stock_code,marcap_name,corp_code,dart_name,mapping_method,first_date,last_date
016170,카카오M,00130949,카카오엠,stock_code,2001-01-11,2018-09-17
023670,알이엔,00104892,알이네트웍스,stock_code,2001-01-11,2010-06-16
027560,케이디엠,00817154,케이디엠,normalized_name_unique,2001-01-11,2002-05-02
044480,빌리언스,00173449,빌리언스,stock_code,2001-01-11,2026-08-18
044640,동부CNI,00240370,동부씨엔아이,stock_code,2001-01-11,2010-11-19
046000,모디아,00318477,모디아,stock_code,2001-01-11,2004-08-10
046390,삼화네트웍스,00301112,삼화네트웍스,stock_code,2001-01-11,2026-08-18
047600,세계투어,00258944,세계투어,stock_code,2001-01-11,2011-09-08
048430,유라테크,00201742,유라테크,stock_code,2001-01-11,2026-08-18
004947,외환은행(2우B),,,unmatched,2001-01-15,2001-08-22
041500,대한바이오,00291152,디비엘,stock_code,2001-01-16,2006-04-24
048770,TPC로보틱스,00108649,TPC로보틱스,stock_code,2001-01-16,2026-08-18
049430,코메론,00152783,코메론,stock_code,2001-01-16,2026-08-18
024850,HLB이노베이션,00155586,HLB이노베이션,stock_code,2001-01-18,2026-08-18
036360,3SOFT,00260903,쓰리소프트,stock_code,2001-01-18,2009-04-28
038720,유일엔시스,00264802,유일엔시스,stock_code,2001-01-18,2013-04-30
044060,조광ILI,00291860,조광아이엘아이,stock_code,2001-01-18,2025-08-20
048550,SM C&C,00185046,SM C&C,stock_code,2001-01-18,2026-08-18
049830,승일,00135467,승일,stock_code,2001-01-18,2026-08-18
004325,울트라건설우,,,unmatched,2001-01-22,2015-04-10
051630,진양화학,00347734,진양화학,stock_code,2001-01-29,2026-08-18
004989,성신양회3우B,,,unmatched,2001-02-01,2019-05-09
033260,쌈지,00225140,쌈지,stock_code,2001-02-01,2010-04-16
038500,삼표시멘트,00239639,삼표시멘트,stock_code,2001-02-01,2026-08-18
042660,한화오션,00111704,한화오션,stock_code,2001-02-02,2026-08-18
042665,대우조선(1우B),,,unmatched,2001-02-02,2001-10-25
042670,HD현대인프라코어,00344287,에이치디현대인프라코어,stock_code,2001-02-02,2026-01-23
042675,대우종합기계(1우B),,,unmatched,2001-02-02,2001-10-25
051070,세이우량채2MF,,,unmatched,2001-02-05,2001-11-16
049790,소프트윈,00338152,소프트윈,normalized_name_unique,2001-02-13,2002-11-27
010095,해태유통(1우B),,,unmatched,2001-02-20,2004-04-23
051990,유리크레디트MF,,,unmatched,2001-03-05,2003-01-20
052520,세이에이스MF,,,unmatched,2001-03-12,2002-04-22
047040,대우건설,00124540,대우건설,stock_code,2001-03-23,2026-08-18
047050,포스코인터내셔널,00124504,포스코인터내셔널,stock_code,2001-03-23,2026-08-18
051960,다임알짜2호MF,,,unmatched,2001-04-02,2002-01-22
052530,유리세이프MF,,,unmatched,2001-04-02,2002-03-27
052540,미래셀렉티브MF,,,unmatched,2001-04-02,2004-03-05
009335,삼애인더스(1우B),,,unmatched,2001-04-03,2002-10-21
053530,마이다스차2MF,,,unmatched,2001-04-09,2002-04-22
046320,MTRON,00252588,엠트론스토리지테크놀로지,stock_code,2001-04-10,2009-08-27
051900,LG생활건강,00356370,LG생활건강,stock_code,2001-04-25,2026-08-18
051905,LG생활건강우,,,unmatched,2001-04-25,2026-08-18
051910,LG화학,00356361,LG화학,stock_code,2001-04-25,2026-08-18
051915,LG화학우,,,unmatched,2001-04-25,2026-08-18
048140,태광이엔시,00320807,태광이엔시,stock_code,2001-04-26,2010-11-24
035917,현대멀티캡2우,,,unmatched,2001-04-27,2005-01-18
036540,SFA반도체,00301246,SFA반도체,stock_code,2001-05-02,2026-08-18
033020,세아메탈,00206084,세아메탈,stock_code,2001-05-10,2004-12-17
036590,케이엔티,00325918,케이엔티,stock_code,2001-05-10,2005-04-15
047730,넷웨이브,00304401,텔라움,stock_code,2001-05-10,2012-11-16
038960,현주컴퓨터,00244330,현주컴퓨터,stock_code,2001-05-15,2005-05-10
045390,대아티아이,00318316,대아티아이,stock_code,2001-05-17,2026-08-18
050110,캠시스,00330044,캠시스,stock_code,2001-05-17,2026-08-18
052260,현대바이오랜드,00347062,현대바이오랜드,stock_code,2001-05-17,2026-08-18
034830,한국토지신탁,00233653,한국토지신탁,stock_code,2001-05-22,2026-08-18
008485,KEP전자(1우B),,,unmatched,2001-05-23,2002-04-18
045660,에이텍,00256502,에이텍,stock_code,2001-05-24,2026-08-18
052310,H1바이오,00347363,에이치원바이오,stock_code,2001-05-24,2009-04-22
038870,에코심플렉스,00287812,에코심플렉스,stock_code,2001-05-29,2026-08-18
047370,에프아이투어,00325981,에프아이투어,stock_code,2001-05-29,2009-04-10
052290,트레이스,00348177,트레이스,stock_code,2001-05-31,2018-10-10
052270,우전,00291231,우전,stock_code,2001-06-05,2017-04-12
009337,삼애인더스(2우B),,,unmatched,2001-06-08,2002-10-21
051490,나라엠앤디,00297095,나라엠앤디,stock_code,2001-06-12,2026-08-18
048510,테스텍,00331760,테스텍,stock_code,2001-06-14,2010-11-09
039060,아이비진,00264839,아이비진,stock_code,2001-06-19,2008-12-19
047940,비엔디,00329084,비엔디,stock_code,2001-06-21,2010-01-28
050600,세라온,00296069,세라온홀딩스,stock_code,2001-06-21,2008-09-08
052190,세영디앤씨,00347877,세영디앤씨,stock_code,2001-06-21,2022-05-26
013635,휴먼이노텍우,,,unmatched,2001-06-26,2002-04-19
033790,피노,00276083,피노,stock_code,2001-06-26,2026-08-18
051780,큐로홀딩스,00296324,큐로홀딩스,stock_code,2001-06-26,2026-08-18
043690,테크메이트,00271352,테크메이트,stock_code,2001-06-28,2004-10-15
015675,AP우주통신(1우B),,,unmatched,2001-07-02,2007-09-11
043220,티에스넥스젠,00317487,티에스넥스젠,stock_code,2001-07-03,2026-08-18
051530,굿이엠지,00300779,굿이엠지,stock_code,2001-07-03,2009-11-02
052020,에스티큐브,00273110,에스티큐브,stock_code,2001-07-05,2026-08-18
046840,자유투어,00343127,자유투어,stock_code,2001-07-10,2013-04-30
052330,코텍,00305297,코텍,stock_code,2001-07-10,2026-08-18
052560,삼성수산,00339063,삼성수산,stock_code,2001-07-10,2009-06-30
052600,한네트,00244783,한네트,stock_code,2001-07-10,2026-08-18
013255,대양금고(1우B),,,unmatched,2001-07-16,2002-10-02
012990,LG석유화학,00120100,LG석유화학,stock_code,2001-07-18,2007-11-14
051810,모보,00347442,모보,stock_code,2001-07-18,2010-04-12
043360,디지아이,00295547,디지아이,stock_code,2001-07-20,2026-08-18
047710,액티투오,00348557,액티투오,stock_code,2001-07-20,2010-07-20
052350,코아에스앤아이,00345657,코아에스앤아이,stock_code,2001-07-20,2012-04-16
053250,엔에스아이,00348052,엔에스아이,stock_code,2001-07-20,2005-04-01
041940,한텔,00294371,한텔,stock_code,2001-07-24,2008-04-22
052880,큐앤에스,00350251,모아에스앤에스,stock_code,2001-07-24,2011-09-22
049120,파인디앤씨,00350020,파인디앤씨,stock_code,2001-07-26,2026-08-18
049800,우진플라임,00303217,우진플라임,stock_code,2001-07-26,2026-08-18
051500,CJ프레시웨이,00127954,CJ프레시웨이,stock_code,2001-07-26,2026-08-18
058650,세아홀딩스,00377610,세아홀딩스,stock_code,2001-07-30,2026-08-18
031440,신세계푸드,00274933,신세계푸드,stock_code,2001-07-31,2026-08-10
048540,하이콤,00309983,하이콤정보통신,stock_code,2001-07-31,2004-08-17
048910,대원미디어,00351807,대원미디어,stock_code,2001-07-31,2026-08-18
051980,중앙첨단소재,00347716,중앙첨단소재,stock_code,2001-07-31,2026-08-18
052640,제네시스,00347840,제네시스엔알디,stock_code,2001-07-31,2009-10-06
053470,오페스,00311298,오페스,stock_code,2001-07-31,2010-05-07
043580,에임하이,00222806,에임하이글로벌,stock_code,2001-08-02,2018-08-09
045050,큐리어스,00272412,글라소울,stock_code,2001-08-02,2012-11-26
049520,유아이엘,00256380,유아이엘,stock_code,2001-08-02,2026-08-18
052300,오션인더블유,00349811,오션인더블유,stock_code,2001-08-02,2026-08-18
058910,유리롱숏채권-MF,,,unmatched,2001-08-06,2002-07-02
045240,뉴씨앤씨,00304429,뉴씨앤씨,normalized_name_unique,2001-08-07,2003-04-03
052420,오성첨단소재,00350048,오성첨단소재,stock_code,2001-08-07,2026-08-18
053030,바이넥스,00216027,바이넥스,stock_code,2001-08-07,2026-08-18
053070,트리니티,00262044,트리니티,stock_code,2001-08-07,2009-06-02
053620,태양,00186717,태양,stock_code,2001-08-07,2026-08-18
015390,엘앤씨피,00191108,엘앤씨피,stock_code,2001-08-09,2012-04-12
017370,우신시스템,00142883,우신시스템,stock_code,2001-08-09,2026-08-18
053040,블루젬디앤씨,00349468,블루젬디앤씨,stock_code,2001-08-09,2012-05-16
053450,세코닉스,00351630,세코닉스,stock_code,2001-08-09,2026-08-18
005605,중앙제지(1우B),,,unmatched,2001-08-10,2005-01-05
037060,시큐어소프트,00300256,시큐어소프트,stock_code,2001-08-14,2007-04-03
052790,액토즈소프트,00348034,액토즈소프트,stock_code,2001-08-14,2026-08-18
045400,이롬텍,00348140,이롬텍,stock_code,2001-08-17,2010-02-10
053060,세동,00133663,세동,stock_code,2001-08-17,2026-08-18
053610,프로텍,00325112,프로텍,stock_code,2001-08-17,2026-08-18
021320,KCC건설,00105466,KCC건설,stock_code,2001-08-21,2026-08-18
053440,성우몰드,00208301,성우몰드,stock_code,2001-08-21,2010-04-20
053590,한국테크놀로지,00355548,한국테크놀로지,stock_code,2001-08-23,2024-10-04
039110,에스피컴텍,00268181,에스피컴텍,stock_code,2001-08-28,2006-04-14
054530,신한SIT,00267720,신한SIT,stock_code,2001-08-28,2004-04-02
035900,JYP Ent.,00258689,JYP Ent.,stock_code,2001-08-30,2026-08-18
058820,CMG제약,00380429,CMG제약,stock_code,2001-08-31,2026-08-18
033075,삼한콘트롤스우,,,unmatched,2001-09-04,2002-04-17
040300,YTN,00200275,YTN,stock_code,2001-09-04,2026-08-18
055550,신한지주,00382199,신한지주,stock_code,2001-09-10,2026-08-18
021045,대호특수강우,,,unmatched,2001-09-13,2026-08-18
022520,코오롱아이넷,00186540,코오롱아이넷,stock_code,2001-09-13,2012-01-10
053800,안랩,00298270,안랩,stock_code,2001-09-13,2026-08-18
047770,코데즈컴바인,00329093,코데즈컴바인,stock_code,2001-09-18,2026-08-18
033855,지노시스템우,,,unmatched,2001-09-21,2011-05-06
054800,아이디스홀딩스,00359580,아이디스홀딩스,stock_code,2001-09-27,2026-08-18
060580,마이차익안정-MF,,,unmatched,2001-10-04,2002-09-13
053110,소리바다,00352718,소리바다,stock_code,2001-10-09,2022-09-06
054080,우주통신,00236021,우주통신,stock_code,2001-10-09,2005-03-29
043090,더테크놀로지,00351454,더테크놀로지,stock_code,2001-10-11,2026-08-07
049470,비트플래닛,00351579,비트플래닛,stock_code,2001-10-11,2026-08-18
053050,지에스이,00351995,지에스이,stock_code,2001-10-11,2026-08-18
054170,엔빅스,00300566,엔빅스,stock_code,2001-10-11,2011-04-28
054180,메디콕스,00356839,메디콕스,stock_code,2001-10-16,2026-08-18
052400,코나아이,00349732,코나아이,stock_code,2001-10-18,2026-08-18
051170,썬코어,00202778,썬코어,stock_code,2001-10-23,2018-03-14
054010,선팩테크,00299376,선팩테크,stock_code,2001-10-23,2011-10-05
035250,강원랜드,00255619,강원랜드,stock_code,2001-10-25,2026-08-18
041960,코미팜,00187415,코미팜,stock_code,2001-10-30,2026-08-18
053160,프리엠스,00352064,프리엠스,stock_code,2001-10-30,2026-08-18
003670,포스코퓨처엠,00155276,포스코퓨처엠,stock_code,2001-11-01,2026-08-18
053330,영진코퍼레이션,00356158,영진코퍼레이션,stock_code,2001-11-01,2015-04-22
054920,한컴위드,00363592,한컴위드,stock_code,2001-11-01,2026-08-18
003595,광덕물산(1우B),,,unmatched,2001-11-06,2004-07-20
053700,삼보모터스,00351092,삼보모터스,stock_code,2001-11-06,2026-08-18
053950,경남제약,00307028,경남제약,stock_code,2001-11-06,2026-08-18
036720,한빛네트,00260985,한빛네트,stock_code,2001-11-08,2004-04-07
044490,태웅,00186799,태웅,stock_code,2001-11-08,2026-08-18
045260,디에이치패션,00264981,디에이치패션,stock_code,2001-11-08,2012-07-31
054150,뉴젠아이씨티,00350118,뉴젠아이씨티,stock_code,2001-11-08,2011-04-28
060000,국민은행,00386937,국민은행,stock_code,2001-11-09,2008-10-09
053960,어플라이드,,,unmatched,2001-11-13,2003-04-14
054630,에이디칩스,00356927,에이디칩스,stock_code,2001-11-13,2025-12-29
056080,유진로봇,00234227,유진로봇,stock_code,2001-11-13,2026-08-18
041650,상신브레이크,00129642,상신브레이크,stock_code,2001-11-15,2026-08-18
051390,YW,00296263,YW,stock_code,2001-11-15,2026-08-18
053350,이니텍,00353610,이니텍,stock_code,2001-11-15,2026-08-18
054540,삼영엠텍,00250614,삼영엠텍,stock_code,2001-11-15,2026-08-18
047440,레이젠,00324104,디케이씨,stock_code,2001-11-20,2018-10-10
054370,업필,00358730,업필,stock_code,2001-11-20,2005-04-11
038340,MIT,00215976,무궁화인포메이션테크놀로지,stock_code,2001-11-22,2025-03-27
048130,에스피코프,00345499,에스피코프,stock_code,2001-11-22,2010-04-19
054440,엠텍반도체,00356644,엠텍반도체,stock_code,2001-11-22,2007-04-12
043260,성호전자,00317210,성호전자,stock_code,2001-11-29,2026-08-18
030030,중앙디자인,00200761,중앙디자인,stock_code,2001-12-04,2011-04-12
054620,APS,00296078,APS,stock_code,2001-12-04,2026-08-18
056360,코위버,00360674,코위버,stock_code,2001-12-04,2026-08-18
054790,제이엠피,00234449,제이엠피,stock_code,2001-12-06,2007-04-23
055250,다휘,00353735,다휘,stock_code,2001-12-06,2010-09-30
063160,종근당바이오,00390055,종근당바이오,stock_code,2001-12-11,2026-08-18
014045,GPS(1우B),,,unmatched,2001-12-12,2002-11-28
041800,코디콤,00287724,코디콤,stock_code,2001-12-13,2010-03-08
043370,피에이치에이,00155151,피에이치에이,stock_code,2001-12-13,2026-08-18
052810,아시아미디어홀딩스,00355292,아시아미디어홀딩스,stock_code,2001-12-13,2011-11-21
053870,GT&T,00351269,지티앤티,stock_code,2001-12-13,2015-10-14
054940,엑사이엔씨,00360577,엑사이엔씨,stock_code,2001-12-13,2026-08-18
056700,신화인터텍,00228350,신화인터텍,stock_code,2001-12-13,2026-08-18
035919,현대멀티캡3우,,,unmatched,2001-12-14,2005-01-18
063680,미래프리미어MF,,,unmatched,2001-12-14,2002-08-16
045300,성우테크론,00350482,성우테크론,stock_code,2001-12-18,2026-08-18
052510,에코솔루션,00346966,에코솔루션,stock_code,2001-12-18,2011-06-15
052650,이디디컴퍼니,00329677,이디디컴퍼니,stock_code,2001-12-18,2013-04-11
055000,동서정보기술,00358545,동서정보기술,stock_code,2001-12-18,2004-04-02
056190,SFA,00358271,SFA,stock_code,2001-12-18,2026-08-18
058470,리노공업,00369657,리노공업,stock_code,2001-12-18,2026-08-18
043590,웰킵스하이텍,00260611,웰킵스하이텍,stock_code,2001-12-20,2026-08-18
054250,예일바이오텍,00220446,예일바이오텍,stock_code,2001-12-20,2007-04-10
056140,리더컴,00359614,리더컴,stock_code,2001-12-20,2004-03-29
056850,코어비트,00358095,코어비트,stock_code,2001-12-20,2010-03-08
057330,플래닛82,00301626,플래닛팔이,stock_code,2001-12-20,2008-04-22
038400,외환카드,00170451,외환신용카드,stock_code,2001-12-21,2004-03-15
063510,코오롱인터,00390028,코오롱인터내셔널,stock_code,2001-12-24,2006-07-20
063515,코오롱인터(1우),,,unmatched,2001-12-24,2006-07-20
014940,오리엔탈정공,00141608,오리엔탈정공,stock_code,2001-12-26,2026-08-18
041930,SY동아,00199988,SY동아,stock_code,2001-12-26,2026-08-18
053200,디이시스,00348788,디이시스,stock_code,2001-12-26,2004-04-02
054220,비츠로시스,00201432,비츠로시스,stock_code,2001-12-26,2026-08-18
057500,SKC 솔믹스,00307189,에스케이엔펄스,stock_code,2001-12-26,2020-12-22
044570,한빛전자통신,,,unmatched,2001-12-28,2002-06-05
053260,금강철강,00105475,금강철강,stock_code,2002-01-04,2026-08-18
053320,테라리소스,00350738,제네시스디벨롭먼트홀딩스,stock_code,2002-01-04,2014-02-06
056730,CNT85,00318662,CNT85,stock_code,2002-01-04,2026-08-18
060240,스타코링크,00373571,스타코링크,stock_code,2002-01-04,2026-07-23
049690,포휴먼,00331733,포휴먼,stock_code,2002-01-08,2011-04-22
060250,NHN KCP,00357740,NHN KCP,stock_code,2002-01-08,2026-08-18
020760,일진디스플,00198697,일진디스플,stock_code,2002-01-09,2026-08-18
038050,트래픽 ITS,00263955,트래픽아이티에스,stock_code,2002-01-10,2004-04-21
040350,크레오에스지,00346407,크레오에스지,stock_code,2002-01-10,2026-08-18
042500,링네트,00352499,링네트,stock_code,2002-01-10,2026-08-18
045310,이레전자산업,00303837,이레전자산업,stock_code,2002-01-10,2007-05-07
047080,한빛소프트,00348292,한빛소프트,stock_code,2002-01-10,2026-08-18
048470,대동스틸,00109268,대동스틸,stock_code,2002-01-10,2026-08-18
053170,코스모스피엘씨,00353683,코스모스피엘씨,stock_code,2002-01-10,2009-04-29
054300,팬스타엔터프라이즈,00339072,팬스타엔터프라이즈,stock_code,2002-01-10,2026-08-18
054340,피앤텔,00302120,피앤텔,stock_code,2002-01-10,2020-05-20
054650,뉴젠비아이티,00362380,뉴젠비아이티,stock_code,2002-01-10,2009-09-03
056710,미리넷,00361035,미리넷,stock_code,2002-01-10,2012-04-12
057110,아이티센,00366164,아이티센네트웍스,stock_code,2002-01-10,2005-10-21
058420,제이웨이,00359474,제이웨이,stock_code,2002-01-10,2023-04-13
060300,레드로버,00364795,레드로버,stock_code,2002-01-10,2022-11-03
035200,프럼파스트,00356389,프럼파스트,stock_code,2002-01-15,2026-08-18
041630,인젠,00352295,인젠,stock_code,2002-01-15,2010-05-07
050320,에스에이치엔엘,00245898,에스에이치엔엘,stock_code,2002-01-15,2022-05-30
054040,한국컴퓨터,00303396,한국컴퓨터,stock_code,2002-01-15,2026-08-18
054930,유신,00144650,유신,stock_code,2002-01-15,2026-08-18
056060,세니콘,00305695,세니콘,stock_code,2002-01-15,2006-04-07
056810,위다스,00351153,위다스,stock_code,2002-01-15,2013-09-09
058480,해원에스티,00252001,해원에스티,stock_code,2002-01-15,2010-05-07
059090,미코,00366942,미코,stock_code,2002-01-15,2026-08-18
013990,아가방컴퍼니,00138446,아가방컴퍼니,stock_code,2002-01-17,2026-08-18
037550,클라스타,00314000,클라스타,stock_code,2002-01-17,2011-10-25
046890,서울반도체,00130763,서울반도체,stock_code,2002-01-17,2026-08-18
058450,한주에이알티,00146427,한주에이알티,stock_code,2002-01-17,2026-08-18
059720,야호,00348007,야호커뮤니케이션,stock_code,2002-01-17,2009-05-26
049130,하우리,00352000,하우리,stock_code,2002-01-22,2005-04-19
014047,GPS(2우B),,,unmatched,2002-01-24,2002-11-28
052670,제일바이오,00185505,제일바이오,stock_code,2002-01-24,2026-02-20
064910,글로벌채권-MF,,,unmatched,2002-01-28,2002-11-26
056200,엠넷미디어,00335562,엠넷미디어,stock_code,2002-01-29,2011-03-21
064900,교보메리츠,00386876,교보메리츠퍼스트기업구조조정부동산투자회사,stock_code,2002-01-30,2006-12-27
039000,써미트,00275710,써미트테크놀로지,stock_code,2002-01-31,2004-04-12
049720,고려신용정보,00336297,고려신용정보,stock_code,2002-01-31,2026-08-18
037830,글로포스트,00261188,글로포스트,stock_code,2002-02-05,2010-02-08
046310,백금T&A,00360036,백금T&A,stock_code,2002-02-05,2026-08-18
049370,CJ엔터테인,00330406,씨제이엔터테인먼트,stock_code,2002-02-05,2006-04-19
058530,파나케이아,00353018,헬스커넥트,stock_code,2002-02-05,2024-06-24
060260,뉴보텍,00351375,뉴보텍,stock_code,2002-02-05,2026-08-18
060380,동양에스텍,00178851,동양에스텍,stock_code,2002-02-05,2026-08-18
018417,현대금속2우B,,,unmatched,2002-02-06,2010-05-12
034950,한국기업평가,00156956,한국기업평가,stock_code,2002-02-07,2026-08-18
037710,광주신세계,00220561,광주신세계,stock_code,2002-02-07,2026-08-18
044820,코스맥스비티아이,00219574,코스맥스비티아이,stock_code,2002-02-07,2026-08-18
045880,유티엑스,00344746,유티엑스,stock_code,2002-02-07,2010-04-09
053270,구영테크,00202060,구영테크,stock_code,2002-02-07,2026-08-18
060840,태영텔스타,00370079,태영텔스타,normalized_name_unique,2002-02-07,2003-04-01
051380,피씨디렉트,00297934,피씨디렉트,stock_code,2002-02-15,2026-08-18
053660,현진소재,00188715,현진소재,stock_code,2002-02-15,2022-04-25
060370,LS마린솔루션,00225742,LS마린솔루션,stock_code,2002-02-15,2026-08-18
038710,BRN사이언스,00334615,콜마파마,stock_code,2002-02-19,2011-05-06
058370,비엔씨컴퍼니,00372989,비엔씨컴퍼니,stock_code,2002-02-19,2017-05-04
049070,인탑스,00226866,인탑스,stock_code,2002-02-21,2026-08-18
060590,씨티씨바이오,00362292,씨티씨바이오,stock_code,2002-02-21,2026-08-18
060660,한도하이테크,00363033,한도하이테크,stock_code,2002-02-21,2008-05-02
054670,대한뉴팜,00207375,대한뉴팜,stock_code,2002-02-26,2026-08-18
039440,에스티아이,00298340,에스티아이,stock_code,2002-02-28,2026-08-18
049550,잉크테크,00261656,잉크테크,stock_code,2002-02-28,2026-08-18
060550,우수씨엔에스,00360540,우수씨엔에스,stock_code,2002-02-28,2009-04-10
064960,SNT모티브,00398792,SNT모티브,stock_code,2002-03-11,2026-08-18
039420,케이엘넷,00246620,케이엘넷,stock_code,2002-03-12,2026-08-18
066030,미래프리미어2-MF,,,unmatched,2002-03-18,2002-05-20
054050,NH농우바이오,00176835,NH농우바이오,stock_code,2002-04-02,2026-08-18
053980,오상자이엘,00226547,오상자이엘,stock_code,2002-04-09,2026-08-18
009895,맥슨텔레콤(1우B),,,unmatched,2002-04-11,2005-04-20
060750,제이콤,00316488,제이콤,stock_code,2002-04-11,2011-04-15
061460,한진피앤씨,00163619,한진피앤씨,stock_code,2002-04-11,2017-09-28
032685,소프트센우,,,unmatched,2002-04-16,2026-08-18
061250,화일약품,00188973,화일약품,stock_code,2002-04-18,2026-08-18
032710,LG카드,00307897,신한카드,stock_code,2002-04-22,2007-10-09
066570,LG전자,00401731,LG전자,stock_code,2002-04-22,2026-08-18
066575,LG전자우,,,unmatched,2002-04-22,2026-08-18
038320,어울림정보,00261124,어울림정보기술,stock_code,2002-04-23,2012-09-07
045760,한통데이타,00347619,한국통신데이타,stock_code,2002-04-23,2008-06-12
050470,CT&T,00334493,씨티앤티,stock_code,2002-04-23,2012-04-30
060310,3S,00378363,3S,stock_code,2002-04-23,2026-08-18
050120,ES큐브,00175623,ES큐브,stock_code,2002-04-25,2026-08-18
054410,케이피티유,00357607,케이피티유,stock_code,2002-04-25,2026-08-18
067410,마이차익3호-MF,,,unmatched,2002-05-06,2003-05-07
053890,미디어코프,00308948,미디어코프,stock_code,2002-05-07,2009-04-10
054020,GK파워,00349787,지케이파워,stock_code,2002-05-07,2010-04-02
058550,네오리소스,00370547,네오리소스,stock_code,2002-05-07,2009-09-14
060410,베스트플로우,00377814,베스트플로우,stock_code,2002-05-07,2008-08-22
054210,이랜텍,00206659,이랜텍,stock_code,2002-05-09,2026-08-18
050760,에스폴리텍,00340272,에스폴리텍,stock_code,2002-05-16,2026-08-18
061040,알에프텍,00309831,알에프텍,stock_code,2002-05-16,2026-08-18
066330,시큐리티KOR,00405074,세이프아시아,stock_code,2002-05-17,2008-04-11
067700,미래오리엔탈-MF,,,unmatched,2002-05-20,2004-01-02
060720,KH바텍,00378628,KH바텍,stock_code,2002-05-21,2026-08-18
046430,알에스넷,00207436,알에스넷,stock_code,2002-05-23,2012-12-04
049180,셀루메드,00310156,셀루메드,stock_code,2002-05-23,2026-08-18
051160,지어소프트,00389110,지어소프트,stock_code,2002-05-28,2026-08-18
065060,지엔코,00258102,지엔코,stock_code,2002-05-28,2026-08-18
063440,SM Life Design,00367604,SM Life Design,stock_code,2002-05-30,2026-08-18
067910,코크렙1,00398534,코크렙제1호기업구조조정부동산투자회사,stock_code,2002-05-30,2007-05-09
003079,코오롱건설(3우B),,,unmatched,2002-05-31,2006-05-24
056500,슈마일렉트론,00350224,슈마일렉트론,stock_code,2002-06-04,2005-04-04
065530,와이어블,00250137,와이어블,stock_code,2002-06-04,2026-08-18
058680,오브제,00246657,오브제,stock_code,2002-06-11,2008-04-08
060150,인선이엔티,00375931,인선이엔티,stock_code,2002-06-14,2026-08-18
067130,클루넷,00419989,클루넷,stock_code,2002-06-17,2012-06-07
046940,우원개발,00363246,우원개발,stock_code,2002-06-18,2026-08-18
054120,더체인지,00359094,더체인지,stock_code,2002-06-18,2011-12-14
057680,티사이언티픽,00372688,티사이언티픽,stock_code,2002-06-18,2026-08-18
065180,해피드림,00389679,해피드림,stock_code,2002-06-18,2015-04-30
033885,블루멈우,,,unmatched,2002-06-21,2009-09-03
064420,케이피케미칼,00399773,케이피케미칼,stock_code,2002-06-21,2013-01-14
053000,우리금융,00375302,우리금융지주,stock_code,2002-06-24,2014-11-18
040785,유니씨앤티우,,,unmatched,2002-06-25,2002-10-17
060230,제이케이시냅스,00363510,제이케이시냅스,stock_code,2002-06-25,2026-08-18
065620,제낙스,00201788,제낙스,stock_code,2002-06-27,2021-08-06
042945,르네코우,,,unmatched,2002-07-02,2007-07-09
036010,아비코전자,00138598,아비코전자,stock_code,2002-07-03,2026-08-18
060280,큐렉소,00356802,큐렉소,stock_code,2002-07-03,2026-08-18
043710,코스리거글로벌,00305570,코스리거글로벌,stock_code,2002-07-11,2026-08-18
060560,HC홈센타,00288495,HC홈센타,stock_code,2002-07-11,2026-08-18
009240,한샘,00161693,한샘,stock_code,2002-07-16,2026-08-18
010960,삼호개발,00128980,삼호개발,stock_code,2002-07-16,2026-08-18
052970,올리브나인,00362089,올리브나인,stock_code,2002-07-16,2010-10-19
065690,파커스,00384762,파커스,stock_code,2002-07-16,2026-08-18
065710,서호전기,00220622,서호전기,stock_code,2002-07-16,2026-08-18
066110,한프,00226228,한프,stock_code,2002-07-16,2022-04-05
045340,토탈소프트,00355089,토탈소프트,stock_code,2002-07-19,2026-08-18
047420,레이더스컴퍼니,00330017,레이더스컴퍼니,stock_code,2002-07-19,2006-07-12
053810,아이팩토리,00351047,아이팩토리,stock_code,2002-07-19,2016-09-13
065310,JH코오스,00307037,더스텔라,stock_code,2002-07-19,2012-05-30
058610,에스피지,00220686,에스피지,stock_code,2002-07-23,2026-08-18
067830,세이브존I&C,00422895,세이브존I&C,stock_code,2002-07-25,2026-08-18
042100,현대오토넷,00297165,현대오토넷,stock_code,2002-07-26,2009-07-15
064060,사이노젠,00367376,사이노젠,stock_code,2002-07-30,2010-04-12
065160,에프티이앤이,00389387,라임,stock_code,2002-07-30,2019-05-02
065410,지엔텍홀딩스,00210537,지엔텍홀딩스,stock_code,2002-08-01,2010-05-04
068290,삼성출판사,00423690,삼성출판사,stock_code,2002-08-05,2026-08-18
048410,현대바이오,00313649,현대바이오,stock_code,2002-08-08,2026-08-18
039980,폴라리스AI,00369213,폴라리스AI,stock_code,2002-08-13,2026-08-18
056010,아이스테이션,00386557,아이스테이션,stock_code,2002-08-13,2012-04-12
058430,포스코스틸리온,00155258,포스코스틸리온,stock_code,2002-08-16,2026-08-18
066060,휴먼텍코리아,00371519,휴먼텍코리아,stock_code,2002-08-16,2013-04-11
068870,LG생명과학,00423609,LG생명과학,stock_code,2002-08-16,2017-01-16
068875,LG생명과학우,,,unmatched,2002-08-16,2017-01-16
052770,아이톡시,00346911,아이톡시,stock_code,2002-08-22,2026-08-18
064800,포니링크,00392691,포니링크,stock_code,2002-08-22,2026-08-18
065420,에스아이리소스,00120906,에스아이리소스,stock_code,2002-08-22,2026-08-18
