,닻과돛_해자기업형,닻과돛_NASDAQ프록시,S&P500_100
2007-07-11,-0.0033835875312642205,-0.0019970969045890463,-0.013266832490507197
2007-07-12,0.0,0.0,0.0
2007-07-13,0.0,0.0,0.0
2007-07-16,0.0,-0.0016020454131209227,-0.0019194721215781696
2007-07-17,0.0,0.0,-0.0020161062047103773
2007-07-18,-0.008882520369268065,-0.0018331310806458667,-0.004077266379830968
2007-07-19,-0.0027738637915989406,0.0,0.0
2007-07-20,-0.009701347930531012,-0.00186537905006523,-0.012220864994591074
2007-07-23,-0.008244707878404478,-0.0011179990240838267,-0.00741108641622279
2007-07-24,-0.011745398176844724,-0.007888924027435795,-0.02706873965393375
2007-07-25,-0.015618800418373602,-0.010730202621452523,-0.022529419749425128
2007-07-26,-0.025457753682181394,-0.020280898053983698,-0.045342109786729035
2007-07-27,-0.03280241371187276,-0.0300945571899639,-0.06060860196916862
2007-07-30,-0.024462504498863114,-0.026306961081626445,-0.05097607600069498
2007-07-31,-0.02555243873322266,-0.030226467705207094,-0.06297804317293831
2007-08-01,-0.02691226277943448,-0.028909073623092918,-0.05619150329042322
2007-08-02,-0.02697960951421663,-0.025248745162503416,-0.05207716741659141
2007-08-03,-0.0392471604633321,-0.033328930824431,-0.07727863397698198
2007-08-06,-0.03193198081577897,-0.027224979685729234,-0.054993892475660444
2007-08-07,-0.03199434698559844,-0.0265142926623243,-0.049173253971541375
2007-08-08,-0.017420630743169685,-0.015296931056375418,-0.03579337020196183
2007-08-09,-0.03078091346546874,-0.029577322859545174,-0.06438174019603005
2007-08-10,-0.0348549978033732,-0.028757130449836965,-0.06402757373732293
2007-08-13,-0.03437014344683009,-0.028950952946574127,-0.0644911498077746
2007-08-14,-0.03523099904954019,-0.03572941424116616,-0.08147675623452022
2007-08-15,-0.051898711793748276,-0.042377728805897075,-0.09425142878970871
2007-08-16,-0.05784845116058668,-0.04571809052939413,-0.09130884470602496
2007-08-17,-0.04661410634217822,-0.039447548066881555,-0.06898551116492868
2007-08-20,-0.04346666532159538,-0.037941300140518774,-0.06923655592061229
2007-08-21,-0.03516624918562772,-0.03683052079751814,-0.06822569599486139
2007-08-22,-0.026888325719603645,-0.03108037047701595,-0.057311930025636615
2007-08-23,-0.026829352478653812,-0.03221699139252332,-0.05832278995138751
2007-08-24,-0.023016036458667344,-0.026754702340724967,-0.047460506234815236
2007-08-27,-0.02324212839147599,-0.029034289118126777,-0.055560511650276645
2007-08-28,-0.0350085496040945,-0.036089843671287536,-0.07772939843341486
2007-08-29,-0.021297734812118052,-0.027189674689948706,-0.057511492528667496
2007-08-30,-0.023320586243199326,-0.02606706417629001,-0.061452046325224385
2007-08-31,-0.008747338525158743,-0.018640622365114434,-0.05092459374804226
2007-09-04,0.0,-0.01035875463566771,-0.040989462172373425
2007-09-05,-0.0012609937804691773,-0.013411718036245857,-0.052019161458640606
2007-09-06,0.0,-0.008648158171082554,-0.04798845477079727
2007-09-07,-0.006669818915655545,-0.010505910662983342,-0.06408550109641475
2007-09-10,-0.006179982701890019,-0.010337509758055252,-0.06527674540359774
2007-09-11,-0.0003945637808971947,-0.004116075808188513,-0.052534298380604305
2007-09-12,-0.004093981856392093,-0.0041101311573186194,-0.05248918263553137
2007-09-13,-0.00494445661679721,-0.0033477054049789734,-0.04451155564355158
2007-09-14,-0.0037607533231674983,0.0,-0.04431835964810049
2007-09-17,-0.006655242580537957,-0.0019090882258862019,-0.04921184601131612
2007-09-18,0.0,0.0,-0.021441218546407015
2007-09-19,0.0,0.0,-0.015485311405928681
2007-09-20,0.0,0.0,-0.02210443571874865
2007-09-21,0.0,0.0,-0.017597262747576004
2007-09-24,0.0,-0.003391360361588047,-0.022761207784651405
2007-09-25,0.0,-0.001665387409504837,-0.023096038924041773
2007-09-26,0.0,0.0,-0.017809715463484865
2007-09-27,-0.00016541332440855872,0.0,-0.013972204771092511
2007-09-28,0.0,0.0,-0.01695338089455123
2007-10-01,0.0,0.0,-0.0038889929450453
2007-10-02,-0.005500214164225525,-0.0038982105147352675,-0.004153006512466084
2007-10-03,-0.01574036412175639,-0.006814055555050436,-0.008685959909395025
2007-10-04,-0.01948704439274973,-0.008166817389129721,-0.006593343887064673
2007-10-05,-0.00640589685333004,0.0,0.0
2007-10-08,-0.0039044105442495036,-0.00022787336895113697,-0.003216513893620432
2007-10-09,-0.005024501640318979,0.0,0.0
2007-10-10,-0.0017700507230142826,0.0,-0.001712330236164239
2007-10-11,-0.012302702324993975,-0.0025455244562295753,-0.006861955765802952
2007-10-12,-0.006050322288592924,0.0,-0.002140354300663061
2007-10-15,-0.0035806472193709027,0.0,-0.010503825972029257
2007-10-16,-0.0017503208460946107,-0.003210050695722555,-0.017007951124144438
2007-10-17,0.0,0.0,-0.015276512670814868
2007-10-18,0.0,0.0,-0.01601767751865213
2007-10-19,-0.013769808104797554,-0.011279383474100957,-0.04122289782118749
2007-10-22,-0.009366261966719747,-0.01184580531560564,-0.03758110560768457
2007-10-23,0.0,-0.0023023737228916596,-0.029109068065731103
2007-10-24,-0.005618619152865878,-0.006161847184775304,-0.03147942290688377
2007-10-25,-0.016422709882726094,-0.005493356824145423,-0.0324250066820263
2007-10-26,-0.013147897366558636,0.0,-0.019084429384569446
2007-10-29,-0.004084369200157867,0.0,-0.015442637171066531
2007-10-30,-0.0004930686672768303,-0.002217118436926291,-0.02180621943611405
2007-10-31,0.0,0.0,-0.010075723914807155
2007-11-01,-0.0040535333675750795,-0.008878738818973941,-0.03623300138850416
2007-11-02,0.0,-0.004090698501415968,-0.03545985952418618
2007-11-05,0.0,-0.002846928390677128,-0.040238941626267954
2007-11-06,0.0,0.0,-0.028674570605213057
2007-11-07,-0.006106032979109721,-0.006007319899070329,-0.05720220292006295
2007-11-08,-0.01986650476426377,-0.010825089498738949,-0.057745266251167826
2007-11-09,-0.032209259641399535,-0.024324766313297164,-0.07120727821852724
2007-11-12,-0.06195278918592473,-0.04172520726939266,-0.08048427865583241
2007-11-13,-0.04443670991226889,-0.028684549647982505,-0.0537328526173847
2007-11-14,-0.04627048477953033,-0.02910955258094572,-0.0604223664723631
2007-11-15,-0.06058454491417964,-0.040584683760377605,-0.07283646821184264
2007-11-16,-0.058245981627144894,-0.039607712190453115,-0.06798711466622698
2007-11-19,-0.07516921199481696,-0.050142910823254394,-0.08426029634582988
2007-11-20,-0.062325925196188625,-0.04294245324688439,-0.0801521076480518
2007-11-21,-0.0625317325662067,-0.046837964687191036,-0.09480241674491252
2007-11-23,-0.04968915844911481,-0.03497010895284358,-0.0795131912602286
2007-11-26,-0.04903109888333279,-0.03687385428498735,-0.10090409944571299
2007-11-27,-0.050856898605139755,-0.038929565531637955,-0.08748045989813014
2007-11-28,-0.036653656264123646,-0.03085904262448902,-0.06141903548115113
2007-11-29,-0.03966188110891333,-0.03300798973895758,-0.06097182520676414
2007-11-30,-0.04638861619993351,-0.03842374406454507,-0.05367537198044314
2007-12-03,-0.05037810398954523,-0.041438935888349016,-0.05924670416400768
2007-12-04,-0.04700579050593745,-0.03855129905612242,-0.06539947209845387
2007-12-05,-0.03412801919651709,-0.03372750524347223,-0.05120276867927631
2007-12-06,-0.023150035575660866,-0.024229628885409138,-0.036935793816564866
2007-12-07,-0.028327278369831066,-0.0282304292598764,-0.03864804606000627
2007-12-10,-0.020119105167704543,-0.019516812225479407,-0.03142833767323805
2007-12-11,-0.030136811147601916,-0.029256121748170827,-0.05590518393452826
2007-12-12,-0.02115507703810826,-0.02445681734526195,-0.05019330886389606
2007-12-13,-0.030184739821540574,-0.030155277267638225,-0.04903043736213286
2007-12-14,-0.036345341005982856,-0.03928573231069832,-0.06210271969204695
2007-12-17,-0.050955502116743046,-0.04742549150268505,-0.07619077924791429
2007-12-18,-0.041156378415016404,-0.038916018349143267,-0.07038944652386014
2007-12-19,-0.04201347595747418,-0.03999428314513831,-0.07165448849291411
2007-12-20,-0.040793959796207924,-0.03612041181325076,-0.06710540693132205
2007-12-21,-0.0328619508013579,-0.0227103032551762,-0.05155420388966825
2007-12-24,-0.029521776187470983,-0.019589916701380772,-0.04389360263908604
2007-12-26,-0.02525896241111336,-0.017991866825800673,-0.04312046077476839
2007-12-27,-0.02690408187705884,-0.017300091665005013,-0.05678689166943307
2007-12-28,-0.024694593905889017,-0.015699951171835203,-0.055368516006719104
2007-12-31,-0.029585021414639034,-0.018781441226797257,-0.06184074213507684
2008-01-02,-0.03472249237525937,-0.019591435173744176,-0.0753857383598392
2008-01-03,-0.03425814239014091,-0.01640709278733654,-0.0753857383598392
2008-01-04,-0.058175251518105764,-0.032450319887668666,-0.09808645633745039
2008-01-07,-0.0688095489638485,-0.031678136020401704,-0.09517935557576562
2008-01-08,-0.06560031562176838,-0.03556121535562162,-0.11178486424859546
2008-01-09,-0.052805827539363026,-0.029204399038181506,-0.09968374730700824
2008-01-10,-0.05441288310811343,-0.02456128121927248,-0.09252791496047785
2008-01-11,-0.061635796824844435,-0.029491417298237677,-0.10486534985312757
2008-01-14,-0.04426385401452526,-0.019832452807212242,-0.09513466574541607
2008-01-15,-0.05409117969032684,-0.025109549406087894,-0.11768844543266377
2008-01-16,-0.08304028676726605,-0.0366168192797911,-0.12264004743829338
2008-01-17,-0.08767618693139767,-0.04427969428664591,-0.1481647259347404
2008-01-18,-0.08176376051930345,-0.04746019658165357,-0.1533144294571025
2008-01-22,-0.09794797433722957,-0.056976716448496445,-0.1627000737577179
2008-01-23,-0.0885421273582474,-0.04872793077857118,-0.14474653885843114
2008-01-24,-0.06372041381728943,-0.0347271480936201,-0.13614035383270617
2008-01-25,-0.06812285293749099,-0.036799650939773554,-0.1498514745577203
2008-01-28,-0.06874178558648159,-0.03196597691260328,-0.13493279250059376
2008-01-29,-0.06545292067279629,-0.029767356237518583,-0.12960417367138788
2008-01-30,-0.07068981080108006,-0.033021167955130215,-0.1337507347889425
2008-01-31,-0.06508415306616344,-0.02538705929072471,-0.11922178236926118
2008-02-01,-0.05880455641665694,-0.024792464384410406,-0.10844326602639287
2008-02-04,-0.07490851114530506,-0.0366215046833791,-0.11777150768278988
2008-02-05,-0.09142592832901986,-0.0497865950630495,-0.14599879002089322
2008-02-06,-0.08736150366999351,-0.04901667621691175,-0.1525093885690274
2008-02-07,-0.08623469521267124,-0.047982945941287936,-0.14582627011734528
2008-02-08,-0.07855873416298442,-0.04045806468650193,-0.14941697709720259
2008-02-11,-0.0747851323209735,-0.037511257962491884,-0.1444078944546311
2008-02-12,-0.07348078328783125,-0.03784330154088478,-0.13819125047994718
2008-02-13,-0.06698527327719339,-0.03597903462377838,-0.12646715036193634
2008-02-14,-0.0802481377908707,-0.03974935969589588,-0.13819125047994718
2008-02-15,-0.08142245021916206,-0.039087107766198614,-0.1374692718419981
2008-02-19,-0.08019627270750551,-0.03736645499071278,-0.13824233571359268
2008-02-20,-0.08196714571888886,-0.03559692736384723,-0.1310545263505819
2008-02-21,-0.0781724154427752,-0.031000672893472858,-0.14223556313748753
2008-02-22,-0.07375421512614322,-0.03114136810960988,-0.13547585583169863
2008-02-25,-0.07687330424629846,-0.029286282780397688,-0.12353446798706735
2008-02-26,-0.0754533243197345,-0.026897948880765465,-0.11747115770604322
2008-02-27,-0.06356367344319147,-0.01774450226782609,-0.11828259399741425
2008-02-28,-0.06938643314541237,-0.020979453611774224,-0.1261668003851899
2008-02-29,-0.07357193030111653,-0.025912929757485048,-0.1498386837511282
2008-03-03,-0.07145478153228679,-0.021899122141239902,-0.14938507807344514
2008-03-04,-0.07305469505888595,-0.022935616246439694,-0.15231768245559107
2008-03-05,-0.07141213978319028,-0.024599736524105076,-0.14787724475730912
2008-03-06,-0.07872660254643926,-0.03175369536220074,-0.16663582054467108
2008-03-07,-0.0813100834576429,-0.03433562814518032,-0.17364471460083775
2008-03-10,-0.09022832495114264,-0.041914097541471795,-0.18642304235730145
2008-03-11,-0.07670096752331768,-0.028655914836908214,-0.15621505682276782
2008-03-12,-0.08019068583345268,-0.028520375954395383,-0.16380538662981625
2008-03-13,-0.07053703165516234,-0.01876867483418243,-0.15951828262519407
2008-03-14,-0.07904677714036845,-0.023487389779374257,-0.1769862348303175
2008-03-17,-0.08359244220306095,-0.026098703440552873,-0.18435935490346833
2008-03-18,-0.0712306714020875,-0.013940244318569217,-0.14976841230759452
2008-03-19,-0.09920459673378645,-0.03945372876552222,-0.17041815564524165
2008-03-20,-0.10026183504743047,-0.04358889289004031,-0.15055426698578145
2008-03-24,-0.08161937278833253,-0.033253686859913034,-0.13753954328553197
2008-03-25,-0.0827082962577752,-0.03074732606025321,-0.1355525226785287
2008-03-26,-0.07909244497666112,-0.02629793619239318,-0.1431300616789849
2008-03-27,-0.08732308383627307,-0.032829046951431295,-0.15295020344011812
2008-03-28,-0.09205250359534134,-0.04011344799590566,-0.15968440712544596
2008-03-31,-0.08760078149153705,-0.037648862583084974,-0.15490532502336418
2008-04-01,-0.08917034350786024,-0.04095868677313408,-0.12456950941563205
2008-04-02,-0.08954642099182186,-0.04036874043126537,-0.12626265344190812
2008-04-03,-0.08923302901995844,-0.037814022752167054,-0.12512536355332937
2008-04-04,-0.0896914279322335,-0.03352243936750199,-0.12442896652856472
2008-04-07,-0.07836409069394523,-0.027119533693498288,-0.12306167609949625
2008-04-08,-0.0902416965785785,-0.03351735496193364,-0.12753409081425848
2008-04-09,-0.09068319640590672,-0.036814599272185666,-0.13459414809679393
2008-04-10,-0.08140111426866181,-0.0285380191144593,-0.13072227735007835
2008-04-11,-0.09217816890580466,-0.037850555283470255,-0.14843309889500655
2008-04-14,-0.09588450629671685,-0.04042297986745058,-0.151314618043507
2008-04-15,-0.09167304682557187,-0.03774950520228537,-0.14741077028031102
2008-04-16,-0.06839718590703658,-0.02281526073501383,-0.12806444133149453
2008-04-17,-0.06818390661925511,-0.02370310362621386,-0.12752130000766637
2008-04-18,-0.06387856582327256,-0.027444332985806508,-0.11169540659517352
2008-04-21,-0.05995798863937818,-0.023263309763733142,-0.11307540983811093
2008-04-22,-0.06232030410420453,-0.0280996846435001,-0.12088942277507586
2008-04-23,-0.06242870852099047,-0.03061449519924697,-0.11834007463435614
2008-04-24,-0.06542870427886094,-0.0280833815760968,-0.11266017658020433
2008-04-25,-0.06557615860986499,-0.030362797181647916,-0.10689713828320369
2008-04-28,-0.06662316746333397,-0.030457079842516332,-0.10783632665505016
2008-04-29,-0.07026570225600504,-0.03383718427976867,-0.1113056769577283
2008-04-30,-0.06526963862913793,-0.03895026227681786,-0.11472386403403756
2008-05-01,-0.06338260723954126,-0.034985909351241906,-0.09954959982323697
2008-05-02,-0.06002809525836217,-0.03535962915000179,-0.09663610365825603
2008-05-05,-0.06363580362583876,-0.03725755958647403,-0.10073157954216505
2008-05-06,-0.04786751173262771,-0.02515652356345488,-0.0938504375664736
2008-05-07,-0.0581857395972859,-0.03596020552300405,-0.11026424012586722
2008-05-08,-0.0561205407477221,-0.030991419492700123,-0.10699930875049435
2008-05-09,-0.05809915247470809,-0.032185006432938756,-0.11300513839457693
2008-05-12,-0.052437561164834556,-0.02308175801956236,-0.1032297644565161
2008-05-13,-0.05901056585686548,-0.028497235790449826,-0.10357472627088882
2008-05-14,-0.05792297280804093,-0.027724065903380724,-0.09998401929103151
2008-05-15,-0.043278593793522946,-0.01702123162848812,-0.09045783210334857
2008-05-16,-0.033699293409352404,-0.012268993336564948,-0.08932054221476982
2008-05-19,-0.03473949934353526,-0.010842204924603194,-0.08850271052010228
2008-05-20,-0.03625818027537131,-0.011629793892754758,-0.09695556185216736
2008-05-21,-0.04041395735560871,-0.015272919686591058,-0.11145261524809158
2008-05-22,-0.03767836932582591,-0.012893778345123397,-0.10912695023728836
2008-05-23,-0.043644143651016876,-0.014220873644344212,-0.12089574018564853
2008-05-27,-0.04208476288537866,-0.015873301882973756,-0.11487719772769689
2008-05-28,-0.03880563032386819,-0.016513834038574315,-0.11136955299796547
2008-05-29,-0.04367968329024774,-0.020023048674862265,-0.10662876532293719
2008-05-30,-0.038795180693798836,-0.016897586263570297,-0.10527426570046083
2008-06-02,-0.041759551572422726,-0.02066181270123446,-0.11467270080766856
2008-06-03,-0.048995875992369764,-0.025433650857697998,-0.11979682271684611
2008-06-04,-0.04336561605809941,-0.020537257734132286,-0.12008438188700032
2008-06-05,-0.03849466816753855,-0.015139466429399007,-0.10292941447976944
2008-06-06,-0.04646913810614328,-0.022370890606321026,-0.1306392150999519
2008-06-09,-0.05110081242259923,-0.02259829291477511,-0.1299492134784832
2008-06-10,-0.06753899050673107,-0.030503179956893334,-0.13207045956198116
2008-06-11,-0.07330290826499897,-0.03934945745140894,-0.14673355946543398
2008-06-12,-0.07426829166294491,-0.04264283329879637,-0.14393510256705955
2008-06-13,-0.06809728493121348,-0.03378789715376018,-0.1310545263505818
2008-06-16,-0.05851707074258761,-0.022963739615045387,-0.1309842549070479
2008-06-17,-0.06410674769090174,-0.027853877974769015,-0.13686864988122804
2008-06-18,-0.0689487997576047,-0.02996441325610877,-0.14525122976975924
2008-06-19,-0.06607910350285073,-0.019703499824088033,-0.14204393501677437
2008-06-20,-0.07413487387094642,-0.026535992249866025,-0.1579528906793931
2008-06-23,-0.0850347207269262,-0.03875400654959049,-0.15790820084904356
2008-06-24,-0.07837966993745926,-0.03841012953519973,-0.16027855569019622
2008-06-25,-0.07432580435246827,-0.03578393137441649,-0.15537172150763923
2008-06-26,-0.08002766583055265,-0.03848309040002207,-0.18017442136613693
2008-06-27,-0.07395218200435172,-0.035858216082025995,-0.18322206501488947
2008-06-30,-0.072281042669185,-0.03548751287914176,-0.18218702358632477
2008-07-01,-0.0683352396048037,-0.03115205486861672,-0.1790499222841505
2008-07-02,-0.07855454588150024,-0.03995975537348284,-0.1939941859544616
2008-07-03,-0.09610580567521387,-0.0412929521907307,-0.19311247821955657
2008-07-07,-0.10308579140190488,-0.047534966135429846,-0.19987858092864164
2008-07-08,-0.1030485440569886,-0.03836154915901413,-0.18621222802670012
2008-07-09,-0.10665943761204555,-0.04512448118059531,-0.20474719867686852
2008-07-10,-0.10004906766711075,-0.03740434178480345,-0.19918857930717293
2008-07-11,-0.09226177505590871,-0.032135556386432285,-0.2080695326964599
2008-07-14,-0.09554043064387296,-0.03421173788537424,-0.2152189696396941
2008-07-15,-0.09014154236708571,-0.027520274423500468,-0.22377406943177336
2008-07-16,-0.08687296116674215,-0.020071464017866858,-0.20431909661964653
2008-07-17,-0.08400808465829412,-0.02010357165222698,-0.1947609324154832
2008-07-18,-0.0932571136559679,-0.026525493343190987,-0.19453085388227043
2008-07-21,-0.09239394032206394,-0.026717632049063966,-0.19496535134278847
2008-07-22,-0.09819212778347586,-0.022687060896643185,-0.18410377274979428
2008-07-23,-0.10556130923033435,-0.031537959301280116,-0.1807878341334992
2008-07-24,-0.11411024917997215,-0.03788218709898439,-0.19973164263827803
2008-07-25,-0.10948812865150359,-0.03590267087650967,-0.19639651781209466
2008-07-28,-0.11454395162941133,-0.041777739320873364,-0.21134078148240565
2008-07-29,-0.11287550210924036,-0.0357831344606373,-0.19292085009884352
2008-07-30,-0.1191076951611405,-0.04093806817057122,-0.1794652335347804
2008-07-31,-0.1190271460494553,-0.03443021417942105,-0.19025014528094442
2008-08-01,-0.12414655664482965,-0.0385196403228828,-0.1947672498260563
2008-08-04,-0.12865113089494773,-0.044641082870892745,-0.2019870362055476
2008-08-05,-0.1239488410585956,-0.043218414763750546,-0.179069108494039
2008-08-06,-0.11769207140997873,-0.03978379973090007,-0.17631541941873707
2008-08-07,-0.12106631976170568,-0.045951661333397675,-0.1910871631855
2008-08-08,-0.12505511177550022,-0.04376640390353814,-0.17175994245384885
2008-08-11,-0.12018149967120173,-0.039840624673146086,-0.1660096949634401
2008-08-12,-0.13160192403392157,-0.05329963034757634,-0.17605983726506313
2008-08-13,-0.12946956376422114,-0.05332312327136712,-0.1784621691226963
2008-08-14,-0.12756794887274647,-0.049717471979461525,-0.17392580037497307
2008-08-15,-0.13687181877562649,-0.060816743360325054,-0.17055877652503237
2008-08-18,-0.13873285440191463,-0.06272620059512934,-0.18308152212782214
2008-08-19,-0.14541581559965477,-0.07021861320475686,-0.19069103814475885
2008-08-20,-0.13566755780719497,-0.06011618900984439,-0.18567548210616835
2008-08-21,-0.1292868913246633,-0.05524425381804343,-0.18364377166881574
2008-08-22,-0.13174718667169194,-0.05337125523220421,-0.17439227485197173
2008-08-25,-0.13565041163573754,-0.060711560742317094,-0.19059518508804096
2008-08-26,-0.1359328017726047,-0.060199446796453504,-0.18761141747952625
2008-08-27,-0.1340202311328863,-0.05710648357676762,-0.1811264005445764
2008-08-28,-0.12945932721411213,-0.04880022209886059,-0.1689741983693437
2008-08-29,-0.140663906222809,-0.057239903164242545,-0.18037891828616615
2008-09-02,-0.155694443608291,-0.0719150615068358,-0.1837332293222378
2008-09-03,-0.16199302210339805,-0.0724951563445646,-0.18539439633203336
2008-09-04,-0.17176581911164512,-0.08292393337921755,-0.20976907212603246
2008-09-05,-0.1673480816204942,-0.08242994043168894,-0.20626774480687393
2008-09-08,-0.1696122345740102,-0.08047703201975476,-0.18998816772397487
2008-09-09,-0.18823988591320007,-0.09859019081143927,-0.21764048770721578
2008-09-10,-0.1881375281869253,-0.09782221203824348,-0.21282942858865372
2008-09-11,-0.20119541529152873,-0.10553015257185405,-0.2019614545923636
2008-09-12,-0.19770757627883906,-0.10175892557913524,-0.20026838855881046
2008-09-15,-0.19642356490394397,-0.10535224843758617,-0.23796445544037836
2008-09-16,-0.1876810990938289,-0.09957444847576036,-0.22461108733632928
2008-09-17,-0.18532062750291511,-0.1043186496008236,-0.26116346892602216
2008-09-18,-0.1539706237799655,-0.07188554939516356,-0.22914098268803307
2008-09-19,-0.1391531207953669,-0.058558942887100174,-0.19810884804825935
2008-09-22,-0.14335134614825595,-0.06585198379184187,-0.2287704392604759
2008-09-23,-0.14697293452665738,-0.06622235585843461,-0.2408267883789904
2008-09-24,-0.14552800932166687,-0.06690460966845413,-0.24232822629183026
2008-09-25,-0.14530298466809421,-0.06486360935777691,-0.22743504785516488
2008-09-26,-0.1450510979636247,-0.060653517397220025,-0.2248219016669304
2008-09-29,-0.1691317202931556,-0.08958666995040998,-0.293090102107293
2008-09-30,-0.1602392342505019,-0.08044723972193124,-0.2547934912576785
2008-10-01,-0.16083044332819763,-0.08538109893587442,-0.25817970131750756
2008-10-02,-0.18501844819007285,-0.10902761939389993,-0.28806822865812964
2008-10-03,-0.1988489129160822,-0.12176658500465698,-0.2976839514919579
2008-10-06,-0.19057787824174344,-0.11794261444124499,-0.324735649514429
2008-10-07,-0.2029514449630534,-0.1337457294117198,-0.3634923394377457
2008-10-08,-0.19135910076356366,-0.1266338210576473,-0.37070569141757925
2008-10-09,-0.21062169787322704,-0.14788310564912133,-0.41863721131091014
2008-10-10,-0.19676842730653632,-0.1413135736356429,-0.42547362445989056
2008-10-13,-0.2007080285077888,-0.1360104447839181,-0.35894325787615344
2008-10-14,-0.2120095219813961,-0.1454650777974561,-0.36235504954916686
2008-10-15,-0.22067650951232232,-0.16306914459957833,-0.41996612932020216
2008-10-16,-0.229679618994446,-0.16509298395854444,-0.39531036775206796
2008-10-17,-0.23194073967795492,-0.17230640647922935,-0.39906719923217715
2008-10-20,-0.21925189894891495,-0.15981218575304734,-0.3704117758404907
2008-10-21,-0.2408876718465539,-0.17881382004978186,-0.38980291160874114
2008-10-22,-0.26175233076408366,-0.20069256119138956,-0.4270325430096721
2008-10-23,-0.26874139944532327,-0.2107998299228815,-0.4197936484130159
2008-10-24,-0.2767129704739839,-0.22119335935818984,-0.43981726616943195
2008-10-27,-0.27192670469841096,-0.22185188219887253,-0.45761111096812457
2008-10-28,-0.24512583058175075,-0.2002699009080433,-0.3990927418490001
2008-10-29,-0.23920680944433592,-0.18746411133271856,-0.40575023969113644
2008-10-30,-0.23352567074451314,-0.18429053491759606,-0.39041624638338
2008-10-31,-0.2361449825048797,-0.18942674841666196,-0.3810497492962912
2008-11-03,-0.24106026596024088,-0.18904154698984854,-0.38261510224573025
2008-11-04,-0.22540757790800314,-0.17687275455677776,-0.3574098429468334
2008-11-05,-0.23735957179813816,-0.18732598138673595,-0.39125962069486986
2008-11-06,-0.25060523667414014,-0.19802334509352315,-0.42185733586684904
2008-11-07,-0.24692435187924455,-0.19889168620216324,-0.4051752383399124
2008-11-10,-0.24601486600324352,-0.1973261494892674,-0.41270165311036144
2008-11-11,-0.2598850693285867,-0.20939619716029312,-0.42564610536707703
2008-11-12,-0.2733968342184495,-0.22479600559575252,-0.455451570457573
2008-11-13,-0.26421884464775347,-0.214051899873148,-0.41776189897930127
2008-11-14,-0.2637618883491859,-0.21423959851476293,-0.44204072171658226
2008-11-17,-0.27462301663270205,-0.22415498784511134,-0.4564418830594267
2008-11-18,-0.2764520935395198,-0.2225812445282006,-0.4510941560130556
2008-11-19,-0.2803868976492103,-0.22879791760161916,-0.48466280899059533
2008-11-20,-0.2973677007987703,-0.24769822520588758,-0.5192537515864692
2008-11-21,-0.2724638121496784,-0.22476623716783162,-0.48884770353156504
2008-11-24,-0.2495829335353721,-0.1949180568988903,-0.4557646332481886
2008-11-25,-0.24712811303042437,-0.196707204833813,-0.45219946888515405
2008-11-26,-0.23835857862983523,-0.18936115527466013,-0.43284670553668003
2008-11-28,-0.23951040441605465,-0.18814416676273804,-0.42737758281676796
2008-12-01,-0.2689048206571071,-0.2214852447746083,-0.47851004105614936
2008-12-02,-0.2668867137608756,-0.21301618930348343,-0.4576813824116581
2008-12-03,-0.2669693051717126,-0.21139309548046004,-0.44366995070625914
2008-12-04,-0.2692185995412074,-0.21599733790361908,-0.45997510940234243
2008-12-05,-0.2717919622987168,-0.2148404603010512,-0.4402645154401803
2008-12-08,-0.2604293032382151,-0.19911905195324597,-0.4187777541979778
2008-12-09,-0.2546491390714436,-0.20261185210282862,-0.4322141845521529
2008-12-10,-0.2322394804642639,-0.18790186788190333,-0.42546083365329845
2008-12-11,-0.22848673632442573,-0.18770018863878768,-0.44184901560314616
2008-12-12,-0.21905057026383568,-0.18319925704751328,-0.43792609861914666
2008-12-15,-0.22034396509237675,-0.18823835908856146,-0.4450563883488543
2008-12-16,-0.20284677977236054,-0.17172795922700124,-0.41655433764718885
2008-12-17,-0.19446627066914768,-0.1622890254521433,-0.4221512514439377
2008-12-18,-0.206937734277288,-0.17146052448677462,-0.4343800814696386
2008-12-19,-0.21322650329095827,-0.1764381557685184,-0.4327189144598429
2008-12-22,-0.2154665836391496,-0.17663951296194214,-0.4431013057619697
2008-12-23,-0.21705890434879505,-0.18017434947110145,-0.44851294784494
2008-12-24,-0.21711007493602286,-0.1796692604698641,-0.44532472231275866
2008-12-26,-0.2171943095796759,-0.1788667944557224,-0.44235378450719776
2008-12-29,-0.20410058220279426,-0.16909425982166726,-0.4445133250177492
2008-12-30,-0.20081068672136615,-0.16667286205709775,-0.43095549899003316
2008-12-31,-0.20000914677652226,-0.1627152689872723,-0.42289877269870946
2009-01-02,-0.1908239570625745,-0.15281812734343758,-0.40465771762562996
2009-01-05,-0.19540119796073507,-0.15978745179483012,-0.40743698831411634
2009-01-06,-0.18729828806964632,-0.15625682146021092,-0.4028048445023982
2009-01-07,-0.20581023208994664,-0.16725324592113233,-0.42072644138156623
2009-01-08,-0.2060910687845222,-0.16141871859136436,-0.418758606984451
2009-01-09,-0.2202586142115558,-0.1733183489789485,-0.4311408097001731
2009-01-12,-0.23372819140790202,-0.1860118798522833,-0.44397661809357847
2009-01-13,-0.22925757358881738,-0.1845639499244589,-0.44299909629831713
2009-01-14,-0.2437198495801861,-0.1978130408155263,-0.4616362764121381
2009-01-15,-0.24068186230986277,-0.1965453584193908,-0.4609206931774851
2009-01-16,-0.22847188385185102,-0.18601095718929983,-0.4568444035034642
