Date,Strategy,KOSPI,StrategyLog2,KOSPILog2
2004-05-31,28.96917684601618,2.9470014327724168,4.8564467861562814,1.5592477618711964
2004-06-30,29.232029958154484,2.8808273485497575,4.86947811249779,1.526483200638411
2004-07-31,29.49851912148295,2.6958698666088634,4.882570625303578,1.4307508573026806
2004-08-31,30.24813778441367,2.9460115711247643,4.918774421013774,1.558763096894988
2004-09-30,30.672952034986295,3.0615687531025046,4.938895116441308,1.6142710818003552
2004-10-31,30.63310573664045,3.060652214539864,4.937019736839169,1.6138391190678851
2004-11-30,32.21899384686228,3.219103401249188,5.009839536330752,1.6866589185594685
2004-12-31,32.87433770731027,3.28458091616424,5.038889924775079,1.715709307003795
2005-01-31,34.223920416564305,3.4194220694999413,5.096933127700435,1.773752509929152
2005-02-28,37.11022209981395,3.7078017628492126,5.213744730289315,1.8905641125180317
2005-03-31,35.43406826189323,3.5403318366835026,5.147065208785989,1.823884591014705
2005-04-30,33.43868197235451,3.3409663685378965,5.063446077789931,1.7402654600186467
2005-05-31,35.60028929704606,3.5569395154385526,5.153817059835156,1.8306364420638717
2005-06-30,36.99280326703492,3.696070069247411,5.209172725065716,1.8859921072944321
2005-07-31,40.77699208719175,4.074160557107954,5.349683453838256,2.0265028360669715
2005-08-31,39.751045035784934,3.9716548842622177,5.312920883539107,1.989740265767823
2005-09-30,44.80299031610291,4.476411001479707,5.4855231211487965,2.1623425033775123
2005-10-31,42.49497638429,4.245809899119305,5.409220395576626,2.0860397778053423
2005-11-30,47.607465750259664,4.756615170850223,5.573115928006704,2.24993531023542
2005-12-31,50.61375480325538,5.056983188598834,5.661457600158686,2.3382769823874026
2006-01-31,51.36450146533634,5.1319927045653495,5.682699737323027,2.3595191195517433
2006-02-28,50.32828026606136,5.028460508529456,5.653297396198958,2.3301167784276746
2006-03-31,49.88832657699242,4.984503319065208,5.640630372179887,2.3174497544086035
2006-04-30,52.09469983168097,5.20494917415155,5.703064693580795,2.3798840758095112
2006-05-31,48.350873735291934,4.830891455966626,5.595470055368864,2.27228943759758
2006-06-30,47.52343789805217,4.748219677616434,5.570567300955892,2.2473866831846085
2006-07-31,47.799362527780765,4.758008309465436,5.57891947283937,2.2503577913120405
2006-08-31,48.32978323006143,4.959353500906346,5.594840618856048,2.3101520637921995
2006-09-30,48.94781559761596,5.027800600764354,5.613172572759124,2.3299274345649454
2006-10-31,48.702971229411226,5.0026507826054925,5.605937884590839,2.322692746396659
2006-11-30,51.11786480852667,5.250702779198574,5.675755671108034,2.392510532913854
2006-12-31,51.19817090596992,5.25895162626234,5.678020364643439,2.3947752264492594
2007-01-31,48.54878352232022,4.986812996243063,5.601363241648139,2.3181181034539593
2007-02-28,48.955982204703766,5.196187065492706,5.613413256447362,2.3774533695080238
2007-03-31,50.12198974098735,5.325272356655022,5.647371782740992,2.4128553126713217
2007-04-30,53.216851370445305,5.654089731388001,5.733811249241808,2.4992947791721374
2007-05-31,58.69195110002602,6.235798426324804,5.875090763396938,2.640574293327268
2007-06-30,60.165021040505,6.39230655128133,5.910853066290599,2.6763365962209287
2007-07-31,66.70981316068887,7.0876660279855805,6.059827095531375,2.8253106254617046
2007-08-31,64.63840560559508,6.867586788324294,6.014319707375739,2.7798032373060684
2007-09-30,67.16564014391041,7.136095925635515,6.069651478616635,2.8351350085469647
2007-10-31,71.25013976570702,7.570058604274635,6.154820939074485,2.9203044690048143
2007-11-30,65.76882891901958,6.987690001572732,6.039332076733906,2.804815606664236
2007-12-31,65.46275887048249,6.955171213370241,6.032602499666787,2.798086029597117
2008-01-31,56.06154300532672,5.9563274878044,5.808939547704039,2.574423077634369
2008-02-29,57.39866359767654,6.275062938348331,5.842945242181194,2.649629929244709
2008-03-31,57.43040851600716,6.247090181416537,5.843742918877046,2.643184356435096
2008-04-30,57.98186721787074,6.6924545997749085,5.8575298888349066,2.742535446955069
2008-05-31,57.398699798167875,6.789790995127351,5.84294615206741,2.7633671657904593
2008-06-30,51.858020990961975,6.140515077352676,5.696495245910758,2.6183596765034762
2008-07-31,51.501007069262364,5.84630619874501,5.68652873843808,2.5475253918949825
2008-08-31,51.98301315989545,5.40479124234973,5.699968355955049,2.43423889558378
2008-09-30,52.00912746258308,5.308811324069995,5.7006929294766655,2.408388868780246
2008-10-31,53.26650296433632,4.080649650131451,5.735156663535295,2.028798851317581
2008-11-30,53.075676826552105,3.9450386044031327,5.729978958532557,1.9800394178834626
2008-12-31,55.066783986487145,4.122480470130373,5.78311044947696,2.0435126590447195
2009-01-31,57.035594351726566,4.260474516121557,5.8337906416693235,2.0910141215146933
2009-02-28,55.781380187025725,3.8972319529757935,5.8017117259969275,1.9624497994693137
2009-03-31,56.52483811163468,4.422335226283906,5.820813049960119,2.1448083899136656
2009-04-30,57.22196307827427,5.020284984550702,5.838497087038333,2.3277692634047584
2009-05-31,58.27225161775644,5.117548056818134,5.8647371518401785,2.355452745076272
2009-06-30,58.02929228398705,5.096211039079858,5.858709429006817,2.3494250222429103
2009-07-31,65.00998984290732,5.7092653528589725,6.022589523634961,2.5133051168710554
2009-08-31,66.4527174331255,5.835967643758423,6.054256291335908,2.5449718845720017
2009-09-30,69.84621644379786,6.133989322786675,6.126110062123955,2.616825655360048
2009-10-31,65.98683664878422,5.795053362322142,6.04410635275891,2.5348219459950037
2009-11-30,64.93943979581621,5.703069552175521,6.021023034065046,2.5117386273011397
2009-12-31,70.2482264754472,6.169294388219595,6.134389897624833,2.6251054908609266
2010-01-31,66.89438577526985,5.8747555557293785,6.063813230207701,2.554528823443794
2010-02-28,66.56668289381115,5.84597624486246,6.056728373525259,2.5474439667613527
2010-03-31,70.66902202259416,6.206249223065268,6.14300603879989,2.6337216320359835
