Date,Strategy_Gross,Strategy_Net,Korea_TR_USD,SPY_TR_USD
2009-05-31,1.3342543698917648,1.3222940018106335,2.0603576751117734,0.9225336143876972
2009-06-30,1.3333804166375347,1.3214278827466766,2.0278546590022,0.9219293433636525
2009-07-31,1.4328583404779895,1.4200140781342012,2.3876233056560925,0.9907106272801239
2009-08-31,1.4548877585044542,1.4404041765871676,2.408239301681925,1.027306817059329
2009-09-30,1.6266600788406351,1.6104664828977515,2.692569725356611,1.0637320590214163
2009-10-31,1.5325958155640649,1.5173386406300822,2.536867504080619,1.043282206372015
2009-11-30,1.5337533976554358,1.518484698853067,2.538783620750834,1.1075551687226999
2009-12-31,1.6754071469105805,1.6587282680656386,2.773259527357888,1.1287102458314515
2010-01-31,1.5983421910128437,1.5824305030354948,2.6456958342204246,1.087689810578222
2010-02-28,1.58417252874625,1.5684019014541528,2.622241146831311,1.121620208413449
2010-03-31,1.7317213719852278,1.7144818782837734,2.866475054999645,1.189904387260277
2010-04-30,1.8202549652696938,1.8021341090416312,3.013022496629054,1.2083121848829117
2010-05-31,1.5785989853433537,1.562883843343489,2.613015399900646,1.1123062962431447
2010-06-30,1.607388480689853,1.5913867358151128,2.660669931161735,1.054754658302131
2010-07-31,1.7176588932456132,1.7005593932045604,2.8431977858207365,1.1267950297362226
2010-08-31,1.6698550402130796,1.6532314332554017,2.7640692640692643,1.0761115387395088
2010-09-30,1.8774266585601684,1.8587366512767889,3.107657369952452,1.1724819987082102
2010-10-31,1.914726525948781,1.8956651940173872,3.1693989071038255,1.2172729153426236
2010-11-30,1.8943402191174181,1.8754818353126115,3.1356539635228162,1.2172729153426236
2010-12-31,2.1107866334983503,2.0897734997102106,3.4939322972109856,1.2986508065195832
2011-01-31,2.1600696192031896,2.1385658673887376,3.5755091902632885,1.3289098126532035
2011-02-28,2.0177298953753806,1.9976431525625449,3.3398978071109218,1.3750718322520443
2011-03-31,2.2438871373005886,2.2215489720529544,3.7142502306436733,1.3752371888019757
2011-04-30,2.384983532215443,2.3612407354544596,3.947803562557661,1.4150660628926441
2011-05-31,2.3085831141849757,2.2856008927375098,3.821339862323469,1.39919701119848
2011-06-30,2.2873393391377834,2.264568602015709,3.786175573060819,1.3755927519782214
2011-07-31,2.3429032795235782,2.3195793967189458,3.8781491732311406,1.3480750198955924
2011-08-31,2.0362726455427067,2.0160013074307157,3.3705911574764036,1.273963705220939
2011-09-30,1.7520862421111911,1.7346440136881216,2.9001845149386134,1.1855240435878622
2011-10-31,2.0002439137486214,1.9783509147315539,3.3341139734582357,1.3149205656954221
2011-11-30,1.9921152912511928,1.9703112613459033,3.136079767227308,1.3095769709372145
2011-12-31,2.0129296869730333,1.9908978400790527,3.1107799304520616,1.323259940703576
2012-01-31,2.1062779573564794,2.0832243982714482,3.4019586970406643,1.384625237033489
2012-02-29,2.1977025944551425,2.173648377662128,3.54282875594351,1.444725975101466
2012-03-31,2.1814106752364033,2.155377241405853,3.498438719750195,1.491193650639817
2012-04-30,2.180917379809751,2.1527349432420286,3.481051735150096,1.481239124208758
2012-05-31,2.0499407054459797,2.023450786830235,3.105812220566319,1.3922821668189769
2012-06-30,2.1331292998489535,2.105564394483769,3.2167695692285854,1.4487823359030383
2012-07-31,2.158362851304557,2.1304718707886785,3.309736711376056,1.4659205017064754
2012-08-31,2.2124355748724676,2.183845851196437,3.314704421261798,1.5026457047989017
2012-09-30,2.2685232444561763,2.239208739912742,3.540877155631254,1.5407394223061324
2012-10-31,2.227240099923089,2.1984590679508256,3.4620679866581505,1.5127006669553418
2012-11-30,2.2398459753981768,2.21090204670674,3.548364204101909,1.5212623466051378
2012-12-31,2.2598568575181393,2.230654342499117,3.726704989000071,1.5348533710888828
2013-01-31,2.177394909109962,2.14710873292262,3.590589738130722,1.6134231000925872
2013-02-28,2.1627687147809533,2.1305532936602183,3.7514016038606206,1.6340083856582757
2013-03-31,2.244891634671537,2.211452955404955,3.6088638137818463,1.696053642203216
2013-04-30,2.288021695137547,2.253940574054889,3.5514867646015187,1.728639133196202
2013-05-31,2.342040893961421,2.30715513240712,3.5592931658505433,1.7694515526017098
2013-06-30,2.310787949934224,2.2763677151587323,3.265985380739479,1.7458394241905968
2013-07-31,2.430202965206577,2.3940039896074157,3.403023206301895,1.8360594902545249
2013-08-31,2.3573146047625935,2.3222013343571755,3.4823291462635724,1.7809910997380596
2013-09-30,2.4319144189830904,2.3956899505035474,3.711730892058761,1.8373525225623162
2013-10-31,2.5445291190415844,2.506627203518361,3.859165424739195,1.922434835334075
2013-11-30,2.6199440939813914,2.5809188381953416,3.893371655666738,1.9794121258846886
2013-12-31,2.6878688547394516,2.6478318288286564,3.8256333830104325,2.030730432791001
2014-01-31,2.5931268412523,2.5545010406109725,3.6480022709530906,1.9591512373577824
2014-02-28,2.711154658004002,2.670770779490256,3.7670144063586686,2.048323251450261
2014-03-31,2.733644213155038,2.6929253425152,3.7889078134979775,2.0653144911770838
2014-04-30,2.7526469964465217,2.7116450707291717,3.8559009296714217,2.0796714157233476
2014-05-31,2.816527474617699,2.7745740201993776,3.982435597189695,2.1279341986544096
2014-06-30,2.874673869988637,2.8318542986338517,4.014087005890285,2.1718647849360493
2014-07-31,2.836044461510196,2.7938002927184655,4.087502661273153,2.1426796127281262
2014-08-31,2.8718003008808908,2.8261945091088854,4.094812291533603,2.227238417224085
2014-09-30,2.7909905339992767,2.743921378385668,3.7903271591796184,2.1965104694407223
2014-10-31,2.8567192742833085,2.808541624654034,3.6649279682066567,2.2482390096913227
2014-11-30,2.935200119054562,2.8856989152783896,3.576218863104109,2.3100034603731365
2014-12-31,2.927755098227098,2.8783794523271014,3.486906536086864,2.3041442265299827
2015-01-31,2.841007212233067,2.793094541465113,3.6174508551557736,2.2358736116831808
2015-02-28,3.000684937153427,2.950079353030611,3.6574054360939607,2.3615400337836787
2015-03-31,2.9535571711860085,2.903746381643475,3.724646937761692,2.324450466446288
2015-04-30,2.9826031197638145,2.93230247966217,3.9899936129444327,2.3473096375429985
2015-05-31,3.0209473188887364,2.9700000162300157,3.7916400539351356,2.37748653488257
2015-06-30,2.9595854961721257,2.909673040872075,3.6777020793414237,2.3291947601957275
2015-07-31,3.0264404359734254,2.9754004936659086,3.3896458732524306,2.381809619837319
2015-08-31,2.841978427751346,2.794049377746772,3.2045631963664754,2.2366379586159253
2015-09-30,2.769462756591412,2.7227566600037965,3.2453339010716062,2.1795681015307853
2015-10-31,3.0050321199162253,2.9543532219575326,3.569406003832233,2.3649612680496976
2015-11-30,3.0160159859090454,2.9651518485912938,3.4473422752111276,2.373605574203467
2015-12-31,2.963891893672033,2.9139068123664154,3.3559009296714217,2.3325838964464185
2016-01-31,2.8163289706148693,2.7688324904361874,3.1992051664182815,2.2164518274021376
2016-02-29,2.814003421237858,2.7665461606997224,3.1247250017741823,2.2146216192765356
2016-03-31,3.0032904576253885,2.952640932239763,3.5568447945497126,2.3635905792532097
2016-04-30,3.015126867178009,2.964277724561027,3.5527996593570363,2.3729058374693177
2016-05-31,3.066419466313488,3.0147052905474774,3.3851039670711804,2.4132731298816164
