Date,Strategy_Gross,Strategy_Net,KODEX200_TR,SPY_TR_USD
2025-09-30,1.622805913739728,1.61956192471817,1.3378438199857965,1.9031569083439517
2025-10-31,1.9856999275127374,1.9817305133576486,1.63701423187889,1.9485232086056026
2025-11-30,1.9004937405708644,1.8966946535834723,1.566770113552968,1.9523228384352984
2025-12-31,2.0796147062567196,2.0754575564589217,1.7144377273715985,1.9538798216747855
2026-01-31,2.642805390604582,2.637522422628775,2.178733038443038,1.9826755726717447
2026-02-28,3.2176552464220944,3.211223153584511,2.6526401893314038,1.965541372970535
2026-03-31,2.578705283903938,2.573550452041425,2.125888806804601,1.8684837917534918
2026-04-30,3.430619570575088,3.4237617620535237,2.828208322608018,2.0647730344427164
2026-05-31,4.629387991981971,4.620133845386018,3.816474948083566,2.1734332702317936
2026-06-30,4.758673704717944,4.749161115982236,3.923058298767624,2.151063063886683
2026-07-31,3.7443974276637704,3.7369123772058903,3.086887295490913,2.1518120192390104
2026-08-31,3.7029344714026537,3.69553230539434,3.0527051672877654,2.209479295823739
