Date,Strategy_Gross,Strategy_Net,KODEX200_TR,SPY_TR_USD
2013-10-31,1.5352359679101102,1.524521502410502,1.3052155047673248,1.6916769632411153
2013-11-30,1.580737424812376,1.5697054030540871,1.3169482248477757,1.7418150319448167
2013-12-31,1.621719677696454,1.6104016393623417,1.3032603740494144,1.7869733884156407
2014-01-31,1.5645572951993387,1.5536381951313585,1.248020793105551,1.7239861423794614
2014-02-28,1.6357691151526377,1.6243530253032807,1.2702631876954527,1.8024544676685437
2014-03-31,1.6493381380857188,1.6378273495508704,1.2705077000210032,1.8174061780175599
2014-04-30,1.660803424995257,1.6492126198221824,1.2587217461833815,1.8300397810253228
2014-05-31,1.6993455690020929,1.6874857768583675,1.2826481422870577,1.8725093808087645
2014-06-30,1.7344280669423835,1.7223234328188721,1.2826481422870577,1.9111667955769542
2014-07-31,1.7111210995072725,1.6991791255244197,1.331934979321105,1.8854848413255434
2014-08-31,1.7786488594498442,1.7662356068692422,1.3067661799165489,1.9598936998084706
2014-09-30,1.7541098478849162,1.7418678539240329,1.2640792398993785,1.9328541557691234
2014-10-31,1.7954197087449895,1.782889411820763,1.2322489616997636,1.9783735035647665
2014-11-30,1.8447441407008085,1.8318696068413327,1.2477943076659515,2.032724109601048
2014-12-31,1.8400650190083212,1.827223140902743,1.2174445328447443,2.027568184035965
2015-01-31,1.7855448337007467,1.7730834538747295,1.2512485735772794,1.967492375857753
2015-02-28,1.8859006988886202,1.8727389319705114,1.25420921737666,2.078074533137172
2015-03-31,1.8562813657575228,1.8433263132009767,1.2793777748095925,2.045436981274281
2015-04-30,1.8745364561352325,1.86145400066465,1.330841751526115,2.0655522707147016
2015-05-31,1.8986354046894964,1.885384761814333,1.3008793732741375,2.0921069091935527
2015-06-30,1.8600701081755229,1.8470886138531668,1.2561847946967564,2.0496117976557064
2015-07-31,1.9020877742538,1.888813037170735,1.2139842176428286,2.0959110762288486
2015-08-31,1.786155233013923,1.7736895931897556,1.156793740484466,1.9681649750399373
2015-09-30,1.74057985346387,1.728432285807126,1.180769377813525,1.9179454509489597
2015-10-31,1.8886328601058981,1.8754520253391223,1.2524441553690115,2.081085102383682
2015-11-30,1.895536110859044,1.8823070980638896,1.2232247509870022,2.08869179641292
2015-12-31,1.8627766362598988,1.8497762529834074,1.2159821773380992,2.052594121745554
2016-01-31,1.770034803794292,1.7576816690092982,1.1750250924573573,1.9504018693555814
2016-02-29,1.7685732190937111,1.7562302847594475,1.1952536782106489,1.9487913487454094
2016-03-31,1.8676750097398191,1.8527858001029964,1.2464502762831997,2.079878943080816
2016-04-30,1.8358570674709047,1.81940029073718,1.243696034278668,2.0880760519976933
2016-05-31,1.8670882178602601,1.85035148247496,1.236065822088912,2.1235978899227934
2016-06-30,1.8735782320189012,1.856783319602338,1.2411530335014551,2.1309795338328232
2016-07-31,1.9419093910143865,1.9245019523573712,1.278029750895053,2.2086983602228742
2016-08-31,1.9442354013223544,1.9268071121138466,1.3019463471479773,2.211343929154587
2016-09-30,1.955371877627146,1.9359059163508698,1.3060177616850517,2.211471670153425
2016-10-31,1.9472860670285912,1.9259727003644593,1.2991478243363443,2.1731311478202984
2016-11-30,2.01902058548806,1.9969220727068324,1.2930414284456033,2.2531853930992343
2016-12-31,2.0599506922497137,2.037404192710001,1.3396029390841278,2.2988625493185486
2017-01-31,2.0968126245452168,2.073862665086458,1.3861649336658992,2.339999706614824
2017-02-28,2.179199607388096,2.1553479088354193,1.3925258837045662,2.4319418827656523
2017-03-31,2.181923589343798,2.1580420763600574,1.452317797787218,2.434981790529727
2017-04-30,2.2035812216847885,2.179462662348705,1.4870184643706463,2.4591512621986045
2017-05-31,2.333166971225624,2.305322444447349,1.5822045357096883,2.493857270663223
2017-06-30,2.3896171202767467,2.3610989050285616,1.6204854144344785,2.509755831554268
2017-07-31,2.407395434677127,2.3786650491224433,1.6325415295897419,2.561341874547223
2017-08-31,2.357656153734769,2.329519367676914,1.5988115321739989,2.568814267412205
2017-09-30,2.4257607158747367,2.3968111550229576,1.644995688065669,2.620575065922829
2017-10-31,2.5562612758352223,2.525754292655247,1.7334928168303847,2.6823264496849433
2017-11-30,2.4919241841685427,2.4621850139628823,1.6898635183254789,2.7643141214940807
2017-12-31,2.5106892807438426,2.4807261637566045,1.702588806005542,2.7978394824102377
2018-01-31,2.5815370652164016,2.550728435217768,1.7506332397387094,2.955523445165628
2018-02-28,2.491236461364894,2.459043993095537,1.6459742213111184,2.8480590065012152
2018-03-31,2.5426941913010177,2.5073269347936766,1.6599981706945264,2.7699924913439986
2018-04-30,2.6069162703764825,2.5706557256586033,1.7019255617855182,2.784308047874265
2018-05-31,2.510064627988071,2.475151227921415,1.6386959568477486,2.8519931012571553
2018-06-30,2.515229277737189,2.4777637966417156,1.583106726907922,2.8683940614831456
2018-07-31,2.608409371353227,2.569555930493311,1.5738826476341468,2.9746576254223904
2018-08-31,2.691669988049532,2.651576342533744,1.5820678217424087,3.0696089130051907
2018-09-30,2.707672371109611,2.667340362838855,1.590780373004097,3.0878581998377634
2018-10-31,2.5205614879374454,2.483016581152146,1.3978232474721224,2.8744749703721975
2018-11-30,2.56731539994056,2.5290740724266243,1.438608411514365,2.9277936259428303
2018-12-31,2.3412677175973657,2.306393472855751,1.4078870892652677,2.670006459029535
2019-01-31,2.5287227895849744,2.4910563165093613,1.5373935687814018,2.8837822050592905
2019-02-28,2.61069293790917,2.571805482289495,1.5257405783508957,2.9772618288666046
2019-03-31,2.6579482726155628,2.6183569273486205,1.4923712396399849,3.031152312189525
2019-04-30,2.766531854361188,2.7253231073865054,1.5342881049653545,3.1549821768505795
2019-05-31,2.5901066437308793,2.5515258303017143,1.4196002096442146,2.9537850013298
2019-06-30,2.7703434978168935,2.729077974683831,1.497943241200218,3.159329015347416
2019-07-31,2.812230030290191,2.7703405882546157,1.4392291897144638,3.2070968598401524
2019-08-31,2.7651426354375706,2.723954581508957,1.3963278628388691,3.1533978969020797
2019-09-30,2.818946346116896,2.776956861510305,1.4802420490544232,3.2147562174195534
2019-10-31,2.8812589028604587,2.838341244453829,1.4964172471565915,3.2858181159514706
2019-11-30,2.9855551447234623,2.941083946481545,1.4985813203713974,3.404758652880965
2019-12-31,3.0723022311338624,3.026538895688086,1.6111099819102015,3.5036859473876554
2020-01-31,3.071061617409115,3.025316761467559,1.5642340291469339,3.502271138379127
2020-02-29,2.8279383987632625,2.785814973453367,1.4734635769794004,3.2250108493291276
2020-03-31,2.474809941969277,2.4379465252158137,1.3051990506969267,2.8222994236256884
2020-04-30,2.7890706291039655,2.7475261568550415,1.4225460931745613,3.1806856338664167
2020-05-31,2.92195531541852,2.8784314654853973,1.4751614918615263,3.332228735109905
2020-06-30,2.9737757059598278,2.9294799678018943,1.546509002796224,3.3913252563726313
2020-07-31,3.1489067730356926,3.1020023781875565,1.6519955641761979,3.591046576901129
2020-08-31,3.2571408133381947,3.2054155991373174,1.6969795408152895,3.841690452581256
2020-09-30,3.1301747395105943,3.0773853516151437,1.715746255005183,3.6978442476415068
2020-10-31,3.050701542033447,2.9962531915493775,1.6662438212545938,3.605643309410293
2020-11-30,3.5107356985908305,3.44807674453058,1.9175070341150953,3.9978540970009746
2020-12-31,3.998098794571464,3.9267414751361254,2.1836968715004854,4.145968053998908
2021-01-31,4.167433444216714,4.093053871628798,2.2761847172658367,4.1037184019837945
2021-02-28,4.226209215536392,4.150780623976056,2.308287092556082,4.217823732546429
2021-03-31,4.274849965219829,4.198553242657465,2.334853883015431,4.409311316567798
2021-04-30,4.353192260366331,4.275497299174234,2.3776431770293436,4.642608292613992
2021-05-31,4.401052404720261,4.322503244624046,2.4037836134880792,4.673093381312439
2021-06-30,4.5178716314631,4.43723750365918,2.4675883849749174,4.777898219580217
2021-07-31,4.37834751077187,4.300203583375859,2.391382567783511,4.894539054076993
2021-08-31,4.32681958462284,4.249595318014364,2.3632388482537876,5.040199873662147
2021-09-30,4.142348191337887,4.068416335651118,2.262483558028183,4.805298572717566
2021-10-31,4.009756926947115,3.938191535345804,2.190064354772987,5.142456087664949
2021-11-30,3.9870722617171652,3.911995830035903,2.1113742149230674,5.101137250231952
2021-12-31,4.17146552676474,4.092916976331392,2.2490113039463635,5.337053554548185
2022-01-31,3.95145695673834,3.877051160008124,2.048172436722001,5.055570341237027
2022-02-28,3.8348224446477257,3.762612871713785,2.0682306744523458,4.906345894015243
2022-03-31,3.978974015682329,3.9040500736915655,2.095068473130019,5.090776197861149
2022-04-30,3.6297433154980903,3.5613953754160774,2.0353218077409627,4.643963695680123
2022-05-31,3.6379361345985775,3.5694339240185418,2.0313091923083997,4.654445746657528
2022-06-30,3.3379506551930382,3.2750971607313955,1.7696580166650697,4.27063853096758
2022-07-31,3.645333058682665,3.5766915642800137,1.856206789917333,4.663909514180572
2022-08-31,3.496596972832745,3.430756173741054,1.847322317817145,4.473613693543513
2022-09-30,3.173351077013674,3.113596986870484,1.6206339850113098,4.060046651887465
2022-10-31,3.4312669245679266,3.366656288007369,1.7285092902585129,4.390029168135491
2022-11-30,3.622016240260097,3.5538138007354165,1.8502233156113317,4.634077526394871
2022-12-31,3.4132863628891936,3.3490142996781667,1.7071660622215512,4.36702449028198
2023-01-31,3.6279387360675535,3.559624776153304,1.8590301148203747,4.641654881906544
2023-02-28,3.536722444524064,3.4701260841993777,1.844576544819436,4.524950996931027
2023-03-31,3.6678562609578815,3.598790655441649,1.8899609844954262,4.692726134140988
2023-04-30,3.726450542022319,3.6562816082364975,1.9120690848342834,4.767692788911281
2023-05-31,3.743652015343904,3.673159178415158,1.9908964225947294,4.789700686074855
2023-06-30,3.98624047451319,3.9111797053559876,1.990310004365168,5.100073045619665
2023-07-31,4.116722819256771,4.039205072097237,2.0207859673880324,5.267014677367876
2023-08-31,4.049818357335666,3.9735604188615237,1.967746513430877,5.1814158167228275
2023-09-30,3.857716817719777,3.785076144539099,1.9267210715664953,4.93563739706121
2023-10-31,3.7739712286459333,3.702907481987775,1.802710130577567,4.828491673100032
2023-11-30,4.118700307876623,4.0411453246753215,1.9964456788223532,5.269544714497501
2023-12-31,4.306740902841889,4.225645121793313,2.126680855882669,5.510127483147892
2024-01-31,4.375332012720085,4.292944663463892,1.9946448050144263,5.597884273761899
2024-02-29,4.603666715686513,4.516979831934216,2.1128616144927452,5.890020102351336
2024-03-31,4.754215357008649,4.664693647589045,2.2375638684100236,6.082634941463735
2024-04-30,4.562527432125693,4.476615199648554,2.18720546004129,5.837385708479187
2024-05-31,4.793298530967317,4.703040886744686,2.1490112071577143,6.13263870900318
2024-06-30,4.962407136424648,4.868965183057127,2.3002957377182462,6.348999524661347
2024-07-31,5.022496925304441,4.927923483307309,2.284228337974349,6.425879561011953
2024-08-31,5.1398512751568415,5.043068054843481,2.1748852328589723,6.576024982567727
2024-09-30,5.247811557059734,5.148995448402111,2.0802203683969576,6.714151452170062
2024-10-31,5.200981367758867,5.103047069933077,2.049201784008386,6.654236003590961
2024-11-30,5.511135445732957,5.407360957432253,1.962328042865757,7.0510531206661335
2024-12-31,5.37853660135735,5.2772589446732585,1.9274582381174994,6.881403598414736
2025-01-31,5.522984425368709,5.418986821194571,2.0173127067042596,7.066212934040362
2025-02-28,5.452871030963791,5.3501936595618345,2.037518910082377,6.976508503204413
2025-03-31,5.149041384326198,5.052085114577587,2.042645804841175,6.587782985718976
2025-04-30,5.104397769880705,5.0082821378356295,2.07286975441816,6.53066508323711
2025-05-31,5.425184481134059,5.323028446500116,2.2075589031523095,6.941085796667855
2025-06-30,5.703963659717794,5.596558222870588,2.547183256725117,7.297761261548966
2025-07-31,5.835334763391644,5.725455613242437,2.6939119455583205,7.465839988636335
2025-08-31,5.884067547875752,5.767497490332657,2.6494474819948914,7.619034429297042
2025-09-30,6.48813836754625,6.35960098134213,2.9214453642592426,7.890427743741352
2025-10-31,7.939024486569319,7.781743399344284,3.5747428567557025,8.07851497535428
2025-11-30,7.5983617332669855,7.447829561895166,3.421350995326076,8.09426811924522
2025-12-31,8.314505050258079,8.149785266831925,3.7438123016437617,8.100723322016744
2026-01-31,10.566197046463147,10.356868688537922,4.757692519882808,8.220109585741044
2026-02-28,12.864503562066723,12.609643143097724,5.792562082659442,8.149071741148992
2026-03-31,10.309918487131398,10.10566729838639,4.642296736577108,7.746674110024726
2026-04-30,13.715955969749533,13.444227312040715,6.175949666030765,8.560483039557889
2026-05-31,18.508750550346726,18.142071191357434,8.33402440429006,9.010984905879393
2026-06-30,19.025647602591736,18.648727926231214,8.566770133732877,8.9182387450112
2026-07-31,14.97047084193901,14.673888820523903,6.740826129838101,8.921343889975821
2026-08-31,14.80469784649207,14.511399976297378,6.666182723419659,9.160430576457225
