Date,Strategy_Gross,Strategy_Net,Position,Korea_TR_USD,SPY_TR_USD
2025-06-25,9.891386663706243,9.622948459826834,SPY_TR_USD,6.0990703285785255,8.149206485290101
2025-06-26,9.96877499090985,9.698236577599543,SPY_TR_USD,6.066922148889362,8.212964326265764
2025-06-27,10.018303077934531,9.74642054259417,SPY_TR_USD,6.030906252217728,8.253768980022402
2025-06-30,10.066203386942265,9.793020905158349,SPY_TR_USD,6.081080122063729,8.293232557990242
2025-07-01,10.062944814642737,9.789850765888996,SPY_TR_USD,6.083138173302108,8.290547921405008
2025-07-02,10.108562815992363,9.83423075938763,SPY_TR_USD,6.054431906890923,8.328131176926538
2025-07-03,10.1882324454322,9.911738268089731,SPY_TR_USD,6.156128024980484,8.393768512012631
2025-07-04,10.1882324454322,9.911738268089731,SPY_TR_USD,6.027641757149954,8.393768512012631
2025-07-07,10.112310023323536,9.837876272826962,SPY_TR_USD,6.003477396920021,8.331218384749176
2025-07-08,10.106771154209653,9.83248772076437,SPY_TR_USD,6.116208927684338,8.326655082389394
2025-07-09,10.167377984883979,9.891449768020337,SPY_TR_USD,6.097863884749131,8.376587169201478
2025-07-10,10.196052616782316,9.919346211081718,SPY_TR_USD,6.199950322901143,8.400211308482843
2025-07-11,10.160209326909396,9.88447565725499,SPY_TR_USD,6.184692356823505,8.370681134381137
2025-07-14,10.179595871518924,9.903336078542141,SPY_TR_USD,6.220956638989426,8.386653106808321
2025-07-15,10.136097299483522,9.861017996052391,SPY_TR_USD,6.268682137534597,8.35081598332063
2025-07-16,10.1699840383861,9.893985096926896,SPY_TR_USD,6.199737421048897,8.378734215800963
2025-07-17,10.232221663343001,9.954533681021765,SPY_TR_USD,6.1935987509758,8.430009863409484
2025-07-18,10.22472724868065,9.947242654143098,SPY_TR_USD,6.187814917323114,8.423835447764208
2025-07-21,10.244114798712053,9.9661040535664,SPY_TR_USD,6.2497338726846925,8.439808248527271
2025-07-22,10.245580703806995,9.967530176076341,SPY_TR_USD,6.160705414803775,8.441015962239481
2025-07-23,10.332745753331057,10.052329689793261,SPY_TR_USD,6.222801788375559,8.512828541306728
2025-07-24,10.33616619855259,10.05565730898312,SPY_TR_USD,6.271024057909304,8.515646539968552
2025-07-25,10.379829659775625,10.098135805801833,SPY_TR_USD,6.222766304733518,8.55161951054047
2025-07-28,10.377223606273503,10.095600476895273,SPY_TR_USD,6.2384145908736075,8.549472463940987
2025-07-29,10.349850995704351,10.068970720151018,SPY_TR_USD,6.227769498261301,8.526921019623485
2025-07-30,10.336818717349995,10.056292119345912,SPY_TR_USD,6.320133418494075,8.516184129954302
2025-07-31,10.29804361728719,10.018569320499303,SPY_TR_USD,6.280888510396707,8.484238528428177
2025-08-01,10.129252387352945,9.854358845128056,SPY_TR_USD,5.963664750549997,8.345176672653464
2025-08-04,10.283215655462623,10.004143768526328,SPY_TR_USD,6.101092896174864,8.472022230878332
2025-08-05,10.231079504092069,9.953422518352836,SPY_TR_USD,6.182918174721453,8.42906887385045
2025-08-06,10.309447112202722,10.02966334073781,SPY_TR_USD,6.175892413597332,8.49363351397268
2025-08-07,10.300811543711319,10.021262129326372,SPY_TR_USD,6.274678873039528,8.48651893710425
2025-08-08,10.381132686526687,10.099403470255114,SPY_TR_USD,6.228124334681712,8.552693033840212
2025-08-11,10.360604988088106,10.079432864435189,SPY_TR_USD,6.230963026044994,8.535780900189875
2025-08-12,10.470904794974746,10.186739291014746,SPY_TR_USD,6.196401958697041,8.626653487842825
2025-08-13,10.506747079425791,10.22160886670532,SPY_TR_USD,6.307678660137677,8.656182833608652
2025-08-14,10.507724349489086,10.22255961504528,SPY_TR_USD,6.299943226172735,8.656987976083458
2025-08-15,10.483123687031565,10.198626579672704,SPY_TR_USD,6.299943226172735,8.636720253785546
2025-08-18,10.480841379373457,10.196406210607158,SPY_TR_USD,6.177134341068768,8.634839931339238
2025-08-19,10.423981756030308,10.141089676790525,SPY_TR_USD,6.109005748350011,8.587995052349791
2025-08-20,10.396284394195266,10.114143982069102,SPY_TR_USD,6.037896529699808,8.565176055543233
2025-08-21,10.354576478520698,10.07356796006646,SPY_TR_USD,6.05361578312398,8.530814198256808
2025-08-22,10.513590986134487,10.228267039493497,SPY_TR_USD,6.128699169682776,8.661821315939937
2025-08-25,10.467318455143705,10.183250279359767,SPY_TR_USD,6.24409197360017,8.623698813760896
2025-08-26,10.511145800132498,10.225888212371292,SPY_TR_USD,6.14030232063019,8.65980680308116
2025-08-27,10.53509494921449,10.249187415517229,SPY_TR_USD,6.148144205521255,8.6795377637292
2025-08-28,10.572404144182354,10.285484091853897,SPY_TR_USD,6.2017245050031935,8.710275651543117
2025-08-29,10.509353132927915,10.22414419561188,SPY_TR_USD,6.167802143211979,8.658329880208136
2025-09-01,10.509353132927915,10.22414419561188,SPY_TR_USD,6.061883471719537,8.658329880208136
2025-09-02,10.431476170692662,10.14838070366919,SPY_TR_USD,6.14310552835143,8.59416946799507
2025-09-03,10.488010037348046,10.203380321372503,SPY_TR_USD,6.170463416365056,8.64074596615958
2025-09-04,10.575662716481881,10.28865423112325,SPY_TR_USD,6.198069689872969,8.712960288128352
2025-09-05,10.545033544456954,10.258856291381948,SPY_TR_USD,6.219395358739622,8.687725863897374
2025-09-08,10.570938239087413,10.284057969343959,SPY_TR_USD,6.2507983819459225,8.709067937830907
2025-09-09,10.595377028622925,10.307833524796028,SPY_TR_USD,6.351536441700376,8.72920229805223
2025-09-10,10.626007206069728,10.337632442673481,SPY_TR_USD,6.474096941310056,8.754437550619087
2025-09-11,10.714311398579092,10.423540184650868,SPY_TR_USD,6.495138741040381,8.82718863423773
2025-09-12,10.710726064169924,10.420052151132042,SPY_TR_USD,6.632779788517493,8.824234788491681
2025-09-15,10.767748565856957,10.475527143005335,SPY_TR_USD,6.664218295365836,8.871213857893595
2025-09-16,10.752923620298017,10.461104525440817,SPY_TR_USD,6.815768930523029,8.85900004535139
2025-09-17,10.73956457983402,10.448108030386239,SPY_TR_USD,6.727840465545383,8.847993946521393
2025-09-18,10.789744180234235,10.496925827607507,SPY_TR_USD,6.8018948264849906,8.889335361927902
2025-09-19,10.843184363777727,10.548915720370431,SPY_TR_USD,6.748882265275708,8.933363070591405
2025-09-22,10.894484004147602,10.598823161265274,SPY_TR_USD,6.84156553828685,8.9756272521676
2025-09-23,10.835180200224338,10.541128778462589,SPY_TR_USD,6.875629834646229,8.926768688655256
2025-09-24,10.80070629494628,10.507590446075188,SPY_TR_USD,6.818572138244269,8.898366708021335
2025-09-25,10.750877586780728,10.459114018371046,SPY_TR_USD,6.802107728337237,8.857314381836748
2025-09-26,10.81247073631523,10.519035617192342,SPY_TR_USD,6.57763820878575,8.908059066146555
2025-09-29,10.842857601668085,10.54859782612096,SPY_TR_USD,6.750159676389185,8.93309386143059
2025-09-30,10.88370085452945,10.588332651032689,SPY_TR_USD,6.7105599318714075,8.966743349860705
2025-10-01,10.920787851262759,10.613788746120438,Korea_TR_USD,6.779043361010574,8.997298175445266
2025-10-02,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.007660657296945
2025-10-03,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.007527295220356
2025-10-06,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.039830737846398
2025-10-07,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.00631543982875
2025-10-08,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.060020596571642
2025-10-09,11.222493286464383,10.90701280617908,Korea_TR_USD,6.966326023703073,9.033773945896
2025-10-10,11.3493376139961,11.030291356628139,Korea_TR_USD,7.045064225392094,8.789610348731475
2025-10-13,11.213918861439705,10.8986794206147,Korea_TR_USD,6.96100347739692,8.92447916828451
2025-10-14,11.0655241456793,10.754456294447166,Korea_TR_USD,6.868887942658435,8.913576611439442
2025-10-15,11.424049437377782,11.102902922845766,Korea_TR_USD,7.091441345539707,8.953149529743367
2025-10-16,11.721410497233572,11.391904734218459,Korea_TR_USD,7.276027251437088,8.89217572565847
2025-10-17,11.715008259881811,11.385682472997052,Korea_TR_USD,7.272053083528493,8.942650372471583
2025-10-20,11.945317316044628,11.609517209256293,Korea_TR_USD,7.415016677311759,9.035658410021705
2025-10-21,11.870033864327969,11.53635008400104,Korea_TR_USD,7.368284720743738,9.035522562937478
2025-10-22,12.006881687721807,11.669350917608538,Korea_TR_USD,7.453232559789936,8.98854846355084
2025-10-23,11.785490033584654,11.454182902336253,Korea_TR_USD,7.315804414165069,9.04185022072045
2025-10-24,12.082107976604973,11.742462486960033,Korea_TR_USD,7.499929032715919,9.115745236188586
2025-10-27,12.464012867204074,12.113631479997508,Korea_TR_USD,7.736995245191967,9.22328974008684
2025-10-28,12.291266784373587,11.945741538827136,Korea_TR_USD,7.629763678944006,9.247786945385123
2025-10-29,12.579653279370216,12.226021073309111,Korea_TR_USD,7.808778653040949,9.252228482370631
2025-10-30,12.699180764214208,12.342188468076564,Korea_TR_USD,7.882974948548719,9.150471561261961
2025-10-31,12.838486589448456,12.477578205545854,Korea_TR_USD,7.9694485842026825,9.180487140189014
2025-11-03,13.21793347820715,12.846358294721542,Korea_TR_USD,8.204989000070967,9.197716526481173
2025-11-04,12.798758420167456,12.438966852430896,Korea_TR_USD,7.944787452984174,9.088690958030499
2025-11-05,12.33636826000339,11.989575146895776,Korea_TR_USD,7.657760272514372,9.120186773174094
2025-11-06,12.400333470687478,12.051742203206048,Korea_TR_USD,7.6974664679582725,9.022332970729302
2025-11-07,12.080450254433538,11.74085136575092,Korea_TR_USD,7.498900007096729,9.031216044700317
2025-11-10,12.485277441265275,12.134298276197171,Korea_TR_USD,7.750195160031225,9.172142484539629
2025-11-11,12.503455222317593,12.151965053593658,Korea_TR_USD,7.761478958200271,9.19313914241144
2025-11-12,12.62767005950841,12.272688032469642,Korea_TR_USD,7.8385849123554046,9.198254116466924
2025-11-13,12.66911311379435,12.312966062697479,Korea_TR_USD,7.864310552835144,9.04561832063598
2025-11-14,12.2301025525309,11.886296721801232,Korea_TR_USD,7.591796181960117,9.044138912755317
2025-11-17,12.498367730136284,12.147020578158791,Korea_TR_USD,7.7583209140586185,8.959878930427863
2025-11-18,12.014884484411512,11.677128744135297,Korea_TR_USD,7.45820026967568,8.88463869749153
2025-11-19,11.929711862499722,11.594350447529123,Korea_TR_USD,7.405329643034561,8.918961622991622
2025-11-20,12.167623575517753,11.825574118988783,Korea_TR_USD,7.553012561209283,8.783015966795327
2025-11-21,11.608456738241834,11.282126268383694,Korea_TR_USD,7.205911574764034,8.870505630716682
2025-11-24,11.592508307695937,11.266626171233948,Korea_TR_USD,7.19601163863459,9.001065447024917
2025-11-25,11.717294773221733,11.387904709147556,Korea_TR_USD,7.273472429210134,9.085728828925655
2025-11-26,12.094855288475,11.75485145349908,Korea_TR_USD,7.507841884891066,9.148452906723788
2025-11-27,12.17654097754342,11.834240839975738,Korea_TR_USD,7.558548009367682,9.148452906723788
2025-11-28,12.002994615043962,11.66557311615269,Korea_TR_USD,7.450819672131147,9.19838913521527
2025-12-01,12.056041724529964,11.71712899484432,Korea_TR_USD,7.483748491945214,9.156394162799891
2025-12-02,12.29509669421795,11.949463784379226,Korea_TR_USD,7.6321410829607546,9.173354339931235
2025-12-03,12.39690370067761,12.048408848980294,Korea_TR_USD,7.69533744943581,9.205119364235646
2025-12-04,12.328994254482172,11.98240843531041,Korea_TR_USD,7.65318288269108,9.211848764920141
2025-12-05,12.578795836867753,12.225187734752673,Korea_TR_USD,7.808246398410333,9.229346532037237
2025-12-08,12.746854567351418,12.388522091814519,Korea_TR_USD,7.91256830601093,9.201619645145051
2025-12-09,12.649277610570596,12.293688164091876,Korea_TR_USD,7.851997729046909,9.19367673239719
2025-12-10,12.654650916919392,12.298910419045553,Korea_TR_USD,7.855333191398765,9.254652193153845
2025-12-11,12.542668926097113,12.190076403574752,Korea_TR_USD,7.785820736640408,9.276187269347286
2025-12-12,12.675000885644623,12.318688320785013,Korea_TR_USD,7.867965367965368,9.176449002776788
2025-12-15,12.431944517611788,12.082464617986727,Korea_TR_USD,7.717088922006955,9.162585145162756
2025-12-16,12.105201761338108,11.764907072080096,Korea_TR_USD,7.514264424100491,9.13755034987872
2025-12-17,12.312988661102773,11.966852782256899,Korea_TR_USD,7.643247462919594,9.03700445582578
2025-12-18,12.172025113697089,11.829851923578495,Korea_TR_USD,7.5557448016464415,9.105245250580923
2025-12-19,12.24679409991227,11.902519045699886,Korea_TR_USD,7.6021574054360945,9.187770697576848
2025-12-22,12.515573743019136,12.16374290519131,Korea_TR_USD,7.769001490312966,9.245009535181392
2025-12-23,12.512086810175767,12.160353995061794,Korea_TR_USD,7.766836988148463,9.287262948391154
2025-12-24,12.777893985940745,12.418688947557566,Korea_TR_USD,7.931835923639202,9.319932515475903
2025-12-25,12.777893985940745,12.418688947557566,Korea_TR_USD,7.931835923639202,9.319932515475903
2025-12-26,12.996656149736996,12.631301391256775,Korea_TR_USD,8.067631821730183,9.318987384237472
2025-12-29,13.443612344856644,13.065693002776012,Korea_TR_USD,8.34507841884891,9.285777742159334
2025-12-30,13.333802541707286,12.958970111648188,Korea_TR_USD,8.276914342488112,9.274438652305808
2025-12-31,13.333802541707286,12.958970111648188,Korea_TR_USD,8.276914342488112,9.20572487776351
