Date,Strategy_Gross,Strategy_Net,KODEX200_TR_KRW,SPY_TR_KRW
2023-08-31,1.212436578122609,1.2112241415444895,0.901107905182269,1.5237811457937631
2023-09-30,1.1751613918303683,1.173986230438541,0.8823207546396244,1.4769339728339892
2023-10-31,1.1247170331860563,1.1224687238367204,0.8255313061555423,1.4451076249435935
2023-11-30,1.1749746057518895,1.1714532056834797,0.9142503727866469,1.5072545407609401
2023-12-31,1.2185862475562463,1.214934143353737,0.973890141822368,1.5631994478405213
2024-01-31,1.2852529619646293,1.281401057552372,0.9134256824042819,1.6487193454772422
2024-02-29,1.3592172384803418,1.355143663057403,0.9675617719967391,1.7436005378763457
2024-03-31,1.4209518132867391,1.416693219281371,1.0246677996440616,1.822793498935571
2024-04-30,1.3996857095058781,1.3954908500348069,1.0016067195894245,1.7955133931944893
2024-05-31,1.4600375266636483,1.4556617927362039,0.9841160809471978,1.8729325561354726
2024-06-30,1.5239974587221077,1.519430036814324,1.0533951702452375,1.9549802000164092
2024-07-31,1.5212880481836026,1.5167287463819126,1.046037280991654,1.951504574826762
2024-08-31,1.5169548892193687,1.5124085738994277,0.9959648068573462,1.9459460091414211
2024-09-30,1.5284245442729472,1.5238438543853414,0.9526140718274575,1.9606592544965458
2024-10-31,1.587614894964069,1.5828568115362518,0.9384094517662226,2.0365884911044607
2024-11-30,1.7002657147725235,1.69517001672509,0.89862657609496,2.181096686299097
2024-12-31,1.7475948182161598,1.742357274798377,0.8826583319657748,2.241810344046547
2025-01-31,1.7630626214771934,1.7577787210375695,0.9238061990344392,2.261652404110364
2025-02-28,1.7505815641767117,1.7453350694782985,0.9330594079581819,2.245641734434988
2025-03-31,1.6782375718758682,1.6732078921947242,0.9354072131071974,2.1528390386503897
2025-04-30,1.6091973467433514,1.6043745806859697,0.9492479388834894,2.0642744072815673
2025-05-31,1.6462511871536794,1.641317370699535,1.0109273553317992,2.1118069828263466
2025-06-30,1.703172990198989,1.698068579044196,1.1664545981489038,2.1848261320814415
2025-07-31,1.7979730223968635,1.792584495450774,1.2336473897621378,2.3064353807367297
2025-08-31,1.825504185904418,1.8200331480337648,1.2132853770012384,2.3417522897201706
2025-09-30,2.0255549655281686,2.0174648908956616,1.3378438199857965,2.4579946562004236
2025-10-31,2.4785122571764524,2.4686130693097286,1.63701423187889,2.5540177328643954
2025-11-30,2.3721595420473203,2.362685127350126,1.566770113552968,2.626170844006534
2025-12-31,2.5957348682174546,2.5853674927734605,1.7144377273715985,2.586019483739215
2026-01-31,3.2986985914584706,3.285523576092702,2.178733038443038,2.607433088481513
2026-02-28,4.016215067104653,4.000174288065809,2.6526401893314038,2.591340365498449
2026-03-31,3.2186900776127416,3.2058346165712273,2.125888806804601,2.585507946212991
2026-04-30,4.28203301897196,4.26493056197035,2.828208322608018,2.8013990883400055
2026-05-31,5.778312585086794,5.755233981514505,3.816474948083566,2.991396502353401
2026-06-30,5.939684512060314,5.915961388366367,3.923058298767624,3.0661784623917745
2026-07-31,4.6736844734789855,4.655017759001861,3.086887295490913,2.813703704227993
2026-08-31,4.6219312131358326,4.60347120138748,3.0527051672877654,2.7793288620714725
