,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2003-06-30,0.13547469537307166,0.1273572056651182,0.1373896115447404,0.13071891283042958,0.12843030267627475,0.17166381278339116
2003-07-31,0.13521662373283028,0.12511668671186071,0.13461954735425152,0.1295226513966099,0.12586557928103592,0.15422786751987738
2003-08-31,0.13409461848541393,0.12426201592234487,0.13361169488750568,0.1300128788522632,0.12428942193509318,0.14959008812124752
2003-09-30,0.13397436474494784,0.1245092154552856,0.13425974582459865,0.1296459175673661,0.12412317975328868,0.14814982718104663
2003-10-31,0.1375806211629378,0.12582822404483762,0.13496435747640279,0.13157176218993394,0.12605415474609982,0.1464049596305339
2003-11-30,0.13835022445357703,0.12510689945991715,0.1345727314994023,0.13148593423104904,0.12515953318997508,0.14708534883174118
2003-12-31,0.1395886014999077,0.12418938291855142,0.134032048467279,0.13094507726190763,0.1239369645882078,0.14777114150277315
2004-01-31,0.13863079741090467,0.12191948653857954,0.13157468432339603,0.12863948448672913,0.12225415233967074,0.14658611179023717
2004-02-29,0.14085009140444749,0.12288411558426038,0.1328391914756466,0.1299043271924436,0.12361345766563869,0.1486137483119052
2004-03-31,0.14488488191055637,0.12710946263215117,0.13693041939218786,0.13388902651839563,0.12680441014380395,0.15269324239148796
2004-04-30,0.14280145253516796,0.12446298109890153,0.13418045403712875,0.13156763544609373,0.12526859535519153,0.15053075681022765
2004-05-31,0.14021744927944035,0.12247370320315931,0.13209675947515587,0.1283285261795799,0.12292479861257366,0.1507960910646764
2004-06-30,0.13938722619158295,0.12253225219109454,0.13180474805970688,0.12839944857846075,0.12318522976615354,0.1503495175096543
2004-07-31,0.1395185436939428,0.12217003320083286,0.13208100913239362,0.12704633566022716,0.12276691956176156,0.1556934533897807
2004-08-31,0.138327806395242,0.12447207554105222,0.13506432180947558,0.12994899605983878,0.12442640622057377,0.15646878945192166
2004-09-30,0.13989734443614754,0.12692101134565603,0.13739013946693723,0.13190570895544118,0.12683550316025793,0.1605321183035795
2004-10-31,0.13975861815103707,0.12583676827876022,0.1366367003860378,0.12994420712848087,0.12535059592574704,0.16189729964769883
2004-11-30,0.14042450768890857,0.12686786832898989,0.1380259208907102,0.1305278982006468,0.12564455986937384,0.1623784567575246
2004-12-31,0.1427846900734715,0.1294256434626917,0.1406359269402797,0.1328124604082883,0.1286843939905975,0.16446169402331545
2005-01-31,0.14175395949368474,0.13048839835582027,0.1414459692765655,0.13260162643781892,0.13000478928325232,0.16331823868808737
2005-02-28,0.14134735358291062,0.13207322121007636,0.14296231658467962,0.13274051645023355,0.1312227989207546,0.1628042505644951
2005-03-31,0.13926090413727477,0.12922916084457414,0.14008244326491215,0.13039094823042063,0.12829718171445403,0.16069632729074335
2005-04-30,0.13615984707870687,0.12679165433722517,0.13731277500120487,0.12813980087131926,0.12536635964766085,0.15741340664566672
2005-05-31,0.13627829967541905,0.12714617585208754,0.1376671378094685,0.1289997599095234,0.12639084727367744,0.15556276544600167
2005-06-30,0.13909475004309102,0.12810624417908834,0.13846248160308683,0.13028295789565592,0.1269479676950238,0.1554628482379159
2005-07-31,0.1375233761810044,0.12593750793618508,0.13595774635195146,0.12902173437865305,0.12492855218746945,0.15244158085201387
2005-08-31,0.13621529087772832,0.12369807041129621,0.13360602684070555,0.1268716775040295,0.12254035963542198,0.15709825596257665
2005-09-30,0.13714963962630433,0.12318132552648664,0.13299494334290407,0.1274666265343225,0.1211752573475322,0.14878801170480438
2005-10-31,0.13235537134472852,0.11922116232270508,0.1287954616508482,0.12305146822887969,0.1170363504322065,0.14345270538900867
2005-11-30,0.1344385355405795,0.12234146171192428,0.13216744578123918,0.1247658769563964,0.11968400325762363,0.14574772202565245
2005-12-31,0.1329100748665275,0.12204205056627315,0.1318951482305355,0.12299081997017813,0.1188528510849216,0.14471340440685854
2006-01-31,0.1340229171705276,0.12379671329252684,0.13309349355757782,0.12392324081493644,0.11926259429917896,0.14573004754717167
2006-02-28,0.1351153159961167,0.12450792202900907,0.1335545688325932,0.12523829458100866,0.12042352420520341,0.14720877695023304
2006-03-31,0.13646590078885046,0.1257680642243777,0.13481260799463923,0.1264939897473163,0.12134859472310455,0.14873320075533947
2006-04-30,0.13606570785405414,0.12612755440844947,0.13521048352200205,0.12633186309461775,0.1199014299856127,0.14859998304910116
2006-05-31,0.13279074318295603,0.12376087079584508,0.13342637684794245,0.12302550715599159,0.11736419331475045,0.14864019942169904
2006-06-30,0.12888468603496817,0.12272239293754628,0.13263452274083498,0.12222811100210285,0.11676638567014463,0.14820684360388214
2006-07-31,0.13220893318326876,0.12587646355613358,0.13544655126901262,0.12581769166177326,0.11990840095465516,0.15011315726154062
2006-08-31,0.13496982569978178,0.1275506691061612,0.13729842040498474,0.12773704062242897,0.12174802701442089,0.15003873110635912
2006-09-30,0.1335434544559313,0.12544438741156605,0.13560781372488995,0.12571577944192835,0.11983799697765907,0.15147398973333792
2006-10-31,0.13286769888417638,0.12422983862975823,0.13426482494081426,0.12437837176284572,0.11839048337812819,0.14787754718541035
2006-11-30,0.1339053792921978,0.12658180191652058,0.13621183822325134,0.12502107145024643,0.11947200662211466,0.14898402556249635
2006-12-31,0.13590420884244891,0.12772864533311057,0.13752691466692224,0.12528997050337276,0.12094205372591005,0.15052536183867127
2007-01-31,0.13454199524208432,0.12547779024018624,0.13484029263177288,0.1233903344492282,0.11761593515519153,0.14940213244665568
2007-02-28,0.13415065046096153,0.12578155946809888,0.1350199935991332,0.12342646513457356,0.11742057155314267,0.14909463828303715
2007-03-31,0.1332610322935739,0.12816075307247954,0.13751316613850983,0.1254009898653301,0.12009430990725467,0.14841578492077567
2007-04-30,0.13434938607419,0.1278802224646367,0.1370555547550889,0.12484748771347753,0.11937618334264699,0.15009781863414862
2007-05-31,0.13336135237817248,0.12643365313639165,0.1356567059515097,0.12406991374390985,0.11751669196064185,0.14422962687473384
2007-06-30,0.12847723536427025,0.12154556269415084,0.1308593424902904,0.11919151669033523,0.11230798852927348,0.13982513538311614
2007-07-31,0.12926166341625134,0.12060294389273962,0.13084455259929317,0.11932784153684839,0.10997083458782231,0.13840467414025337
2007-08-31,0.13609393062811415,0.12484619384554252,0.13474335725325148,0.12312055589218751,0.11468992892612961,0.141541452168628
2007-09-30,0.13742886164059298,0.12419598536410992,0.1342905741917899,0.12374990139652708,0.11240823612245054,0.13548279798505436
2007-10-31,0.1389080866504464,0.12321158205744265,0.13306937328907487,0.12468592017586211,0.11100247265838226,0.12673008314235412
2007-11-30,0.12056838796012714,0.1134513343424779,0.12151023211898893,0.1113505029183901,0.0990120910882375,0.11100646558546168
2007-12-31,0.09313919593010378,0.09466060945424881,0.10037082919661455,0.08786194930782432,0.07619711221183989,0.0848436255364935
2008-01-31,0.09855671838639268,0.09943436814697315,0.10475258040734459,0.09116741599998868,0.07974825256349383,0.09260745701093387
2008-02-29,0.09075241339883977,0.0915179832045685,0.0958385114278224,0.08341634779698426,0.07022258372742662,0.08471123745397113
2008-03-31,0.10099533818727413,0.10342014245447051,0.10793069189901328,0.09276089920803998,0.08296137288634209,0.09739322444025578
