,최신 K-올웨더 성장형,한국주식만 계절형,강환국 원본 계절형,강환국 정적,한국주식만 계절형(최소매매),5~10월 미국30년채100%
2003-02-28,-0.14456913685844763,-0.1380635898162026,-0.13327029944345303,-0.13957046160835396,-0.1502970206063563,-0.14896635022327265
2003-03-31,-0.14456913685844774,-0.13806358981620281,-0.13327029944345303,-0.13957046160835374,-0.1502970206063563,-0.14896635022327243
2003-04-30,-0.14456913685844763,-0.13806358981620281,-0.13327029944345314,-0.13957046160835362,-0.15029702060635652,-0.14896635022327231
2003-05-31,-0.14456913685844774,-0.1380635898162027,-0.13327029944345303,-0.13957046160835374,-0.1502970206063563,-0.14896635022327243
2003-06-30,-0.14456913685844774,-0.1380635898162027,-0.13327029944345314,-0.13957046160835362,-0.1502970206063562,-0.14896635022327254
2003-07-31,-0.14456913685844763,-0.1380635898162027,-0.13327029944345303,-0.13957046160835362,-0.1502970206063563,-0.14896635022327254
2003-08-31,-0.14456913685844763,-0.1380635898162026,-0.13327029944345303,-0.13957046160835362,-0.1502970206063562,-0.14896635022327243
2003-09-30,-0.14456913685844752,-0.13806358981620281,-0.13327029944345303,-0.13957046160835374,-0.15029702060635652,-0.14896635022327243
2003-10-31,-0.14456913685844774,-0.1380635898162026,-0.13327029944345314,-0.13957046160835374,-0.15029702060635608,-0.14896635022327276
2003-11-30,-0.14456913685844774,-0.1380635898162027,-0.13327029944345314,-0.13957046160835374,-0.1502970206063563,-0.14896635022327254
