Date,AGG,BIL,BND,BWX,DBC,EDV,EEM,EFA,EMLC,EWJ,GLD,HYG,IEF,IWD,IWM,IWN,LQD,LTPZ,MTUM,QQQ,REM,SHY,SPY,TLT,VGK,VNQ,VT,VWO
1994-03-03,,,,,,,,,,,,,,,,,,,,,,,46.625,,,,,
1994-03-04,,,,,,,,,,,,,,,,,,,,,,,46.5625,,,,,
1994-03-07,,,,,,,,,,,,,,,,,,,,,,,46.84375,,,,,
1994-03-08,,,,,,,,,,,,,,,,,,,,,,,46.96875,,,,,
1994-03-09,,,,,,,,,,,,,,,,,,,,,,,46.8125,,,,,
1994-03-10,,,,,,,,,,,,,,,,,,,,,,,46.9375,,,,,
1994-03-11,,,,,,,,,,,,,,,,,,,,,,,46.65625,,,,,
1994-03-14,,,,,,,,,,,,,,,,,,,,,,,47.03125,,,,,
1994-03-15,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,
1994-03-16,,,,,,,,,,,,,,,,,,,,,,,46.9375,,,,,
1994-03-17,,,,,,,,,,,,,,,,,,,,,,,47.09375,,,,,
1994-03-18,,,,,,,,,,,,,,,,,,,,,,,46.75,,,,,
1994-03-21,,,,,,,,,,,,,,,,,,,,,,,46.8125,,,,,
1994-03-22,,,,,,,,,,,,,,,,,,,,,,,46.84375,,,,,
1994-03-23,,,,,,,,,,,,,,,,,,,,,,,46.9375,,,,,
1994-03-24,,,,,,,,,,,,,,,,,,,,,,,46.75,,,,,
1994-03-25,,,,,,,,,,,,,,,,,,,,,,,46.40625,,,,,
1994-03-28,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,
1994-03-29,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,
1994-03-30,,,,,,,,,,,,,,,,,,,,,,,45.125,,,,,
1994-03-31,,,,,,,,,,,,,,,,,,,,,,,44.46875,,,,,
1994-04-04,,,,,,,,,,,,,,,,,,,,,,,43.34375,,,,,
1994-04-05,,,,,,,,,,,,,,,,,,,,,,,44.34375,,,,,
1994-04-06,,,,,,,,,,,,,,,,,,,,,,,44.875,,,,,
1994-04-07,,,,,,,,,,,,,,,,,,,,,,,44.78125,,,,,
1994-04-08,,,,,,,,,,,,,,,,,,,,,,,44.9375,,,,,
1994-04-11,,,,,,,,,,,,,,,,,,,,,,,44.8125,,,,,
1994-04-12,,,,,,,,,,,,,,,,,,,,,,,44.921875,,,,,
1994-04-13,,,,,,,,,,,,,,,,,,,,,,,44.796875,,,,,
1994-04-14,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,
1994-04-15,,,,,,,,,,,,,,,,,,,,,,,44.578125,,,,,
1994-04-18,,,,,,,,,,,,,,,,,,,,,,,44.640625,,,,,
1994-04-19,,,,,,,,,,,,,,,,,,,,,,,44.25,,,,,
1994-04-20,,,,,,,,,,,,,,,,,,,,,,,44.40625,,,,,
1994-04-21,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,
1994-04-22,,,,,,,,,,,,,,,,,,,,,,,45.015625,,,,,
1994-04-25,,,,,,,,,,,,,,,,,,,,,,,44.84375,,,,,
1994-04-26,,,,,,,,,,,,,,,,,,,,,,,45.265625,,,,,
1994-04-28,,,,,,,,,,,,,,,,,,,,,,,45.1875,,,,,
1994-04-29,,,,,,,,,,,,,,,,,,,,,,,44.875,,,,,
1994-05-02,,,,,,,,,,,,,,,,,,,,,,,45.09375,,,,,
1994-05-03,,,,,,,,,,,,,,,,,,,,,,,45.390625,,,,,
1994-05-04,,,,,,,,,,,,,,,,,,,,,,,45.421875,,,,,
1994-05-05,,,,,,,,,,,,,,,,,,,,,,,45.296875,,,,,
1994-05-06,,,,,,,,,,,,,,,,,,,,,,,44.96875,,,,,
1994-05-09,,,,,,,,,,,,,,,,,,,,,,,44.625,,,,,
1994-05-10,,,,,,,,,,,,,,,,,,,,,,,44.578125,,,,,
1994-05-11,,,,,,,,,,,,,,,,,,,,,,,44.65625,,,,,
1994-05-12,,,,,,,,,,,,,,,,,,,,,,,44.578125,,,,,
1994-05-13,,,,,,,,,,,,,,,,,,,,,,,44.640625,,,,,
1994-05-16,,,,,,,,,,,,,,,,,,,,,,,44.609375,,,,,
1994-05-17,,,,,,,,,,,,,,,,,,,,,,,44.5625,,,,,
1994-05-18,,,,,,,,,,,,,,,,,,,,,,,45.21875,,,,,
1994-05-19,,,,,,,,,,,,,,,,,,,,,,,45.421875,,,,,
1994-05-20,,,,,,,,,,,,,,,,,,,,,,,45.65625,,,,,
1994-05-23,,,,,,,,,,,,,,,,,,,,,,,45.515625,,,,,
1994-05-24,,,,,,,,,,,,,,,,,,,,,,,45.609375,,,,,
1994-05-25,,,,,,,,,,,,,,,,,,,,,,,45.5,,,,,
1994-05-26,,,,,,,,,,,,,,,,,,,,,,,45.78125,,,,,
