,해자+과열회피,기존 해자기업 고정,NASDAQ 40%,S&P500 100%
2012-07-03,140015.81653313126,161491.95018681034,52983.83209319628,38200.11705093409
2012-07-05,139535.2038781786,160456.0885179198,52856.71365110007,38021.07222253045
2012-07-06,138089.66651007909,158351.39913084236,52401.50133628101,37662.43277589053
2012-07-09,137722.82373877778,157729.07063987348,52340.4728468283,37600.71038276398
2012-07-10,137346.54144720538,158761.96661491948,52213.65573965009,37295.16977391247
2012-07-11,136356.92696370176,157057.4143652722,51932.31550895423,37294.61319655101
2012-07-12,135039.38494026897,155496.81240361827,51570.84655982041,37108.62133242241
2012-07-13,137126.26567201436,157354.7899801614,52262.783853043016,37720.81570484833
2012-07-16,136978.93505078956,156845.98461428072,52121.00976852286,37633.51790321013
2012-07-17,137003.4464573083,156714.98389902338,52178.07538938657,37912.36994882707
2012-07-18,138220.03341809704,159001.17859557128,52331.03710144384,38165.64319216796
2012-07-19,139135.5237287069,159797.74957582873,52590.72394426474,38269.343057147045
2012-07-20,138247.18063134968,159198.74217683444,52209.12620669396,37884.28994218888
2012-07-23,137721.54922324172,159553.80658073063,51904.4221186363,37546.77667893339
2012-07-24,137461.45408500492,159346.95636364253,51802.01409243967,37207.318788677214
2012-07-25,137972.17288554163,160281.55437454543,51903.21747680393,37195.64084537989
2012-07-26,139142.8759005514,162379.30174391222,52360.176359994366,37810.89299952942
2012-07-27,140636.02207493983,164311.1309173004,52855.18172350491,38532.34622302017
2012-07-30,140259.3288414542,163805.35960261142,52757.5330773262,38513.72124399788
2012-07-31,140296.68483756593,164286.35735054163,52749.70309864548,38347.46411985007
2012-08-01,139586.62820351814,162954.54056448207,52385.82938624953,38236.25724802016
2012-08-02,139176.34274591214,162593.4349109169,52287.6691589228,37949.34501195535
2012-08-03,140552.51523265662,164587.60098985615,52776.5483072088,38671.91139016901
2012-08-06,141324.30268226503,164526.71303298968,53019.42862265841,38761.98868485008
2012-08-07,141866.47156175337,165203.61482768168,53226.06168118125,38959.93678095674
2012-08-08,141892.329090978,165173.27561074452,53212.33388973289,38984.12413982917
2012-08-09,142607.5708430867,166091.9283437223,53285.04943836418,39000.25130825372
2012-08-10,142689.059931585,166286.97002868867,53335.01782797094,39085.60108912684
2012-08-13,143199.03731652602,166631.05810637723,53385.53129712957,39036.66979402053
2012-08-14,142490.21612019438,166081.35251903784,53109.74260989811,39031.66738529625
2012-08-15,142605.85084955778,166131.08550167092,53253.545413088286,39076.149455275336
2012-08-16,143636.57753381945,166783.80512344098,53518.56018106816,39353.61005748865
2012-08-17,144014.1845489376,167105.22769569262,53723.28261429521,39427.28528882885
2012-08-20,143819.4033208888,167160.4220864664,53722.86896355933,39426.45042278666
2012-08-21,144162.78212804097,168085.72971449362,53886.30650917126,39288.554987722186
2012-08-22,144251.9308296995,168203.20588671885,53958.66025091808,39297.45004421224
2012-08-23,144315.33271224063,167957.50355423955,54024.292457575575,38980.23149206341
2012-08-24,145028.79781910538,168483.8185108123,54165.38398023966,39231.83839708433
2012-08-27,144595.83620787665,168087.72214301,54191.33917755466,39212.65344693618
2012-08-28,144563.90758538057,167501.1395376079,54230.83784199835,39180.96247497733
2012-08-29,144571.513431358,167866.4712998268,54186.09407463902,39214.04489033981
2012-08-30,143848.73558337244,166871.65116291703,53944.11206543498,38907.94770412685
2012-08-31,144107.47081837914,167479.96789445687,53969.46989167598,39105.33922287205
2012-09-04,144272.7758129206,167341.97145057732,54489.206739608,39059.74399817006
2012-09-05,144391.72677552578,166903.69756839803,54379.15090336525,39018.04142123384
2012-09-06,146256.87769668494,169093.43660841475,54988.59723348519,39815.3961855106
2012-09-07,146543.28227946628,169408.24183269878,55248.2726276617,39976.64750716973
2012-09-10,146144.47579114448,168970.42618250402,55040.04203658944,39730.87787691527
2012-09-11,146287.94149939506,169410.94105898746,55088.81897503261,39855.432424126855
2012-09-12,146376.57162942033,169639.8889712446,55165.52205440373,39938.837577999286
2012-09-13,146954.94635626706,170266.53372279476,55445.58058153435,40590.2299292349
2012-09-14,148587.70752589553,172553.62143883697,56058.27431611192,40750.924673532565
2012-09-17,148162.4847082101,171596.25335802836,55966.35592357983,40623.5906332781
2012-09-18,148349.91988402064,171647.30905252704,55955.07133837318,40571.6015564482
2012-09-19,148429.36509626752,171207.8796445,55965.76008065832,40619.70137927673
2012-09-20,148064.4735248781,170563.74275884908,55837.292673116965,40597.73693608572
2012-09-21,148887.98686612325,171312.40156422998,56113.279059079854,40594.67915436213
2012-09-24,148283.0710452369,170467.36426665264,55759.93044155542,40504.0452823196
2012-09-25,147572.9749123756,170795.990867096,55517.91867201997,40078.677640064445
2012-09-26,146331.94662210075,169799.75437538596,55082.770639902345,39848.75688955381
2012-09-27,147216.60387759717,171866.72303755075,55581.09294661903,40233.25682091493
2012-09-28,147487.29149136928,172334.3119613581,55549.15225258027,40053.10223155279
2012-10-01,147676.5658282961,172574.45527329468,55632.65341431041,40159.30330089401
2012-10-02,147409.4430621044,172511.6618989811,55573.53904087664,40194.3337370216
2012-10-03,147584.52453890725,172927.90233624534,55686.61555682518,40340.01446761762
2012-10-04,148819.1508784146,174597.37261672816,55950.591149535634,40629.43130180898
2012-10-05,147934.64706216744,174062.80988304128,55776.62575196072,40616.36530887242
2012-10-08,147188.52006380173,172295.17409213184,55496.48465501752,40475.9652756814
2012-10-09,146102.9369701277,171197.2119855286,55141.68042637927,40075.619858340855
2012-10-10,145409.0181706041,169957.29442372988,54920.721667494174,39827.63070616938
2012-10-11,145877.8166089397,170170.93572734747,54975.950826485205,39835.41260793652
2012-10-12,145854.2510415163,169913.73784120762,54914.47978947425,39717.25530661725
2012-10-15,145464.77758341178,169236.49663969182,54776.67882632732,40038.08821785113
2012-10-16,146465.4516343716,170541.42228503723,55156.90762250363,40449.276712446816
2012-10-17,146364.86157107214,169618.550472934,55202.96909340921,40615.808731510944
2012-10-18,144666.36092406983,168199.27385745078,54908.9392680755,40516.55469789469
2012-10-19,142719.89509956876,166779.00419732538,54341.40878353749,39845.14253046875
2012-10-22,142093.3924312481,166807.27583159576,54330.88065029045,39862.65774853253
2012-10-23,141988.3315293858,166476.36837912677,53980.85105364502,39286.88525563781
2012-10-24,141581.32901679177,166394.38679839356,53871.84692643455,39165.67017259494
2012-10-25,141960.1620797557,167135.56918838114,53990.472276286026,39282.99260787203
2012-10-26,142034.1610421022,167098.1178941127,54009.14200525634,39254.35602387237
2012-10-31,142369.6552709657,167960.92996818697,53956.28542400403,39260.47498108396
2012-11-01,143728.9249551864,169444.49003003893,54255.74512481842,39689.45358865976
2012-11-02,142720.0545921663,168046.57058409817,53672.48823009245,39317.18817795743
2012-11-05,143185.5021457364,168716.9489995243,53791.61276074356,39402.26306391421
2012-11-06,143665.71239377442,169643.0228777393,53955.707974468045,39711.6963205315
2012-11-07,142743.86950563226,168898.71543418837,53617.72562523947,38770.330557743066
2012-11-08,142214.017835021,168259.03300365986,53317.41931289306,38297.14477510451
2012-11-09,142476.3903562352,169075.04139926384,53588.73017526833,38362.19984487098
2012-11-12,141850.80976373155,168809.66234668987,53555.79934245911,38367.20564735966
2012-11-13,140768.67196834748,167782.30640027346,53316.1601065612,38214.29619859354
2012-11-14,139973.4743225319,167093.14777729166,53029.78396030754,37684.95040267858
2012-11-15,139611.73582600514,166118.3790351383,52806.09365070489,37624.8977416364
2012-11-16,139448.50441152588,166673.8152442624,52962.17922841309,37807.00035176363
2012-11-19,140814.85938920593,168402.87451394196,53600.97218178056,38557.92502529622
2012-11-20,140785.19524301388,168312.49658353202,53622.17063846125,38583.50382757228
2012-11-21,141045.59191651669,168137.6125022933,53619.27320646758,38673.0245448919
2012-11-23,142108.88054051547,170245.52916865743,54024.6866590899,39176.79153853079
2012-11-26,142444.40286288186,170652.2642472964,54251.36012614312,39097.279032424136
2012-11-27,142556.75507253566,171362.23237781864,54142.9656974062,38892.93369042516
2012-11-28,142395.50807698682,170963.64264472987,53964.018086772456,39198.47769304108
2012-11-29,142591.40168686296,170796.03086292418,54278.45486162915,39365.84118438299
2012-11-30,142689.75291486163,171110.12943599437,54274.337738544375,39372.238430275305
2012-12-03,142225.41432074693,170356.40819008232,54156.69137211863,39185.40830634013
2012-12-04,141916.2950189466,169213.35512793367,53904.73739411966,39118.40860957297
2012-12-05,141571.66663001347,169391.56101142918,53694.70537799926,39180.40589761584
2012-12-06,141713.42849194555,169734.45130550602,53815.39611283012,39309.95945978732
2012-12-07,141537.2639334505,170064.38214219938,53798.5936472164,39424.78069070227
2012-12-10,142569.73984921642,170726.85214357657,53970.35987853451,39438.128366083954
2012-12-11,143369.54722583084,171722.4865173057,54215.269891784345,39696.40401814912
2012-12-12,143256.56394473164,171431.19208196283,54209.83079107074,39714.19752489363
2012-12-13,142523.0648291882,170711.0402346924,53823.44024380535,39463.14719723416
2012-12-14,142686.7893218694,170990.93974154806,53698.27361143917,39299.95124857435
2012-12-17,143357.64156821376,171339.2500733246,53991.94098514141,39766.46489040426
2012-12-18,143880.57440320382,171513.980444159,54309.17556717045,40223.24860970193
2012-12-19,143722.0098627927,170912.10894951757,53958.05387212933,39917.986289531145
2012-12-20,143500.0353108806,170719.84456342735,53866.94151569776,40137.06056902224
2012-12-21,142885.4563985716,169652.1593847823,53653.20835204258,39760.62761563779
2012-12-24,142376.03526254807,169311.38683165796,53589.392667469394,39663.59989146735
2012-12-26,142248.28306996333,169190.56665477873,53418.9621000578,39473.71198580857
2012-12-27,142089.75279292153,169416.9527106479,53424.48924930645,39425.61555674445
2012-12-28,141603.58104365788,169293.20091627465,53248.92612048476,38989.96480836
2012-12-31,142157.1819020831,170118.17357205602,53698.68807772614,39650.53050476639
2013-01-02,145069.99299956003,174057.69365915458,54744.84616035407,40657.789597127856
2013-01-03,144437.88395086728,173267.76081242136,54524.45672381231,40572.99299985179
2013-01-04,143871.55055911443,172915.96494293128,54226.72147602169,40770.384518597
2013-01-07,143185.97041068313,171710.3143677403,54180.10017140837,40643.05387210694
2013-01-08,142975.51868571888,171334.3920624173,54235.11732471881,40511.27400048965
2013-01-09,143104.91286611615,171215.13349071334,54350.62246083577,40618.8665132345
2013-01-10,143949.69404979626,172775.6580269219,54630.13875802345,40927.46490380961
2013-01-11,144016.2943899975,172339.6365899249,54487.705808495615,40925.52027680892
2013-01-14,144412.27145436982,171800.37603621735,54517.86801167984,40887.43205895776
2013-01-15,144268.456231237,171512.04840394,54606.373654177536,40933.5804672568
2013-01-16,144478.0514207369,171403.59479037896,54612.76812996624,40941.64405146906
2013-01-17,144841.89689729633,173114.0446929203,54730.56870713563,41172.674562938206
2013-01-18,145137.59006888888,173355.3163658253,54852.426673895934,41312.796307448494
2013-01-22,144993.1454930986,173510.5902740461,54931.56046767613,41495.73378361791
2013-01-23,145141.94419738188,174388.58254105193,55002.98063829626,41558.28764902224
2013-01-24,144612.4390640806,174249.0993982476,54652.4901085106,41558.56254393856
2013-01-25,144998.65708547705,174883.28414033176,54681.87193724578,41784.86893536414
2013-01-28,145362.44128144998,175130.18472128588,54680.33954294982,41707.5827387033
2013-01-29,145427.48064699615,175226.29854523874,54743.74296269746,41920.5414547472
2013-01-30,145727.15263183793,175659.67593381833,54799.66807885348,41757.06721740666
2013-01-31,145496.45995364024,175137.7935606889,54674.80183895642,41650.03128202326
2013-02-01,146494.49797207373,177029.13715568386,54976.16723710288,42068.72678346976
2013-02-04,144987.64646296433,175623.11611899684,54609.92187543459,41583.30648017244
2013-02-05,145780.18358547986,176686.81626027756,54967.004425063256,42016.45941795914
2013-02-06,145545.09174910653,176412.25521713047,54952.49634850345,42039.53362210866
2013-02-07,144767.05050576525,176309.8067744371,54868.35373699883,41963.63547508706
2013-02-08,145309.2865633525,176713.23347007218,55073.02677279619,42201.063232448505
2013-02-11,145275.25790851223,176395.86767715056,54902.39611840728,42175.48443017245
2013-02-12,145025.81013376638,176138.66248978436,54820.03430930001,42242.76580938472
2013-02-13,144935.22978957836,175762.60391857603,54868.93761497809,42267.78464053494
2013-02-14,145548.77555589477,176713.20965493133,54891.20403115868,42296.97780189605
2013-02-15,144405.3906406767,175180.39638083827,54517.34913656908,42252.774020597695
2013-02-19,144664.41450070764,176085.85441652036,54625.59430327418,42562.760460812045
2013-02-20,143318.35401569714,174178.16182477225,54092.95836131468,42034.80610830072
2013-02-21,141968.02364646207,173183.40032398448,53749.87787540599,41769.85831542691
2013-02-22,142744.43429098898,174053.9061739237,53958.49205711405,42136.283057598375
2013-02-25,141833.19363568182,172713.37287244835,53732.57860462312,41364.7853842784
2013-02-26,142205.90510484172,173080.0340885813,53868.1254892509,41617.50205025783
2013-02-27,143456.53097246544,174471.41000502833,54230.96175466598,42147.12613485352
2013-02-28,143167.79998382318,173958.9742606181,54063.726903668416,42110.70764908671
2013-03-01,143075.42580814203,174124.79486242542,54070.36827409032,42208.56684553494
2013-03-04,143023.10944194812,173908.26529185986,54079.419684762026,42403.17887123727
2013-03-05,143954.78931523827,175198.6019046104,54429.01621063259,42808.80837974721
2013-03-06,143994.65266722525,174569.42620905343,54360.91602712084,42855.23507672698
2013-03-07,144277.52520372267,174347.1007136387,54482.68233909151,42933.08124451368
2013-03-08,144367.72703461463,174049.28527616194,54590.94764844139,43125.4703545346
2013-03-11,144157.5263065194,173761.58629899292,54624.2252282596,43265.58870528048
2013-03-12,144506.67043902533,173979.80861088063,54695.48797082354,43161.61055162067
2013-03-13,144693.50654818647,174097.75389016906,54669.17637475826,43218.32714225853
2013-03-14,145337.88644489195,174518.7750093071,54734.86996090959,43460.47901966354
2013-03-15,145125.4078285332,173836.40995307243,54757.65809378856,43390.13985872767
2013-03-18,144810.8678325673,173152.22480938377,54757.003911622494,43151.045763046255
2013-03-19,144812.85013692736,173149.98686675215,54765.17557185949,43046.51103202499
2013-03-20,145290.01249919223,173592.6999038395,54910.226608050056,43334.81471149344
2013-03-21,143578.18085030394,172885.42643400293,54748.5947492141,42975.89697617279
2013-03-22,143540.83308577267,172698.81219496712,54848.05390489053,43284.217078067166
2013-03-25,142763.91637610164,172302.9963868583,54697.48026284642,43139.64610842965
2013-03-26,143077.44824363888,172122.48577652703,54806.27452837303,43475.49303336518
2013-03-27,143593.58027421354,172162.06863800285,54883.21477716016,43449.91423108912
2013-03-28,144089.68620116232,172529.8995889633,54914.59368434719,43626.17617268548
2013-04-01,143381.58908553634,171777.5516302361,54715.24934988208,43431.0109633861
2013-04-02,142885.95977437808,171395.43275247622,54682.65891996586,43655.64762272732
2013-04-03,141964.3400684096,170242.44725475588,54342.72009653384,43195.2495443446
2013-04-04,141514.84319268286,169313.81750799002,54113.71022406111,43370.12343630173
2013-04-05,142098.1134846902,170044.6380696179,54173.61702698791,43183.8532834924
2013-04-08,142471.45890917344,170216.50262680824,54370.980037352216,43456.0297945363
2013-04-09,143637.17363108657,170744.91537704025,54502.66218800317,43610.05239802533
2013-04-10,144721.21625367223,171892.5423713503,54898.74116371059,44141.6211096217
2013-04-11,143751.90840378762,171823.0698855316,54822.28225046677,44298.42320615359
2013-04-12,142892.13812580876,171262.5112932391,54499.60987926126,44172.75889798349
2013-04-15,138136.9643877316,165272.09501764836,52585.28689147619,43158.27448121633
2013-04-16,138678.3587987356,165955.82634345192,52778.58016151805,43775.74955104727
2013-04-17,137351.59356338094,166120.88656463163,52473.085797713175,43148.544558684094
2013-04-18,136472.21986930823,166760.094581445,52220.53323330884,42859.40601317345
2013-04-19,137382.8559107281,168959.17309552483,52613.81979318641,43238.62185336516
2013-04-22,138661.68994800883,169094.49338154282,52991.54201551139,43440.18430855686
2013-04-23,138823.63328375464,169339.332805952,53083.321666871925,43892.79709140804
2013-04-24,140602.60238675593,171140.89726970886,53284.373089942266,43893.07538008877
2013-04-25,141306.4969865946,172447.61914955766,53645.68515084579,44070.17218772732
2013-04-26,141489.593326491,172562.62647619174,53768.98987469697,43988.98994953631
2013-04-29,142142.90879383017,173593.8487325291,53925.59236712064,44305.09534696223
2013-04-30,142640.84895455468,174238.54474782088,54093.33431732413,44415.18906406922
2013-05-01,141807.8832939186,173471.2071569535,53746.492337907766,44001.77765379212
2013-05-02,143163.90215501317,175258.08759521713,54179.04532032665,44415.74564143069
2013-05-03,143183.81031629344,176034.08477735252,54446.50576994178,44883.65072666423
2013-05-06,143742.4822828808,176158.02377432384,54547.47137703095,44969.27879621807
2013-05-07,142439.51775440754,175171.76220388984,54330.828245141965,45204.48024413372
2013-05-08,143681.13395634925,177246.62231857455,54678.21887061648,45391.58526298522
2013-05-09,143719.84860685404,177079.0242032889,54625.14746061103,45224.22177164332
2013-05-10,143675.56633172662,177413.52229805745,54439.86057679068,45419.66526962344
2013-05-13,143323.15524337048,176635.94075978806,54496.674775976695,45421.61329038852
2013-05-14,144020.4322965654,177230.50709736842,54693.385677058606,45882.28626368756
2013-05-15,144216.73630619163,177685.7077756134,54526.51115419553,46116.93452800615
2013-05-16,143686.29755725953,175853.70725740664,54200.44004267378,45885.900622772606
2013-05-17,144442.88593004015,176323.57661348282,54318.996524348935,46358.52982804971
2013-05-20,144110.97960115448,175968.9489858214,54165.42840626763,46325.72570136794
2013-05-21,144696.28577041742,176375.22576448336,54263.66651565985,46405.51649615533
2013-05-22,144548.1866485455,176223.2645809092,54453.55386454067,46021.57314215566
2013-05-23,143630.29303244464,175378.91369075238,54154.76931915825,45887.01377749552
2013-05-24,143824.06140129146,175759.18492089608,54247.36273965446,45861.71326390017
2013-05-28,144212.5053603434,176427.21428360723,54323.43050143572,46152.52154149517
2013-05-29,144129.4347389758,176116.4632190165,54231.27336898018,45827.23940513405
2013-05-30,146719.4387739275,177252.87843144065,54699.204669932544,45995.44115628254
2013-05-31,145702.8957375675,175543.02221536363,54265.98345312548,45337.37327047389
2013-06-03,146315.87987892228,175836.9844940766,54410.172441335046,45606.4953935586
2013-06-04,146069.8557549948,175288.2043606487,54239.610514110886,45355.16677721841
2013-06-05,145340.73259916072,174237.9985966049,53975.22565231037,44730.18470053664
2013-06-06,145003.75333052792,174742.53280468937,54095.265994253365,45109.9571180898
2013-06-07,145687.78064853552,175308.4675283616,54277.35442379148,45688.78739270813
2013-06-10,145393.2566806342,175598.93365318482,54282.75801230212,45672.9419067287
2013-06-11,144071.93987683314,174086.97701860737,53936.44536180701,45209.20775794166
2013-06-12,144077.49174785338,173648.66292813083,53761.93268437196,44830.82678379214
2013-06-13,145264.48846627283,174589.8666349057,54099.9024465317,45493.61878964434
2013-06-14,145247.0947797163,174330.6280855578,54007.14271311632,45225.88810996328
2013-06-17,145996.19791256508,174587.41611380564,54145.20182394187,45568.12888702672
2013-06-18,145771.18770646845,174836.13273140969,54182.12043633252,45923.157368346
2013-06-19,145788.68179204,175137.31470139604,53966.05815278073,45287.05392572836
2013-06-20,141855.43500604373,170376.4376538613,52635.18597978912,44154.408813877526
2013-06-21,140646.18029939855,169949.72520169377,52609.87869824459,44272.29122028047
2013-06-24,140023.43589299204,168261.67853951274,52270.78233663182,43734.60355147251
2013-06-25,140010.0361316969,168978.08219258898,52386.5483152563,44149.96298251469
2013-06-26,139324.92403888947,168118.75874142288,52171.38125375892,44573.38260400476
2013-06-27,139390.3269986157,168513.25578958364,52317.87548458143,44849.73005149516
2013-06-28,138471.0294061337,168031.92281041414,51932.54961907113,44657.34433523863
2013-07-01,139601.19534506157,169798.64496919315,52644.50726781957,44898.66134660146
2013-07-02,140004.28473178146,170046.85101289084,52731.39653770774,44874.19569904831
2013-07-03,140324.04617760415,170534.36619723574,52779.42906950042,44911.17415594097
2013-07-05,139904.6386184199,170433.9556300286,52669.5360594905,45369.345924877874
2013-07-08,139964.29012739134,170557.14871478826,52926.10983194948,45607.60515451711
2013-07-09,140661.46118129801,171677.10505358907,53259.19632004376,45937.333122241056
2013-07-10,141346.9077770044,172426.1130433437,53380.1572208148,45945.67499513405
2013-07-11,143232.41263962802,175550.1611928594,54066.22721961651,46568.4341561344
2013-07-12,143004.65651244143,175319.78720337147,54168.58363858092,46712.16686596534
2013-07-15,143260.58920871926,175373.20753780904,54269.25720532372,46776.39046345402
2013-07-16,143963.18115750494,175815.2311669161,54271.47305472368,46602.90801490052
2013-07-17,143825.74953889905,176199.73520497873,54408.15591872444,46732.18668215567
2013-07-18,142578.82978643262,173903.6065916851,54281.42485959214,46967.38813007131
2013-07-19,140437.73341437735,173197.00955357938,54236.10268555807,47043.00798841219
2013-07-22,141531.74394824202,174509.29404986557,54629.07836606978,47138.64766294341
2013-07-23,141577.22330821998,174613.5832914535,54543.52393384127,47051.3498613052
2013-07-24,141500.184585315,174872.86546677494,54560.40024861216,46872.02674422084
2013-07-25,141018.77290453675,174788.52339279323,54653.19616635915,46991.85377762447
2013-07-26,141217.9976377524,174397.4141935931,54757.76471883628,47030.77686151782
2013-07-29,140997.87486798933,174114.09173956377,54647.03992663788,46855.0681035185
2013-07-30,141442.744758954,174919.67953057398,54714.68804305045,46872.583321582286
2013-07-31,141063.48548583014,174560.5042283035,54690.792694686505,46866.189469454366
2013-08-01,141708.9060554605,175842.25844552898,55043.02683618819,47453.91819432714
2013-08-02,141781.93784146296,175637.5657935775,55084.73980813639,47531.76436211384
2013-08-05,141522.13340655563,175601.53443260136,55064.80034301357,47461.42520117797
2013-08-06,140601.58911408926,174129.85995318566,54638.44424677742,47189.80187373112
2013-08-07,141015.76286804158,173472.77412638484,54575.11177601038,47010.20386173043
2013-08-08,142075.98243413467,174294.56429439096,54834.16960612698,47192.85965545471
2013-08-09,141745.85099707212,174166.1741251626,54875.03517413204,47024.38300938989
2013-08-12,143051.2874570775,174689.76154515034,55254.62509167789,46970.16762311417
2013-08-13,142711.9022835008,174662.27250143012,55235.39808019734,47100.55944509222
2013-08-14,143202.23785081704,175206.61108438607,55109.29648623939,46856.73783560286
2013-08-15,142206.76933093334,174633.83974207475,54696.50864930602,46187.54858385833
2013-08-16,143265.71976217572,175928.3340593962,55056.04242156373,46034.91742377294
2013-08-19,142512.77523112297,175354.46372909684,54918.57791479766,45763.29749009049
2013-08-20,143218.2358909931,175578.0111491763,55163.71166241851,45938.16798828323
2013-08-21,142839.49096143967,175181.79738767876,54974.51562933161,45672.66361804797
2013-08-22,143723.3396759163,176242.93633032983,55369.58170564311,46066.33350081548
2013-08-23,144836.3615248467,176386.46061719232,55523.23629708632,46248.15782226197
2013-08-26,145121.90231550264,176307.49697155188,55521.72962158361,46061.33109209119
2013-08-27,144842.1642415142,175965.54921809828,55370.37880950816,45330.1445523038
2013-08-28,145449.30109728308,176306.31656805513,55477.17053332989,45454.695705750986
2013-08-29,145716.12819371416,176378.51615573524,55552.87081479945,45543.94152815428
2013-08-30,145147.1857621089,175409.64440877113,55212.71963016887,45399.37055851676
2013-09-03,144459.67733686103,176580.61965077557,55418.83188433051,45588.42359813337
2013-09-04,144422.63664898777,177032.07323780577,55583.04611712351,45958.46269938989
2013-09-05,144245.80731261562,177474.93242908912,55603.1035300775,46014.06613530484
2013-09-06,144055.84167379313,177033.02219116827,55631.15983250248,46016.57073343137
2013-09-09,145022.2369496902,178140.07503189187,55985.12942151002,46476.40884068824
2013-09-10,145416.81056810298,178043.8514742068,55837.9779607268,46817.81475170951
2013-09-11,145929.83983751718,178469.1352591862,55863.10332659587,46960.715989262666
2013-09-12,144777.08841436257,177972.16374326684,55452.85648700792,46801.96926573008
2013-09-13,144674.93907051842,177842.8152059788,55404.43769748058,46929.02162353941
2013-09-16,145049.1954074115,178244.6141943899,55427.31733319548,47196.19572585903
2013-09-17,145482.0427310626,178000.4836281836,55509.34478971729,47395.25697668859
2013-09-18,146070.19579590176,178677.50245465088,55667.21004595932,47972.42091298695
2013-09-19,147862.93119578014,180674.31196098228,56333.02583559608,47884.00995662584
2013-09-20,147288.3212536229,180287.109722122,56072.38512891399,47538.43650292247
2013-09-23,146480.325850052,178787.2363031505,55751.44591663874,47314.07473849757
2013-09-24,146288.27605892223,178930.65388927044,55687.436985271226,47191.193317134734
2013-09-25,146567.95504191358,178849.4112845666,55719.55950163768,47061.91464987959
2013-09-26,146915.05960518096,179081.67589690408,56004.21515371728,47225.94546458158
2013-09-27,147467.21312948197,179118.427688042,56040.69790147872,47033.55635456066
2013-09-30,146993.14497244082,178604.9561645931,55828.99098947724,46749.98018890016
2013-10-01,146516.8269937523,178776.2402837338,55809.52523953969,47123.91193792246
2013-10-02,147157.15380565534,179247.6817636094,55939.0038162001,47092.49586087993
2013-10-03,146955.4268475263,179237.80219666573,55747.32884667179,46669.63281675132
2013-10-04,147177.6537380913,179335.3230151518,55921.81234608631,46998.80420711381
2013-10-07,146836.95430828072,179146.2818548474,55792.24325295792,46599.01536713472
2013-10-08,146305.31349643206,178167.73118854937,55318.86566347009,46024.352635198506
2013-10-09,145146.9528735774,176550.28967381528,54951.66304447099,46050.76630351675
2013-10-10,146504.4131570441,177746.70324002742,55482.13384098497,47056.07737511313
2013-10-11,145718.5587246203,177098.74039502433,55381.13392157775,47351.884667668
2013-10-14,147105.89733325713,177842.4936760309,55739.8861648835,47544.83035505038
2013-10-15,146203.8201391635,177044.07385840244,55444.81869936072,47208.98682387925
2013-10-16,147040.2651844744,177870.31589155426,55793.54773697421,47861.770618518494
2013-10-17,148609.97789293784,179166.02257036557,56404.102699457966,48184.548156753066
2013-10-18,149217.46966403193,182444.53794823063,56737.21295397854,48500.09697681755
2013-10-21,149775.79617124202,182316.0838564599,56787.562184692535,48504.54620194478
2013-10-22,149758.50598464295,183204.9535640992,57004.85933372779,48782.84167020027
2013-10-23,148204.83541535324,182720.2102769034,56829.59813677636,48552.36434232818
2013-10-24,148604.00236459592,183005.52298081716,57114.53701055817,48710.554488499314
2013-10-25,149683.94437673406,182490.66811612152,57244.95999201934,48924.62975303052
2013-10-28,149845.19918619064,182996.4533974905,57350.76545802656,48989.68482279698
2013-10-29,149911.32058951695,183297.19345118623,57322.76108210723,49263.25277724452
2013-10-30,149545.19824829482,183240.8012305213,57223.28784558078,49023.04892060459
2013-10-31,148900.9114130955,182102.72770114616,56848.37445689407,48834.83074703017
2013-11-01,148293.97646974478,181103.0486892048,56697.52249059467,48976.61882986042
2013-11-04,148578.5559099299,180532.7512090323,56933.27865309366,49151.49272181755
2013-11-05,148497.90316206662,179400.15197873092,56827.830714376265,49013.59389298867
2013-11-06,150137.1895245446,180124.22168377068,56886.13138508324,49222.6633550312
2013-11-07,148259.50464553185,177928.195963654,56247.19299047497,48573.77220815773
2013-11-08,149482.15618875585,178756.6264363451,56471.84607354846,49225.999425435526
2013-11-11,149398.85863590395,178440.14693160323,56446.779234736896,49261.58643892455
2013-11-12,149834.30569542985,178435.35973280005,56435.599825835794,49144.81718724451
2013-11-13,150777.38817551837,179258.6778548351,56672.05788601171,49542.6614002229
2013-11-14,149767.16856527416,180051.06107028,56853.37449213002,49782.31207326577
2013-11-15,150625.03008701938,180409.13932015095,56958.61807412094,49992.494690031206
2013-11-18,149442.64242969535,179461.11483099344,56662.73700330667,49807.61258686111
2013-11-19,148319.40328592056,178652.8427227121,56464.35884666552,49705.85734888271
2013-11-20,147636.08005375424,177456.12790930748,56210.25533609577,49525.14618215912
2013-11-21,147751.1102064131,177277.43378971654,56382.40571796052,49927.71451518107
2013-11-22,147896.01742890524,177790.35674349396,56601.28091954024,50175.428772436215
2013-11-25,148400.077655056,178624.07207944203,56590.40941054431,50112.04004098971
2013-11-26,149045.18518248707,179710.6199397304,56797.17473450495,50119.54704784053
2013-11-27,149301.63837935065,180167.6667538405,56962.93806572401,50244.09820128772
2013-11-29,149704.82559809994,180282.97226784728,57147.098604173385,50204.62193379732
2013-12-02,149483.15828273445,179414.0386699014,56816.37663075303,50068.11454837208
2013-12-03,148977.0614362681,179132.13330159988,56640.90648723532,49908.254670116585
2013-12-04,149710.84010136194,179278.94416096382,56745.95218156083,49843.199600350126
