Date,Strategy_Gross,Strategy_Net,KOSPI,SP500,Position,Mom12_KR,Mom12_US
2010-06-30,-0.05388244223983851,-0.05388244223983851,0.03475399847677063,-0.05388244223983851,SP500,0.22172984094326198,0.121165592748812
2010-07-31,0.03594203581249378,0.03490609377668119,0.03594203581249378,0.06877784957463517,KOSPI,0.12973819905091544,0.11556689489848249
2010-08-31,-0.009424042106938368,-0.009424042106938368,-0.009424042106938368,-0.04744918363260475,KOSPI,0.09479536388478826,0.028129922081531866
2010-09-30,0.0746291780232391,0.0746291780232391,0.0746291780232391,0.08755110305113556,KOSPI,0.11933848930752955,0.07957770330935654
2010-10-31,0.005414323930350795,0.005414323930350795,0.005414323930350795,0.03685599403554063,KOSPI,0.19122028987340967,0.14193350319515852
2010-11-30,0.011513847951353018,0.011513847951353018,0.011513847951353018,-0.002290249746576656,KOSPI,0.22437001799948586,0.07750795758317652
2010-12-31,0.07684957183284946,0.07684957183284946,0.07684957183284946,0.06530004034715509,KOSPI,0.21882372516743231,0.12782713853760175
2011-01-31,0.009132130667966809,0.009132130667966809,0.009132130667966809,0.022645574359139164,KOSPI,0.2916196027283562,0.19764962329247115
2011-02-28,-0.06301788155943044,-0.06301788155943044,-0.06301788155943044,0.03195656372809341,KOSPI,0.21618231760087303,0.2016586681980579
2011-03-31,0.08631980611560874,0.08631980611560874,0.08631980611560874,-0.0010473129391664893,KOSPI,0.24446938594677614,0.1337402795895728
2011-04-30,0.04066074903878114,0.04066074903878114,0.04066074903878114,0.028495380666536008,KOSPI,0.25884838880084526,0.14908700054848278
2011-05-31,-0.0227562991479503,-0.0227562991479503,-0.0227562991479503,-0.01350095289522324,KOSPI,0.30538918507235335,0.23479673306368443
2011-06-30,-0.019500856488072094,-0.019500856488072094,-0.019500856488072094,-0.018257461652479323,KOSPI,0.23694422036283558,0.2812915996729348
2011-07-31,-0.02147442530666621,-0.022452950881359568,0.015480627793724944,-0.02147442530666621,SP500,0.21251271790965887,0.1730937345105834
2011-08-31,-0.11864748430768657,-0.11952883682337889,-0.11864748430768657,-0.05679110795232889,KOSPI,0.07881796012049924,0.16158888595086784
2011-09-30,-0.07176198808089651,-0.07269022609281561,-0.05875188153884603,-0.07176198808089651,SP500,-0.055083003614888826,-0.008569845465310144
2011-10-31,0.10772303843744147,0.10772303843744147,0.07876133698753973,0.10772303843744147,SP500,0.013850606760668072,0.059192433179900306
2011-11-30,-0.005058715107011391,-0.005058715107011391,-0.03222579006092097,-0.005058715107011391,SP500,-0.0299900768128194,0.056253364417117924
2011-12-31,0.008532763666636134,0.008532763666636134,-0.01178342742393812,0.008532763666636134,SP500,-0.10982935153583617,-3.183666393691276e-05
2012-01-31,0.043583062704985354,0.043583062704985354,0.07123139110716759,0.043583062704985354,SP500,-0.05505065878158022,0.020441357853319575
2012-02-29,0.04058946376811723,0.04058946376811723,0.03807157210129919,0.04058946376811723,SP500,0.04689836538957359,0.028977926686438726
2012-03-31,-0.007984238394286414,-0.008976254155892094,-0.007984238394286414,0.03133231453144192,KOSPI,-0.0439834812740304,0.062330779502336675
2012-04-30,-0.007497452372495994,-0.0084899549201235,-0.015913288713233054,-0.007497452372495994,SP500,-0.09595595613859043,0.02515385571870965
2012-05-31,-0.06265072571454366,-0.06265072571454366,-0.06988935362943305,-0.06265072571454366,SP500,-0.1395585469108085,-0.025921793326568632
2012-06-30,0.03955498222833631,0.03955498222833631,0.005717478450964819,0.03955498222833631,SP500,-0.11742808315363051,0.03143931659703858
2012-07-31,0.012597574204787909,0.012597574204787909,0.015091612235101248,0.012597574204787909,SP500,-0.11776618335747535,0.06735375848804659
2012-08-31,0.019763369506085704,0.019763369506085704,0.012290182200755506,0.019763369506085704,SP500,0.013302413156677018,0.1539843128999503
2012-09-30,0.024236153617775313,0.024236153617775313,0.047813261106911975,0.024236153617775313,SP500,0.12802531574040055,0.27332908026061786
2012-10-31,-0.01978940971629395,-0.01978940971629395,-0.04215488350424057,-0.01978940971629395,SP500,0.0015871934961735334,0.12675335447413527
2012-11-30,0.0028467166850427716,0.0028467166850427716,0.010899239563612051,0.0028467166850427716,SP500,0.046218964985304645,0.13570611573302882
2012-12-31,0.007068230956284616,0.007068230956284616,0.03318847327849328,0.007068230956284616,SP500,0.09383044683251729,0.1340569092662105
2013-01-31,0.050428096466868855,0.050428096466868855,-0.017580931874514816,0.050428096466868855,SP500,0.0031445093798414536,0.14149537593862238
2013-02-28,0.011060648765041536,0.011060648765041536,0.032901108086893505,0.011060648765041536,SP500,-0.0018519886713458389,0.10910315311051444
2013-03-31,0.03598772398287298,0.03598772398287298,-0.01065882387773931,0.03598772398287298,SP500,-0.004543107386149159,0.11410961827101773
2013-04-30,0.018085767779890016,0.018085767779890016,-0.020420072921706445,0.018085767779890016,SP500,-0.009101963178421713,0.1428274404128862
2013-05-31,0.020762811683057825,0.020762811683057825,0.018890501285674155,0.020762811683057825,SP500,0.08548010002875017,0.24452622234511057
2013-06-30,-0.014999301595580827,-0.014999301595580827,-0.06882886484595585,-0.014999301595580827,SP500,0.005021547888091282,0.17921535575238057
2013-07-31,0.04946207991308538,0.04946207991308538,0.027214863791511945,0.04946207991308538,SP500,0.01702453254268077,0.22214572841062474
2013-08-31,-0.031298019479343964,-0.031298019479343964,0.006441905299289896,-0.031298019479343964,SP500,0.011148904006046845,0.16095069012886998
2013-09-30,0.029749523259195332,0.029749523259195332,0.03664943208953675,0.029749523259195332,SP500,0.00037571197419117297,0.1671999816301839
2013-10-31,0.04459575276194472,0.04459575276194472,0.01659021713003761,0.04459575276194472,SP500,0.06172923443824985,0.24386754797437682
2013-11-30,0.028049471367328715,0.028049471367328715,0.0072804653980858,0.028049471367328715,SP500,0.05792850121578974,0.27512744856265403
2013-12-31,0.023562791975445974,0.023562791975445974,-0.016397130379926295,0.023562791975445974,SP500,0.007155554442803025,0.2960124957332435
2014-01-31,-0.035582905955811595,-0.035582905955811595,-0.03489713325444721,-0.035582905955811595,SP500,-0.010596654331936683,0.18989258682632104
2014-02-28,0.0431170301781616,0.0431170301781616,0.020008757695180623,0.0431170301781616,SP500,-0.022946079181244472,0.22761895927543097
2014-03-31,0.006932165418227054,0.006932165418227054,0.002838398173728107,0.006932165418227054,SP500,-0.009616487687603925,0.19318886542338576
2014-04-30,0.006200789153414155,0.006200789153414155,-0.011996313475455822,0.006200789153414155,SP500,-0.0010998243336134417,0.17925975982963016
2014-05-31,0.02103028007328045,0.02103028007328045,0.016908027872504228,0.02103028007328045,SP500,-0.003043402213837698,0.17956875885076018
2014-06-30,0.019058331749470137,0.019058331749470137,0.00363415807835743,0.019058331749470137,SP500,0.0745389949123072,0.22035382667791192
2014-07-31,-0.015079830845342368,-0.015079830845342368,0.03691420979817295,-0.015079830845342368,SP500,0.08468519302205291,0.14530207465874945
2014-08-31,0.037655295579825276,0.037655295579825276,-0.00365104136562433,0.037655295579825276,SP500,0.07380759567266759,0.22682598642923946
2014-09-30,-0.015513837249453988,-0.015513837249453988,-0.023422317189902064,-0.015513837249453988,SP500,0.011582605560451764,0.17289999214533758
2014-10-31,0.023201460667203078,0.023201460667203078,-0.02755322782648295,0.023201460667203078,SP500,-0.03234339364264627,0.14887790995370542
2014-11-30,0.02453358864631494,0.02453358864631494,0.008323024999618234,0.02453358864631494,SP500,-0.031341845691902126,0.14494879943455086
2014-12-31,-0.004188587515997044,-0.004188587515997044,-0.032911277375579306,-0.004188587515997044,SP500,-0.04760507920093071,0.11390633786748117
2015-01-31,-0.031040805838410623,-0.031040805838410623,0.01757683011500366,-0.031040805838410623,SP500,0.004177935759730023,0.1191524851405299
2015-02-28,0.0548925108906233,0.0548925108906233,0.018745575243938717,0.0548925108906233,SP500,0.0029343582543346347,0.13178631060959067
2015-03-31,-0.017396107114219572,-0.017396107114219572,0.027812468526538403,-0.017396107114219572,SP500,0.027910818337941512,0.10444146379802222
2015-04-30,0.008520819822535275,0.008520819822535275,0.04220418122222602,0.008520819822535275,SP500,0.08430056224162641,0.1069880112623871
2015-05-31,0.010491382304589791,0.010491382304589791,-0.005815238086283592,0.010491382304589791,SP500,0.06007137987729094,0.09556187267517191
2015-06-30,-0.021011671979729973,-0.021011671979729973,-0.01919803291091371,-0.021011671979729973,SP500,0.035955269427282666,0.05248370241155231
2015-07-31,0.019742029435184882,0.019742029435184882,-0.021232282325715834,0.019742029435184882,SP500,-0.022137448702387097,0.08969427193858603
2015-08-31,-0.0625808182558657,-0.0625808182558657,-0.043676360483902776,-0.0625808182558657,SP500,-0.06142013207382979,-0.015568737418584444
2015-09-30,-0.026442831280001355,-0.026442831280001355,0.010981256663696426,-0.026442831280001355,SP500,-0.028355172294303732,-0.026497121990468497
2015-10-31,0.08298311781266654,0.08298311781266654,0.03396151435951533,0.08298311781266654,SP500,0.03310884073242626,0.030380841460970087
2015-11-30,-0.018477730639033796,-0.019459252908394786,-0.018477730639033796,0.0005048691103348713,KOSPI,0.00564928967376499,0.0062149844026127
2015-12-31,-0.017530185032692547,-0.01851265484765985,-0.015391798069248064,-0.017530185032692547,SP500,0.023867320251202084,-0.007265997205823549
2016-01-31,-0.025110767803152023,-0.02608565703534882,-0.025110767803152023,-0.0507353220469523,KOSPI,-0.019084165272975406,-0.02744374671953509
2016-02-29,0.0024057822453271704,0.0024057822453271704,0.0024057822453271704,-0.0041283603090035426,KOSPI,-0.0348172021351596,-0.08185793277797582
2016-03-31,0.04131666544927093,0.04131666544927093,0.04131666544927093,0.06599111444005845,KOSPI,-0.02213588237311559,-0.003941168421491281
2016-04-30,0.0026993982833325436,0.001696698885049308,-0.0008517674173910139,0.0026993982833325436,SP500,-0.06253378902485462,-0.009690656406761256
2016-05-31,0.015324602525288444,0.015324602525288444,-0.0053907679963894894,0.015324602525288444,SP500,-0.06213353508606023,-0.0049539676749033035
2016-06-30,0.0009109212401243738,0.0009109212401243738,-0.006579610769385957,0.0009109212401243738,SP500,-0.05006749590203452,0.017328207482185443
2016-07-31,0.035609800753315435,0.035609800753315435,0.023264902174740643,0.035609800753315435,SP500,-0.006881231035977486,0.03315841834517408
2016-08-31,-0.0012192428990193127,-0.0012192428990193127,0.009155883126094277,-0.0012192428990193127,SP500,0.047983765046433424,0.10078689168715793
2016-09-30,-0.0012344511393173052,-0.0012344511393173052,0.004413535497505672,-0.0012344511393173052,SP500,0.04117566142418272,0.1292896394569838
2016-10-31,-0.01942567890903446,-0.01942567890903446,-0.017341691010603677,-0.01942567890903446,SP500,-0.010485496213297085,0.022502016247627266
2016-11-30,0.034174521829295035,0.034174521829295035,-0.012304612611356514,0.034174521829295035,SP500,-0.004262112381210548,0.056911931535803095
2016-12-31,0.01820076244186586,0.01820076244186586,0.021668985822897113,0.01820076244186586,SP500,0.03321759436295135,0.09535022667283655
2017-01-31,0.01788435819838252,0.01788435819838252,0.020286608173859966,0.01788435819838252,SP500,0.08133112977626245,0.17453002136721207
2017-02-28,0.03719816006681631,0.03719816006681631,0.011641685650304323,0.03719816006681631,SP500,0.09129423058862796,0.22327047839549463
2017-03-31,-0.0003891971352694146,-0.0003891971352694146,0.03279244994358499,-0.0003891971352694146,SP500,0.0823608988651452,0.14709622666221778
2017-04-30,0.009091208748854607,0.009091208748854607,0.02092832707628367,0.009091208748854607,SP500,0.10595491813554636,0.15440850956484375
2017-05-31,0.011576251246328662,0.011576251246328662,0.0643590394660476,0.011576251246328662,SP500,0.18351315922153888,0.15014669161765015
2017-06-30,0.01891896497371537,0.017900046008741732,0.01891896497371537,0.004813775207812565,KOSPI,0.21389093308295481,0.1546314609248347
2017-07-31,0.004565618218990819,0.004565618218990819,0.004565618218990819,0.019348826001101882,KOSPI,0.19170812274636817,0.13650162764153384
2017-08-31,-0.016448094027160964,-0.016448094027160964,-0.016448094027160964,0.000546433019853243,KOSPI,0.16147248912589385,0.13851077083078667
