Date,Strategy_Gross,Strategy_Net,KOSPI,SP500
2014-06-30,-0.010844236813913999,-0.01084423681391411,-0.11704561768717259,-0.010844236813913999
2014-07-31,-0.028828226182601724,-0.028828226182601946,-0.10777223458473917,-0.028828226182601946
2014-08-31,-0.03944206428135111,-0.03944206428135122,-0.08876785586102942,-0.03944206428135122
2014-09-30,-0.022556874675647598,-0.022556874675647487,-0.09370737922618622,-0.022556874675647487
2014-10-31,-0.07401459519995723,-0.07401459519995701,-0.14728842150599386,-0.07401459519995701
2014-11-30,-0.002948426995476705,-0.002948426995476594,-0.13348377718756732,-0.002948426995476594
2014-12-31,-0.049451481498734906,-0.049451481498734906,-0.14870612303495812,-0.049451481498734906
2015-01-31,-0.04682934377363013,-0.04682934377363013,-0.15545815088651227,-0.04682934377363013
2015-02-28,-0.03334979957316242,-0.03334979957316253,-0.13149630320867145,-0.03334979957316242
2015-03-31,-0.03643632314207956,-0.03643632314207945,-0.115915045581796,-0.036436323142079674
2015-04-30,-0.027250508455776035,-0.027250508455776035,-0.08995675113057222,-0.027250508455776146
2015-05-31,-0.017726881697124885,-0.017726881697124774,-0.0643528820615894,-0.017726881697124997
2015-06-30,-0.03434366743016226,-0.03434366743016226,-0.0898356184049961,-0.03434366743016226
2015-07-31,-0.039487151401395026,-0.039487151401394915,-0.09544810135668658,-0.03948715140139514
2015-08-31,-0.12352525063764341,-0.12352525063764341,-0.1790745459765991,-0.12352525063764352
2015-09-30,-0.11687990578194662,-0.11687990578194651,-0.1571495226473334,-0.11687990578194662
2015-10-31,-0.09714575394894431,-0.0971457539489442,-0.11632330773095978,-0.09714575394894431
2015-11-30,-0.06678209165717752,-0.06911513642803424,-0.1282840427822841,-0.050581478416363956
2015-12-31,-0.07440201363431076,-0.07902421857872399,-0.13510336659249167,-0.0587895812468584
2016-01-31,-0.1141716492209287,-0.12079876641126219,-0.1742651281315053,-0.12741109225319114
2016-02-29,-0.11669842077129189,-0.12330663451248347,-0.17662048668437302,-0.14160750444640424
2016-03-31,-0.07753105529156545,-0.08443229049774226,-0.14011018591630175,-0.07155465402145955
2016-04-30,-0.04680440473634062,-0.05630067539164496,-0.11943686741798876,-0.04172573531661161
2016-05-31,-0.047677347754902066,-0.05716492166085907,-0.130679778910344,-0.04260332941521949
2016-06-30,-0.06611656661502197,-0.07542043865135428,-0.1362608570813294,-0.06114079327081989
2016-07-31,-0.02503211517325843,-0.03474529362325263,-0.1237527815662911,-0.01983744200597648
2016-08-31,-0.009638547233073003,-0.009638547233072892,-0.10505796425238678,-0.00963854723307278
2016-09-30,-0.02939519470498575,-0.02939519470498575,-0.10654296174000433,-0.02939519470498575
2016-10-31,-0.029221744105968006,-0.029221744105968117,-0.09904619194601982,-0.029221744105968117
2016-11-30,-0.04792821285465132,-0.04792821285465132,-0.12139293661617967,-0.04792821285465132
2016-12-31,-0.01447796955711289,-0.01447796955711289,-0.11915871078888818,-0.01447796955711278
2017-01-31,-0.01447796955711289,-0.01447796955711289,-0.09098413609934675,-0.01447796955711278
2017-02-28,-0.008188441112524036,-0.008188441112524147,-0.07352307802742086,-0.008188441112524147
2017-03-31,-0.022692312865529196,-0.022692312865529307,-0.06739017299547789,-0.022692312865529196
2017-04-30,-0.02796791718481184,-0.02796791718481173,-0.047156521427033304,-0.02796791718481184
2017-05-31,-0.018852624868354928,-0.01885262486835504,-0.010552006316847273,-0.018852624868354928
2017-06-30,-0.010144057371026305,-0.010144057371026416,-0.010144057371026305,-0.013890619234714352
2017-07-31,-0.020615697136074362,-0.020615697136074362,-0.020615697136074362,-0.01781564061913521
2017-08-31,-0.0537705025025188,-0.05377050250251891,-0.05377050250251891,-0.022314338384895493
