Date,NAV_Gross,NAV_Net,NAV_SPY,Turnover,TradedFraction,Cost
2015-08-25,32656.44359847287,32628.746772038874,18440.088394504375,0.0,0.0,0.0
2015-08-26,32680.112731535377,32652.395830659767,19148.071607658127,0.0,0.0,0.0
2015-08-27,33178.26186544186,33150.12247060856,19621.7039595061,0.0,0.0,0.0
2015-08-28,33246.08819448612,33217.891274280904,19622.69332918841,0.0,0.0,0.0
2015-08-31,33161.50139601182,33133.376216192824,19464.152694523073,0.0,0.0,0.0
2015-09-01,32699.930624223925,32672.196915249406,18883.196258776912,0.0,0.0,0.0
2015-09-02,32755.27921737179,32727.49856573577,19241.614799096205,0.0,0.0,0.0
2015-09-03,32778.3696238553,32750.569388611566,19255.40470220916,0.0,0.0,0.0
2015-09-04,32610.786269265882,32583.12816606636,18963.92630187036,0.0,0.0,0.0
2015-09-08,32751.077106197667,32723.300018487505,19440.51414785127,0.0,0.0,0.0
2015-09-09,32690.09890781142,32662.37353738553,19180.571230337042,0.0,0.0,0.0
2015-09-10,32757.395108756078,32729.612662574476,19284.941622232855,0.0,0.0,0.0
2015-09-11,32870.89254354549,32843.01383707325,19372.579231796764,0.0,0.0,0.0
2015-09-14,32784.26973932775,32756.464500034093,19300.695847665873,0.0,0.0,0.0
2015-09-15,32585.41116462228,32557.774582745707,19541.94526478927,0.0,0.0,0.0
2015-09-16,32795.14161883176,32767.327158798587,19711.307693520637,0.0,0.0,0.0
2015-09-17,33000.99573115492,32973.006680597144,19666.996907093388,0.0,0.0,0.0
2015-09-18,32945.53487049455,32917.592857815434,19345.610347833703,0.0,0.0,0.0
2015-09-21,32681.117558374328,32653.39980527749,19445.57993688035,0.0,0.0,0.0
2015-09-22,32587.311751121142,32559.67355730497,19193.17713366625,0.0,0.0,0.0
2015-09-23,32492.83460826503,32465.276543107695,19162.492256470185,0.0,0.0,0.0
2015-09-24,32574.496310460945,32546.868985771867,19093.20574248903,0.0,0.0,0.0
2015-09-25,32424.132888278793,32396.63309093645,19088.258894077495,0.0,0.0,0.0
2015-09-28,32287.782411994463,32260.398257234712,18609.202129217236,0.0,0.0,0.0
2015-09-29,32328.03740753184,32300.619111405133,18620.079789330906,0.0,0.0,0.0
2015-09-30,32537.539096498353,32509.943116237126,18967.505333180125,0.0,0.0,0.0
2015-10-01,32680.07850685013,32652.36163500141,19016.995442862295,0.0,0.0,0.0
2015-10-02,33120.95560720163,33092.86481537935,19301.06888869363,0.0,0.0,0.0
2015-10-05,33207.83332483708,33179.66884963715,19644.524338899635,0.0,0.0,0.0
2015-10-06,33363.0110366812,33334.71495100328,19577.22377280537,0.0,0.0,0.0
2015-10-07,33525.755039469586,33497.32092613459,19737.570142300705,0.0,0.0,0.0
2015-10-08,33573.34483639714,33544.870360848734,19915.73417673041,0.0,0.0,0.0
2015-10-09,33669.62116984616,33641.06503969599,19927.6120193098,0.0,0.0,0.0
2015-10-12,33713.6587873684,33685.06530770571,19946.41725179591,0.0,0.0,0.0
2015-10-13,33521.1894839104,33492.75924274843,19820.71504035643,0.0,0.0,0.0
2015-10-14,33755.849800393444,33727.2205373742,19725.692299721315,0.0,0.0,0.0
2015-10-15,33907.70151830674,33878.94346567628,20028.57278016932,0.0,0.0,0.0
2015-10-16,33862.49291449604,33833.773204523735,20119.625427161227,0.0,0.0,0.0
2015-10-19,33688.16991831008,33659.598056457064,20129.524530376006,0.0,0.0,0.0
2015-10-20,33604.34766804598,33575.84689814483,20103.79911650546,0.0,0.0,0.0
2015-10-21,33606.24723567234,33577.74485469573,19979.084472617724,0.0,0.0,0.0
2015-10-22,33905.283615866014,33876.527613925005,20316.60190259932,0.0,0.0,0.0
2015-10-23,33915.28117808341,33886.51669693539,20539.307396169093,0.0,0.0,0.0
2015-10-26,33929.00062650941,33900.2245095205,20488.82070828234,0.0,0.0,0.0
2015-10-27,33844.341179093,33815.63686410585,20449.231503945513,0.0,0.0,0.0
2015-10-28,33824.43415132175,33795.74672003143,20681.836100730063,0.0,0.0,0.0
2015-10-29,33512.114371683114,33483.69182737298,20669.96006028124,0.0,0.0,0.0
2015-10-30,33637.14948866132,33608.620898635505,20580.88254839281,0.0,0.0,0.0
2015-11-02,33721.0954558996,33692.49566899415,20824.36300316046,0.0,0.0,0.0
2015-11-03,33708.35249717285,33679.76351792055,20884.74158573971,0.0,0.0,0.0
2015-11-04,33566.167138369325,33537.698750423675,20821.39309198297,0.0,0.0,0.0
2015-11-05,33444.914404417854,33416.548854245004,20800.61092226282,0.0,0.0,0.0
2015-11-06,33122.96066028475,33094.86816792189,20789.724251496304,0.0,0.0,0.0
2015-11-09,32835.135842716314,32807.287462483786,20595.719489366275,0.0,0.0,0.0
2015-11-10,32863.08413723543,32835.212053286974,20643.23446394497,0.0,0.0,0.0
2015-11-11,32819.79628026334,32791.960909934896,20562.06650312329,0.0,0.0,0.0
2015-11-12,32697.171116656533,32669.43974809615,20275.023146114465,0.0,0.0,0.0
2015-11-13,32606.25161286226,32578.597355629332,20047.369002002586,0.0,0.0,0.0
2015-11-16,32780.63020116541,32752.82804866399,20352.231826076346,0.0,0.0,0.0
2015-11-17,32766.32518289359,32738.53516287093,20337.38587445004,0.0,0.0,0.0
2015-11-18,32982.48945550053,32954.516100623245,20660.06275919703,0.0,0.0,0.0
2015-11-19,33189.91692919214,33161.76764937927,20642.24509426266,0.0,0.0,0.0
2015-11-20,33224.02915889668,33195.85094756521,20717.467826337655,0.0,0.0,0.0
2015-11-23,33191.3148405783,33163.164375158405,20693.712141178876,0.0,0.0,0.0
2015-11-24,33259.54210157943,33231.33377074622,20721.42530506689,0.0,0.0,0.0
2015-11-25,33244.42126234633,33216.22575591203,20718.46260241167,0.0,0.0,0.0
2015-11-27,33097.06237576385,33068.991848447164,20742.211079048175,0.0,0.0,0.0
2015-11-30,33093.98823218207,33065.920312130955,20656.107082598373,0.0,0.0,0.0
2015-12-01,33448.48186521366,33420.11328937937,20853.067338861343,0.0,0.0,0.0
2015-12-02,33232.45431581723,33204.268958878856,20640.26455276748,0.0,0.0,0.0
2015-12-03,32766.75998209502,32738.969593307218,20351.242456394044,0.0,0.0,0.0
2015-12-04,33113.49377611866,33085.40931288019,20748.152703533728,0.0,0.0,0.0
2015-12-07,33003.516658187305,32975.52546956209,20622.446887833114,0.0,0.0,0.0
2015-12-08,32829.62365684902,32801.77995165266,20483.879266262513,0.0,0.0,0.0
2015-12-09,32713.99895647067,32686.253315757313,20324.515057927212,0.0,0.0,0.0
2015-12-10,32648.16734131879,32620.47753420572,20376.982287309143,0.0,0.0,0.0
2015-12-11,32532.6087529175,32505.016954216026,19982.050779534078,0.0,0.0,0.0
2015-12-14,32322.828291684473,32295.41441355193,20083.002529740756,0.0,0.0,0.0
2015-12-15,32382.70017538865,32355.23551826769,20293.831982861706,0.0,0.0,0.0
2015-12-16,32574.345344058365,32546.71814740803,20590.774443085305,0.0,0.0,0.0
2015-12-17,32511.099553470285,32483.52599731143,20277.005489740215,0.0,0.0,0.0
2015-12-18,32514.474081941084,32486.897663751985,19915.77202147236,0.0,0.0,0.0
2015-12-21,32556.763409454812,32529.151124525946,20080.06145265237,0.0,0.0,0.0
2015-12-22,32561.338757610378,32533.722592203114,20262.271270209178,0.0,0.0,0.0
2015-12-23,32679.39019637183,32651.67390829813,20513.190919965098,0.0,0.0,0.0
2015-12-24,32777.47890317891,32749.67942337983,20479.33429296783,0.0,0.0,0.0
2015-12-28,32764.57937770502,32736.790838347668,20432.53836848611,0.0,0.0,0.0
2015-12-29,32690.01597726129,32662.290677171077,20650.592563057642,0.0,0.0,0.0
2015-12-30,32494.181154266924,32466.621947066946,20504.22171612386,0.0,0.0,0.0
2015-12-31,32416.523191282675,32389.02984793328,20299.11763182019,0.0,0.0,0.0
2016-01-04,32316.57417659538,32288.10598667345,20015.343339663294,0.03281645890587261,0.06563291781174523,1.0596160761075464
2016-01-05,32241.109473569504,32212.707761718128,20049.192758138284,0.0,0.0,0.0
2016-01-06,32214.980831869423,32186.602137158738,19796.292566887176,0.0,0.0,0.0
2016-01-07,31906.26859685687,31878.161851718854,19321.344659723934,0.0,0.0,0.0
2016-01-08,31790.970066351372,31762.96488954316,19109.26452798819,0.0,0.0,0.0
2016-01-11,31553.205804443627,31525.41007799756,19128.181492569565,0.0,0.0,0.0
2016-01-12,31768.838721121156,31740.85304017088,19282.512350226032,0.0,0.0,0.0
2016-01-13,31714.638789480035,31686.70085412122,18801.593984488136,0.0,0.0,0.0
2016-01-14,31693.34796918744,31665.42878925462,19110.266512584476,0.0,0.0,0.0
2016-01-15,31464.646814004045,31436.929100596903,18700.036718410316,0.0,0.0,0.0
2016-01-19,31492.700410713624,31464.95798444197,18724.924141566342,0.0,0.0,0.0
2016-01-20,31363.066530812383,31335.43830111036,18484.97225845253,0.0,0.0,0.0
2016-01-21,31350.553431759425,31322.9362250476,18588.51547241724,0.0,0.0,0.0
2016-01-22,31714.37252019182,31686.434819393893,18969.869728486476,0.0,0.0,0.0
2016-01-25,31584.099540878964,31556.27659964362,18683.114712368668,0.0,0.0,0.0
2016-01-26,31874.358598890885,31846.27996378326,18938.00625789837,0.0,0.0,0.0
2016-01-27,31846.639133469722,31818.584916884993,18731.894782606705,0.0,0.0,0.0
2016-01-28,31985.087257060375,31956.911079296988,18829.47474651904,0.0,0.0,0.0
2016-01-29,32465.759099241015,32437.159489921465,19288.49001732295,0.0,0.0,0.0
2016-02-01,32350.111522878335,32321.613789368694,19281.51757415201,0.0,0.0,0.0
2016-02-02,32260.28818566185,32231.869578974547,18934.025351471748,0.0,0.0,0.0
2016-02-03,32479.88273068756,32451.270679633923,19047.53434748228,0.0,0.0,0.0
2016-02-04,32601.420737783963,32572.701621945256,19077.402859530648,0.0,0.0,0.0
2016-02-05,32421.713770541843,32393.152961460706,18713.97980262162,0.0,0.0,0.0
2016-02-08,32466.881930573934,32438.281332134204,18462.06717892225,0.0,0.0,0.0
2016-02-09,32349.890439194434,32321.392900440973,18463.060152865695,0.0,0.0,0.0
2016-02-10,32528.162721379143,32499.508139705245,18447.132922898065,0.0,0.0,0.0
2016-02-11,32584.764507757216,32556.060064659403,18207.17022700084,0.0,0.0,0.0
2016-02-12,32602.794947945808,32574.07462154326,18582.545013842584,0.0,0.0,0.0
2016-02-16,32509.41538451565,32480.777317672302,18896.187818047856,0.0,0.0,0.0
2016-02-17,32683.05387601668,32654.262848233633,19204.849533360783,0.0,0.0,0.0
2016-02-18,32838.75019544039,32809.82201226559,19126.19194042153,0.0,0.0,0.0
2016-02-19,32806.41303562324,32777.51333877259,19117.228142971995,0.0,0.0,0.0
2016-02-22,33004.515438788265,32975.44123034469,19394.028189827393,0.0,0.0,0.0
2016-02-23,32898.920456582906,32869.93926845737,19149.09521782124,0.0,0.0,0.0
2016-02-24,32919.885763556755,32890.88610675513,19236.709399687752,0.0,0.0,0.0
2016-02-25,33120.12620293293,33090.950151107914,19469.703256675177,0.0,0.0,0.0
2016-02-26,32905.05269880279,32876.06610868647,19424.896884341488,0.0,0.0,0.0
2016-02-29,33045.06939162766,33015.95945855482,19272.55377670248,0.0,0.0,0.0
2016-03-01,33175.12011616456,33145.89561931693,19725.602193192874,0.0,0.0,0.0
2016-03-02,33380.24575932075,33350.840563995145,19814.218359655675,0.0,0.0,0.0
2016-03-03,33658.945692611785,33629.29498603277,19891.872165868073,0.0,0.0,0.0
2016-03-04,33734.565525459955,33704.848204154034,19956.59208098772,0.0,0.0,0.0
2016-03-07,33736.40626143257,33706.68731859272,19972.528321608195,0.0,0.0,0.0
2016-03-08,33672.203238209084,33642.54085284494,19754.470522775526,0.0,0.0,0.0
2016-03-09,33696.454498380546,33666.77074969129,19852.046882426723,0.0,0.0,0.0
2016-03-10,33681.274207204966,33651.603831078355,19867.97591452492,0.0,0.0,0.0
2016-03-11,33810.22865456603,33780.44468039284,20188.591161901128,0.0,0.0,0.0
2016-03-14,33717.789089707345,33688.08654703348,20162.70355627938,0.0,0.0,0.0
2016-03-15,33552.13992900514,33522.583309341,20129.8489138784,0.0,0.0,0.0
2016-03-16,33925.86865658965,33895.9828132789,20246.342238110974,0.0,0.0,0.0
2016-03-17,34249.4118444418,34219.24098673349,20374.787292276265,0.0,0.0,0.0
2016-03-18,34370.119217959305,34339.8420271844,20454.848744928662,0.0,0.0,0.0
2016-03-21,34289.617293872514,34259.411018537205,20483.87205774023,0.0,0.0,0.0
2016-03-22,34286.99019389149,34256.7862328108,20472.862842095034,0.0,0.0,0.0
2016-03-23,34187.698421473375,34157.58192811186,20337.755311216653,0.0,0.0,0.0
2016-03-24,34059.00001218275,34028.99689131977,20328.744658372325,0.0,0.0,0.0
2016-03-28,34143.00071249515,34112.92359406433,20340.75766074438,0.0,0.0,0.0
2016-03-29,34565.994471897204,34535.54473146094,20528.907300656167,0.0,0.0,0.0
2016-03-30,34527.12867630015,34496.7131733683,20618.98319287975,0.0,0.0,0.0
2016-03-31,34597.77091931311,34567.293186493276,20568.95064189635,0.0,0.0,0.0
2016-04-01,34562.41212233285,34531.96553764594,20709.05728297276,0.0,0.0,0.0
2016-04-04,34447.32964962174,34416.984442935856,20642.007213027566,0.0,0.0,0.0
2016-04-05,34387.503951624145,34357.21144635777,20435.8380695577,0.0,0.0,0.0
2016-04-06,34441.99457108682,34411.65406415741,20659.02112772822,0.0,0.0,0.0
2016-04-07,34440.20345913156,34409.864530021485,20411.810262683022,0.0,0.0,0.0
2016-04-08,34560.88280544168,34530.43756795462,20466.86535156185,0.0,0.0,0.0
2016-04-11,34624.7930132656,34594.29147624863,20418.82055059591,0.0,0.0,0.0
2016-04-12,34722.028978691815,34691.441784949115,20608.981368222547,0.0,0.0,0.0
2016-04-13,34955.73017897863,34924.937114090106,20817.14727236272,0.0,0.0,0.0
2016-04-14,34822.147814653785,34791.472424618325,20818.14565269787,0.0,0.0,0.0
2016-04-15,34917.90941153058,34887.14966356435,20795.130643202894,0.0,0.0,0.0
2016-04-18,34988.40458264548,34957.58273434929,20941.252796118177,0.0,0.0,0.0
2016-04-19,35261.52692284343,35230.46447668528,21007.30448572822,0.0,0.0,0.0
2016-04-20,35095.03700396877,35064.121221457724,21027.32435421774,0.0,0.0,0.0
2016-04-21,34891.03648889442,34860.30041371792,20914.235254629755,0.0,0.0,0.0
2016-04-22,34779.635052089245,34748.997112230034,20914.235254629755,0.0,0.0,0.0
2016-04-25,34635.00366585174,34604.493134106706,20878.194445383022,0.0,0.0,0.0
2016-04-26,34692.83509423241,34662.27361785205,20909.225331648307,0.0,0.0,0.0
2016-04-27,34943.58219521195,34912.799831677694,20952.2548032411,0.0,0.0,0.0
2016-04-28,34994.951559595625,34964.123943962135,20762.10660052844,0.0,0.0,0.0
2016-04-29,35105.9024855719,35074.97713148337,20650.012277014466,0.0,0.0,0.0
2016-05-02,34937.32280540537,34906.54595586826,20814.146724965558,0.0,0.0,0.0
2016-05-03,34761.72973562365,34731.10756884568,20632.996560183245,0.0,0.0,0.0
2016-05-04,34643.63712382287,34613.11898672584,20517.90168927211,0.0,0.0,0.0
2016-05-05,34737.904820889235,34707.30364186182,20513.902761539797,0.0,0.0,0.0
2016-05-06,34712.7968265659,34682.21776557448,20588.957895471893,0.0,0.0,0.0
2016-05-09,34541.2363497638,34510.80841915551,20605.973612303114,0.0,0.0,0.0
2016-05-10,34861.678712865396,34830.96849942595,20862.18071314809,0.0,0.0,0.0
2016-05-11,34941.40379485369,34910.623350307345,20667.026191715126,0.0,0.0,0.0
2016-05-12,34864.52748880302,34833.81476583103,20673.02728650945,0.0,0.0,0.0
2016-05-13,34845.57872932358,34814.88269861856,20492.87550206228,0.0,0.0,0.0
2016-05-16,34934.02228076003,34903.248338708174,20695.047519930406,0.0,0.0,0.0
2016-05-17,34886.805548764205,34856.07320069092,20501.889759167745,0.0,0.0,0.0
2016-05-18,34476.31743217991,34445.94668969018,20507.8944582232,0.0,0.0,0.0
2016-05-19,34434.19671180933,34403.863074139575,20436.840054153992,0.0,0.0,0.0
2016-05-20,34549.200111787635,34518.7651657733,20565.94468810748,0.0,0.0,0.0
2016-05-23,34508.07726537003,34477.67854513246,20537.921557761627,0.0,0.0,0.0
2016-05-24,34564.37705200423,34533.92873637918,20804.13769178608,0.0,0.0,0.0
2016-05-25,34661.33486796226,34630.80114063781,20945.253525981057,0.0,0.0,0.0
2016-05-26,34787.0420763589,34756.39761153289,20951.25642290595,0.0,0.0,0.0
2016-05-27,34748.89730328786,34718.28644080591,21041.334117260103,0.0,0.0,0.0
2016-05-31,34697.62742210298,34667.06172408391,21001.296182411625,0.0,0.0,0.0
2016-06-01,34782.32902296252,34751.688709941045,21044.338268918396,0.0,0.0,0.0
2016-06-02,34925.23984447908,34894.47363901658,21108.389593597,0.0,0.0,0.0
2016-06-03,35348.22725885601,35317.08843697751,21045.343857775824,0.0,0.0,0.0
2016-06-06,35397.83614829929,35366.65362515225,21152.41924765551,0.0,0.0,0.0
2016-06-07,35572.75773009042,35541.42111570881,21185.454103113374,0.0,0.0,0.0
2016-06-08,35848.5019943361,35816.92247239746,21254.509944381713,0.0,0.0,0.0
2016-06-09,35827.50253651152,35795.941513333004,21225.484829439574,0.0,0.0,0.0
2016-06-10,35543.32505875046,35512.01437208239,21024.31659829831,0.0,0.0,0.0
2016-06-13,35420.518410591554,35389.31590627487,20862.180713148093,0.0,0.0,0.0
2016-06-14,35257.29176096926,35226.23304563331,20821.148002225604,0.0,0.0,0.0
2016-06-15,35445.29305424437,35414.06872554566,20792.124689414035,0.0,0.0,0.0
2016-06-16,35399.84001172259,35368.65572334003,20854.173847030626,0.0,0.0,0.0
2016-06-17,35438.58983404518,35407.37141032095,20776.518238687666,0.0,0.0,0.0
2016-06-20,35494.55379991094,35463.286076629134,20910.315620642483,0.0,0.0,0.0
2016-06-21,35437.75915823461,35406.541466266055,20969.67599945033,0.0,0.0,0.0
2016-06-22,35507.25243125952,35475.97352154913,20935.464352730996,0.0,0.0,0.0
2016-06-23,35684.948995620485,35653.51355014876,21208.099675841746,0.0,0.0,0.0
2016-06-24,35281.109372330124,35250.02967567727,20446.539120875634,0.0,0.0,0.0
2016-06-27,35413.8935362402,35382.696867881874,20080.34078289055,0.0,0.0,0.0
2016-06-28,35872.61053120005,35841.00977166357,20442.505952662512,0.0,0.0,0.0
2016-06-29,36109.26878744024,36077.4595518398,20790.596482691642,0.0,0.0,0.0
2016-06-30,36331.36008536522,36299.355205968655,21074.3040960175,0.0,0.0,0.0
2016-07-01,36739.45786181912,36707.09348252808,21118.562620658253,0.0,0.0,0.0
2016-07-05,36691.20693349004,36658.88505921774,20966.650222225206,0.0,0.0,0.0
2016-07-06,36774.289749586234,36741.89468632507,21092.402893320606,0.0,0.0,0.0
2016-07-07,36632.269465745114,36599.99951043603,21079.32843604349,0.0,0.0,0.0
2016-07-08,37051.0421048226,37018.40324596085,21393.207319353285,0.0,0.0,0.0
2016-07-11,36982.509825980735,36949.93133830557,21468.658922010527,0.0,0.0,0.0
2016-07-12,36886.51261130711,36854.01868912223,21624.59367587328,0.0,0.0,0.0
2016-07-13,37042.9062531121,37010.27456125297,21621.57510717043,0.0,0.0,0.0
2016-07-14,36962.34811598159,36929.78738908103,21742.303438239836,0.0,0.0,0.0
2016-07-15,36758.2462350655,36725.86530479429,21713.134152852188,0.0,0.0,0.0
2016-07-18,36800.845948313545,36768.42749126983,21771.478130019193,0.0,0.0,0.0
2016-07-19,36754.632860540885,36722.255113349405,21749.34616450296,0.0,0.0,0.0
2016-07-20,36678.9168954791,36646.60584769895,21839.885204282742,0.0,0.0,0.0
2016-07-21,36665.27902882186,36632.97999485778,21757.39808388465,0.0,0.0,0.0
2016-07-22,36736.265049717185,36703.90348302566,21854.981652058123,0.0,0.0,0.0
2016-07-25,36587.47740209512,36555.246904835265,21795.624877511415,0.0,0.0,0.0
2016-07-26,36704.27829211978,36671.94490307745,21805.68256821625,0.0,0.0,0.0
2016-07-27,36971.29527057486,36938.72666198193,21782.543211712025,0.0,0.0,0.0
2016-07-28,36962.3092752581,36929.74858257295,21807.695548061674,0.0,0.0,0.0
2016-07-29,37251.8553684746,37219.03960997933,21842.903772985588,0.0,0.0,0.0
2016-08-01,36972.25522178451,36939.6857675551,21824.795965029632,0.0,0.0,0.0
2016-08-02,36652.291549086476,36620.003956002154,21684.95784140798,0.0,0.0,0.0
2016-08-03,36751.44406007259,36719.069121946726,21748.33516925383,0.0,0.0,0.0
2016-08-04,37001.92547035104,36969.32987912251,21771.478130019197,0.0,0.0,0.0
2016-08-05,36929.40703128792,36896.87532271863,21949.537640875908,0.0,0.0,0.0
2016-08-08,37021.72048970561,36989.107460726176,21936.46498572936,0.0,0.0,0.0
2016-08-09,37285.778054598064,37252.93241306303,21949.537640875904,0.0,0.0,0.0
2016-08-10,37345.728523902515,37312.830071034914,21895.216019138606,0.0,0.0,0.0
2016-08-11,37336.228794718896,37303.33871031551,21996.825547002925,0.0,0.0,0.0
2016-08-12,37449.06987178423,37416.0803838613,21977.71395232011,0.0,0.0,0.0
2016-08-15,37429.49322377831,37396.52098123944,22041.08767590482,0.0,0.0,0.0
2016-08-16,37362.519108778,37329.60586481415,21927.414686012522,0.0,0.0,0.0
2016-08-17,37456.37187735294,37423.37595697587,21968.656444081,0.0,0.0,0.0
2016-08-18,37615.00146056784,37581.86580083976,22017.955527922873,0.0,0.0,0.0
2016-08-19,37437.72656089291,37404.747065474985,21985.758663179528,0.0,0.0,0.0
2016-08-22,37482.19378209759,37449.17511478933,21984.75667858324,0.0,0.0,0.0
2016-08-23,37524.81880660065,37491.7625902228,22029.02241174627,0.0,0.0,0.0
2016-08-24,37369.68689669724,37336.76733851373,21916.34600005856,0.0,0.0,0.0
2016-08-25,37295.58241129254,37262.72813294201,21901.25315654431,0.0,0.0,0.0
2016-08-26,37115.00356924128,37082.308365696874,21860.005992084127,0.0,0.0,0.0
2016-08-29,37392.943038527235,37360.00299363438,21967.650855223572,0.0,0.0,0.0
2016-08-30,37253.54910330626,37220.73185277273,21931.43523931166,0.0,0.0,0.0
2016-08-31,37132.37181864987,37099.66131513523,21869.059896062103,0.0,0.0,0.0
2016-09-01,37226.682438155345,37193.88885489923,21870.06908918067,0.0,0.0,0.0
2016-09-02,37299.43000367341,37266.57233591688,21968.656444081,0.0,0.0,0.0
2016-09-06,37708.99420830438,37675.77574885318,22035.054142760262,0.0,0.0,0.0
2016-09-07,37732.568821798224,37699.329595090865,22033.037558653705,0.0,0.0,0.0
2016-09-08,37478.98044929814,37445.96461266644,21982.74189660725,0.0,0.0,0.0
2016-09-09,36710.2000898054,36677.861484156245,21456.588251460274,0.0,0.0,0.0
2016-09-12,36852.12116218649,36819.657535982245,21764.442612278348,0.0,0.0,0.0
2016-09-13,36303.81302690538,36271.83241415564,21451.553098650864,0.0,0.0,0.0
2016-09-14,36315.41177934924,36283.42094907193,21443.51018992202,0.0,0.0,0.0
2016-09-15,36403.405711814215,36371.33736626664,21657.788920951778,0.0,0.0,0.0
2016-09-16,36422.926837764186,36390.84129574281,21574.07635176686,0.0,0.0,0.0
2016-09-19,36410.24778073327,36378.17340789714,21578.113124241117,0.0,0.0,0.0
2016-09-20,36499.566857031525,36467.41380158462,21579.127723751386,0.0,0.0,0.0
2016-09-21,37033.69438034195,37001.07080336969,21821.800824024183,0.0,0.0,0.0
2016-09-22,37368.19064010607,37335.27239999905,21959.303386428583,0.0,0.0,0.0
2016-09-23,37251.035201193255,37218.22016519652,21838.98233686774,0.0,0.0,0.0
2016-09-26,37152.07387691274,37119.3460175381,21662.041949094295,0.0,0.0,0.0
2016-09-27,37341.54093549031,37308.64617153668,21796.52233853471,0.0,0.0,0.0
2016-09-28,37476.866614952036,37443.852640431,21904.707840844818,0.0,0.0,0.0
2016-09-29,37310.15716428696,37277.29004680211,21706.534750709,0.0,0.0,0.0
2016-09-30,37301.777137928744,37268.917402543884,21870.330398113143,0.0,0.0,0.0
2016-10-03,37309.727206558535,37276.86046783036,21817.751436635936,0.0,0.0,0.0
2016-10-04,36855.19648315381,36822.730147849856,21706.534750708997,0.0,0.0,0.0
2016-10-05,36906.15875344032,36873.64752465288,21802.586507898937,0.0,0.0,0.0
2016-10-06,36827.02155649179,36794.58004093385,21817.75143663594,0.0,0.0,0.0
2016-10-07,36779.0423690457,36746.64311912561,21742.92517328609,0.0,0.0,0.0
2016-10-10,36810.94921768257,36778.521860506386,21856.178266755847,0.0,0.0,0.0
2016-10-11,36474.68314360505,36442.5520086215,21580.13871900051,0.0,0.0,0.0
2016-10-12,36466.662912313164,36434.53884248034,21608.45559662909,0.0,0.0,0.0
2016-10-13,36473.08588162837,36440.95615369857,21537.66971001464,0.0,0.0,0.0
2016-10-14,36262.445897763544,36230.50172598314,21548.797866277382,0.0,0.0,0.0
2016-10-17,36413.455605157265,36381.37840649701,21473.975207188672,0.0,0.0,0.0
2016-10-18,36639.32809716561,36607.05192379456,21608.45559662909,0.0,0.0,0.0
2016-10-19,36737.87667019293,36705.513683799,21666.091336482532,0.0,0.0,0.0
2016-10-20,36703.273621905355,36670.94111789317,21625.642515864354,0.0,0.0,0.0
2016-10-21,36729.306542291204,36696.95110546079,21635.752468355688,0.0,0.0,0.0
2016-10-24,36694.90953419305,36662.584398240244,21727.762046679658,0.0,0.0,0.0
2016-10-25,36762.747898379246,36730.363002520426,21654.96137808922,0.0,0.0,0.0
2016-10-26,36577.24391195074,36545.022429536926,21611.481373854214,0.0,0.0,0.0
2016-10-27,36304.33877445414,36272.357698564934,21553.856446784186,0.0,0.0,0.0
2016-10-28,36212.39952195702,36180.49943683394,21490.158339697082,0.0,0.0,0.0
2016-10-31,36351.116923066285,36319.09463955366,21491.16573068508,0.0,0.0,0.0
2016-11-01,36276.211523200225,36244.255225058994,21335.452638882296,0.0,0.0,0.0
2016-11-02,36210.93684096055,36179.03804433668,21207.04002306725,0.0,0.0,0.0
2016-11-03,36023.26510183882,35991.53162826816,21109.968259975336,0.0,0.0,0.0
2016-11-04,36055.40402366448,36023.64223840072,21086.718973506406,0.0,0.0,0.0
2016-11-07,36252.56593212543,36220.63046376566,21551.829049894215,0.0,0.0,0.0
2016-11-08,36267.58331628967,36235.63461887467,21648.900812986132,0.0,0.0,0.0
2016-11-09,35545.072247838245,35513.76002204319,21878.41475584508,0.0,0.0,0.0
2016-11-10,35036.03470514699,35005.17089870987,21933.019312081688,0.0,0.0,0.0
2016-11-11,34664.74437472221,34634.20764390842,21882.467747494455,0.0,0.0,0.0
2016-11-14,34462.792637857776,34432.43380957687,21899.65106246858,0.0,0.0,0.0
2016-11-15,34788.01605749426,34757.3707346726,22070.529083008358,0.0,0.0,0.0
2016-11-16,34791.72508596842,34761.07649580393,22029.07106927162,0.0,0.0,0.0
2016-11-17,34626.7237689971,34596.220531146355,22142.316954219095,0.0,0.0,0.0
2016-11-18,34526.557145612285,34496.142146151,22092.77818701157,0.0,0.0,0.0
2016-11-21,34768.06631818817,34737.438569412705,22259.606820163106,0.0,0.0,0.0
2016-11-22,34865.57944692171,34834.86579726289,22303.083220136978,0.0,0.0,0.0
2016-11-23,34692.548808138024,34661.98758395167,22315.225975909994,0.0,0.0,0.0
2016-11-25,34711.39803125858,34680.82020248844,22398.129388469493,0.0,0.0,0.0
2016-11-28,34792.39304628837,34761.7438677069,22292.971465515082,0.0,0.0,0.0
2016-11-29,34856.15574857179,34825.45040040041,22336.453271880655,0.0,0.0,0.0
2016-11-30,34729.44552927032,34698.85180216894,22282.86151302375,0.0,0.0,0.0
2016-12-01,34534.07467385762,34503.65305208481,22200.965491452247,0.0,0.0,0.0
2016-12-02,34635.11420542854,34604.6035763074,22212.08824132328,0.0,0.0,0.0
2016-12-05,34782.30218885169,34751.66189946881,22345.55222912286,0.0,0.0,0.0
