rcept_no,status,candidate_rows,documents_in_zip,error,updated_at_utc
20010330000354,NO_CANDIDATES,0,1,,2026-09-01T18:46:46.869111+00:00
20010330001119,NO_CANDIDATES,0,1,,2026-09-01T18:46:46.913541+00:00
20010330000450,NO_CANDIDATES,0,1,,2026-09-01T18:46:47.098667+00:00
20010330000925,NO_CANDIDATES,0,1,,2026-09-01T18:46:47.534070+00:00
20010330000549,NO_CANDIDATES,0,1,,2026-09-01T18:46:48.040381+00:00
20010330001126,NO_CANDIDATES,0,1,,2026-09-01T18:46:48.230637+00:00
20010330000393,NO_CANDIDATES,0,1,,2026-09-01T18:46:48.537625+00:00
20010330000185,NO_CANDIDATES,0,1,,2026-09-01T18:46:48.735518+00:00
20010329000708,NO_CANDIDATES,0,1,,2026-09-01T18:46:48.901979+00:00
20010330000611,NO_CANDIDATES,0,1,,2026-09-01T18:46:49.091685+00:00
20010330000612,NO_CANDIDATES,0,1,,2026-09-01T18:46:49.323786+00:00
20010330000813,NO_CANDIDATES,0,1,,2026-09-01T18:46:49.898505+00:00
20010331000051,NO_CANDIDATES,0,1,,2026-09-01T18:46:50.292901+00:00
20010331000539,NO_CANDIDATES,0,1,,2026-09-01T18:46:50.701227+00:00
20010331000021,NO_CANDIDATES,0,1,,2026-09-01T18:46:50.931861+00:00
20010330001229,NO_CANDIDATES,0,1,,2026-09-01T18:46:51.600630+00:00
20010330001518,NO_CANDIDATES,0,1,,2026-09-01T18:46:52.742197+00:00
20010331000142,NO_CANDIDATES,0,1,,2026-09-01T18:46:53.422730+00:00
20010331000339,NO_CANDIDATES,0,1,,2026-09-01T18:46:54.266264+00:00
20010330001479,NO_CANDIDATES,0,1,,2026-09-01T18:46:54.483258+00:00
20010331000369,NO_CANDIDATES,0,1,,2026-09-01T18:46:54.486613+00:00
20010331000025,NO_CANDIDATES,0,1,,2026-09-01T18:46:55.087672+00:00
20010331000241,NO_CANDIDATES,0,1,,2026-09-01T18:46:55.394899+00:00
20010331000619,NO_CANDIDATES,0,1,,2026-09-01T18:46:55.822704+00:00
20010330001331,NO_CANDIDATES,0,1,,2026-09-01T18:46:56.121620+00:00
20010331000150,NO_CANDIDATES,0,1,,2026-09-01T18:46:56.695647+00:00
20010330001496,NO_CANDIDATES,0,1,,2026-09-01T18:46:57.409207+00:00
20010330001266,NO_CANDIDATES,0,1,,2026-09-01T18:46:58.080546+00:00
20010330001361,NO_CANDIDATES,0,1,,2026-09-01T18:46:58.444737+00:00
20010330001469,NO_CANDIDATES,0,1,,2026-09-01T18:46:58.516143+00:00
20010331000507,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.205130+00:00
20010331000490,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.365181+00:00
20010331000518,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.676009+00:00
20010330001417,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.736753+00:00
20010331000467,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.869126+00:00
20010331000073,NO_CANDIDATES,0,1,,2026-09-01T18:46:59.980280+00:00
20010330001403,NO_CANDIDATES,0,1,,2026-09-01T18:47:00.096453+00:00
20010331000404,NO_CANDIDATES,0,1,,2026-09-01T18:47:00.763056+00:00
20010331000014,NO_CANDIDATES,0,1,,2026-09-01T18:47:01.006643+00:00
20010331000176,NO_CANDIDATES,0,1,,2026-09-01T18:47:01.091954+00:00
20010330001483,NO_CANDIDATES,0,1,,2026-09-01T18:47:01.473971+00:00
20010331000295,NO_CANDIDATES,0,1,,2026-09-01T18:47:01.554669+00:00
20010331000466,NO_CANDIDATES,0,1,,2026-09-01T18:47:01.873289+00:00
20010330001226,NO_CANDIDATES,0,1,,2026-09-01T18:47:02.399139+00:00
20010330001356,NO_CANDIDATES,0,1,,2026-09-01T18:47:02.438580+00:00
20010330001542,NO_CANDIDATES,0,1,,2026-09-01T18:47:02.994333+00:00
20010331000409,NO_CANDIDATES,0,1,,2026-09-01T18:47:03.669295+00:00
20010331000189,NO_CANDIDATES,0,1,,2026-09-01T18:47:04.456810+00:00
20010331000026,NO_CANDIDATES,0,1,,2026-09-01T18:47:04.821301+00:00
20010331000370,NO_CANDIDATES,0,1,,2026-09-01T18:47:05.220064+00:00
20010331000178,NO_CANDIDATES,0,1,,2026-09-01T18:47:05.534993+00:00
20010331000284,NO_CANDIDATES,0,1,,2026-09-01T18:47:05.680491+00:00
20010331000029,NO_CANDIDATES,0,1,,2026-09-01T18:47:05.718731+00:00
20010330001482,NO_CANDIDATES,0,1,,2026-09-01T18:47:05.730675+00:00
20010331000006,NO_CANDIDATES,0,1,,2026-09-01T18:47:06.826562+00:00
20010330001325,NO_CANDIDATES,0,1,,2026-09-01T18:47:07.215975+00:00
20010331000551,NO_CANDIDATES,0,1,,2026-09-01T18:47:08.095178+00:00
20010331000487,NO_CANDIDATES,0,1,,2026-09-01T18:47:08.179865+00:00
20010330001317,NO_CANDIDATES,0,1,,2026-09-01T18:47:08.621901+00:00
20010331000198,NO_CANDIDATES,0,1,,2026-09-01T18:47:08.821700+00:00
20010330001327,NO_CANDIDATES,0,1,,2026-09-01T18:47:09.676355+00:00
20010331000216,NO_CANDIDATES,0,1,,2026-09-01T18:47:09.724087+00:00
20010331000262,NO_CANDIDATES,0,1,,2026-09-01T18:47:10.578214+00:00
20010330001230,NO_CANDIDATES,0,1,,2026-09-01T18:47:10.896311+00:00
20010331000164,NO_CANDIDATES,0,1,,2026-09-01T18:47:11.572779+00:00
20010331000297,NO_CANDIDATES,0,1,,2026-09-01T18:47:11.829059+00:00
20010331000097,NO_CANDIDATES,0,1,,2026-09-01T18:47:12.215290+00:00
20010331000252,NO_CANDIDATES,0,1,,2026-09-01T18:47:12.943207+00:00
20010330001395,NO_CANDIDATES,0,1,,2026-09-01T18:47:13.463183+00:00
20010331000323,NO_CANDIDATES,0,1,,2026-09-01T18:47:13.529446+00:00
20010331000604,NO_CANDIDATES,0,1,,2026-09-01T18:47:13.659845+00:00
20010331000391,NO_CANDIDATES,0,1,,2026-09-01T18:47:13.962057+00:00
20010330001426,NO_CANDIDATES,0,1,,2026-09-01T18:47:15.212463+00:00
20010331000381,NO_CANDIDATES,0,1,,2026-09-01T18:47:15.610578+00:00
20010330001275,NO_CANDIDATES,0,1,,2026-09-01T18:47:15.673551+00:00
20010331000342,NO_CANDIDATES,0,1,,2026-09-01T18:47:17.134168+00:00
20010331000167,NO_CANDIDATES,0,1,,2026-09-01T18:47:19.798955+00:00
20010331000457,NO_CANDIDATES,0,1,,2026-09-01T18:47:20.486346+00:00
20010402000482,NO_CANDIDATES,0,1,,2026-09-01T18:47:21.829148+00:00
20010331000706,NO_CANDIDATES,0,1,,2026-09-01T18:47:22.245750+00:00
20010331000701,NO_CANDIDATES,0,1,,2026-09-01T18:47:23.465261+00:00
20010331000686,NO_CANDIDATES,0,1,,2026-09-01T18:47:23.512530+00:00
20010331000720,NO_CANDIDATES,0,1,,2026-09-01T18:47:23.586214+00:00
20010331000740,NO_CANDIDATES,0,1,,2026-09-01T18:47:24.689285+00:00
20010331000653,NO_CANDIDATES,0,1,,2026-09-01T18:47:24.940248+00:00
20010331000798,NO_CANDIDATES,0,1,,2026-09-01T18:47:25.216013+00:00
20010402000025,NO_CANDIDATES,0,1,,2026-09-01T18:47:25.603357+00:00
20010331000730,NO_CANDIDATES,0,1,,2026-09-01T18:47:26.260211+00:00
20010331000806,NO_CANDIDATES,0,1,,2026-09-01T18:47:26.462560+00:00
20010407000296,NO_CANDIDATES,0,1,,2026-09-01T18:47:26.992526+00:00
20010403000039,NO_CANDIDATES,0,1,,2026-09-01T18:47:27.310567+00:00
20010402000405,NO_CANDIDATES,0,1,,2026-09-01T18:47:28.736625+00:00
20010410000859,NO_CANDIDATES,0,1,,2026-09-01T18:47:29.012256+00:00
20010412000414,NO_CANDIDATES,0,1,,2026-09-01T18:47:29.073311+00:00
20010416000152,NO_CANDIDATES,0,1,,2026-09-01T18:47:29.966965+00:00
20010416000145,NO_CANDIDATES,0,1,,2026-09-01T18:47:30.423643+00:00
20010409000582,NO_CANDIDATES,0,1,,2026-09-01T18:47:30.933309+00:00
20010410000025,NO_CANDIDATES,0,1,,2026-09-01T18:47:31.124855+00:00
20010416000134,NO_CANDIDATES,0,1,,2026-09-01T18:47:31.127453+00:00
20010416000246,NO_CANDIDATES,0,1,,2026-09-01T18:47:32.258930+00:00
20010414000124,NO_CANDIDATES,0,1,,2026-09-01T18:47:34.150953+00:00
20010403000402,NO_CANDIDATES,0,1,,2026-09-01T18:47:34.722010+00:00
20010418000065,NO_CANDIDATES,0,1,,2026-09-01T18:47:34.892576+00:00
20010427000189,NO_CANDIDATES,0,1,,2026-09-01T18:47:34.963307+00:00
20010430000136,NO_CANDIDATES,0,1,,2026-09-01T18:47:44.438297+00:00
20010509000268,NO_CANDIDATES,0,1,,2026-09-01T18:48:03.334405+00:00
20010511000259,NO_CANDIDATES,0,1,,2026-09-01T18:48:04.133111+00:00
20010511000118,NO_CANDIDATES,0,1,,2026-09-01T18:48:04.485850+00:00
20010510000182,NO_CANDIDATES,0,1,,2026-09-01T18:48:04.569902+00:00
20010510000039,NO_CANDIDATES,0,1,,2026-09-01T18:48:04.609026+00:00
20010511000109,NO_CANDIDATES,0,1,,2026-09-01T18:48:05.130973+00:00
20010511000218,NO_CANDIDATES,0,1,,2026-09-01T18:48:06.105148+00:00
20010511000236,NO_CANDIDATES,0,1,,2026-09-01T18:48:06.275249+00:00
20010511000013,NO_CANDIDATES,0,1,,2026-09-01T18:48:07.000098+00:00
20010511000182,NO_CANDIDATES,0,1,,2026-09-01T18:48:07.631012+00:00
20010511000163,NO_CANDIDATES,0,1,,2026-09-01T18:48:07.698314+00:00
20010511000164,NO_CANDIDATES,0,1,,2026-09-01T18:48:07.747603+00:00
20010511000280,NO_CANDIDATES,0,1,,2026-09-01T18:48:08.527654+00:00
20010510000483,NO_CANDIDATES,0,1,,2026-09-01T18:48:08.572838+00:00
20010511000018,NO_CANDIDATES,0,1,,2026-09-01T18:48:09.291535+00:00
20010511000179,NO_CANDIDATES,0,1,,2026-09-01T18:48:09.355329+00:00
20010511000178,NO_CANDIDATES,0,1,,2026-09-01T18:48:09.474056+00:00
20010511000158,NO_CANDIDATES,0,1,,2026-09-01T18:48:09.677453+00:00
20010511000015,NO_CANDIDATES,0,1,,2026-09-01T18:48:10.360742+00:00
20010512000021,NO_CANDIDATES,0,1,,2026-09-01T18:48:10.403007+00:00
20010512000079,NO_CANDIDATES,0,1,,2026-09-01T18:48:10.899746+00:00
20010512000126,NO_CANDIDATES,0,1,,2026-09-01T18:48:10.940265+00:00
20010511000311,NO_CANDIDATES,0,1,,2026-09-01T18:48:11.251181+00:00
20010511000235,NO_CANDIDATES,0,1,,2026-09-01T18:48:11.553616+00:00
20010512000032,NO_CANDIDATES,0,1,,2026-09-01T18:48:12.352949+00:00
20010512000043,NO_CANDIDATES,0,1,,2026-09-01T18:48:12.399198+00:00
20010512000039,NO_CANDIDATES,0,1,,2026-09-01T18:48:12.525733+00:00
20010512000054,NO_CANDIDATES,0,1,,2026-09-01T18:48:13.160345+00:00
20010514000280,NO_CANDIDATES,0,1,,2026-09-01T18:48:13.399652+00:00
20010514000033,NO_CANDIDATES,0,1,,2026-09-01T18:48:13.660706+00:00
20010514000270,NO_CANDIDATES,0,1,,2026-09-01T18:48:14.302221+00:00
20010514000420,NO_CANDIDATES,0,1,,2026-09-01T18:48:15.207691+00:00
20010514000540,NO_CANDIDATES,0,1,,2026-09-01T18:48:15.290220+00:00
20010514000118,NO_CANDIDATES,0,1,,2026-09-01T18:48:16.676224+00:00
20010514000089,NO_CANDIDATES,0,1,,2026-09-01T18:48:16.713570+00:00
20010514000235,NO_CANDIDATES,0,1,,2026-09-01T18:48:16.884559+00:00
20010514000149,NO_CANDIDATES,0,1,,2026-09-01T18:48:17.042777+00:00
20010514000568,NO_CANDIDATES,0,1,,2026-09-01T18:48:18.124598+00:00
20010514000444,NO_CANDIDATES,0,1,,2026-09-01T18:48:18.738696+00:00
20010514000576,NO_CANDIDATES,0,1,,2026-09-01T18:48:18.843670+00:00
20010514000575,NO_CANDIDATES,0,1,,2026-09-01T18:48:20.147964+00:00
20010514000109,NO_CANDIDATES,0,1,,2026-09-01T18:48:20.342604+00:00
20010514000279,NO_CANDIDATES,0,1,,2026-09-01T18:48:21.225215+00:00
20010514000058,NO_CANDIDATES,0,1,,2026-09-01T18:48:21.289882+00:00
20010514000227,NO_CANDIDATES,0,1,,2026-09-01T18:48:21.531737+00:00
20010514000059,NO_CANDIDATES,0,1,,2026-09-01T18:48:22.084887+00:00
20010514000400,NO_CANDIDATES,0,1,,2026-09-01T18:48:22.811221+00:00
20010514000180,NO_CANDIDATES,0,1,,2026-09-01T18:48:23.473940+00:00
20010514000153,NO_CANDIDATES,0,1,,2026-09-01T18:48:23.496028+00:00
20010514000418,NO_CANDIDATES,0,1,,2026-09-01T18:48:23.589100+00:00
20010514000298,NO_CANDIDATES,0,1,,2026-09-01T18:48:23.648844+00:00
20010514000032,NO_CANDIDATES,0,1,,2026-09-01T18:48:24.069375+00:00
20010514000294,NO_CANDIDATES,0,1,,2026-09-01T18:48:25.020800+00:00
20010514000244,NO_CANDIDATES,0,1,,2026-09-01T18:48:25.052361+00:00
20010514000045,NO_CANDIDATES,0,1,,2026-09-01T18:48:25.094031+00:00
20010514000105,NO_CANDIDATES,0,1,,2026-09-01T18:48:25.693265+00:00
20010514000367,NO_CANDIDATES,0,1,,2026-09-01T18:48:26.062467+00:00
20010514000100,NO_CANDIDATES,0,1,,2026-09-01T18:48:26.555163+00:00
20010514000370,NO_CANDIDATES,0,1,,2026-09-01T18:48:26.805232+00:00
20010514000131,NO_CANDIDATES,0,1,,2026-09-01T18:48:27.299376+00:00
20010514000345,NO_CANDIDATES,0,1,,2026-09-01T18:48:27.671068+00:00
20010514000348,NO_CANDIDATES,0,1,,2026-09-01T18:48:28.462310+00:00
20010514000021,NO_CANDIDATES,0,1,,2026-09-01T18:48:28.703209+00:00
20010514000343,NO_CANDIDATES,0,1,,2026-09-01T18:48:28.939938+00:00
20010514000481,NO_CANDIDATES,0,1,,2026-09-01T18:48:29.394260+00:00
20010514000269,NO_CANDIDATES,0,1,,2026-09-01T18:48:30.059348+00:00
20010514000428,NO_CANDIDATES,0,1,,2026-09-01T18:48:30.382118+00:00
20010514000545,NO_CANDIDATES,0,1,,2026-09-01T18:48:30.549726+00:00
20010514000296,NO_CANDIDATES,0,1,,2026-09-01T18:48:31.064454+00:00
20010514000539,NO_CANDIDATES,0,1,,2026-09-01T18:48:31.690190+00:00
20010514000583,NO_CANDIDATES,0,1,,2026-09-01T18:48:32.161718+00:00
20010514000306,NO_CANDIDATES,0,1,,2026-09-01T18:48:32.206946+00:00
20010512000133,NO_CANDIDATES,0,1,,2026-09-01T18:48:32.547321+00:00
20010514000375,NO_CANDIDATES,0,1,,2026-09-01T18:48:33.566006+00:00
20010514000162,NO_CANDIDATES,0,1,,2026-09-01T18:48:33.653710+00:00
20010514000170,NO_CANDIDATES,0,1,,2026-09-01T18:48:33.699803+00:00
20010514000064,NO_CANDIDATES,0,1,,2026-09-01T18:48:34.159871+00:00
20010514000426,NO_CANDIDATES,0,1,,2026-09-01T18:48:34.953822+00:00
20010514000365,NO_CANDIDATES,0,1,,2026-09-01T18:48:35.019322+00:00
20010514000598,NO_CANDIDATES,0,1,,2026-09-01T18:48:35.807595+00:00
20010514000498,NO_CANDIDATES,0,1,,2026-09-01T18:48:36.356814+00:00
20010514000189,NO_CANDIDATES,0,1,,2026-09-01T18:48:36.528417+00:00
20010514000558,NO_CANDIDATES,0,1,,2026-09-01T18:48:37.225421+00:00
20010514000391,NO_CANDIDATES,0,1,,2026-09-01T18:48:37.611730+00:00
20010514000374,NO_CANDIDATES,0,1,,2026-09-01T18:48:38.014851+00:00
20010515000448,NO_CANDIDATES,0,1,,2026-09-01T18:48:38.293665+00:00
20010515000252,NO_CANDIDATES,0,1,,2026-09-01T18:48:38.511425+00:00
20010515000346,NO_CANDIDATES,0,1,,2026-09-01T18:48:38.619907+00:00
20010515000525,NO_CANDIDATES,0,1,,2026-09-01T18:48:39.177536+00:00
20010515000822,NO_CANDIDATES,0,1,,2026-09-01T18:48:39.751511+00:00
20010514000436,NO_CANDIDATES,0,1,,2026-09-01T18:48:40.391915+00:00
20010515000931,NO_CANDIDATES,0,1,,2026-09-01T18:48:40.424117+00:00
20010515000163,NO_CANDIDATES,0,1,,2026-09-01T18:48:40.426844+00:00
20010515000765,NO_CANDIDATES,0,1,,2026-09-01T18:48:40.508193+00:00
20010515000628,NO_CANDIDATES,0,1,,2026-09-01T18:48:41.002073+00:00
20010515000319,NO_CANDIDATES,0,1,,2026-09-01T18:48:41.960095+00:00
20010515000008,NO_CANDIDATES,0,1,,2026-09-01T18:48:42.803024+00:00
20010515000045,NO_CANDIDATES,0,1,,2026-09-01T18:48:43.130074+00:00
20010515000305,NO_CANDIDATES,0,1,,2026-09-01T18:48:43.224508+00:00
20010515000243,NO_CANDIDATES,0,1,,2026-09-01T18:48:43.378261+00:00
20010514000645,NO_CANDIDATES,0,1,,2026-09-01T18:48:43.895372+00:00
20010515000712,NO_CANDIDATES,0,1,,2026-09-01T18:48:44.698197+00:00
20010514000631,NO_CANDIDATES,0,1,,2026-09-01T18:48:44.952180+00:00
20010515000652,NO_CANDIDATES,0,1,,2026-09-01T18:48:45.547306+00:00
20010515000436,NO_CANDIDATES,0,1,,2026-09-01T18:48:45.701700+00:00
20010515000234,NO_CANDIDATES,0,1,,2026-09-01T18:48:45.797767+00:00
20010515000760,NO_CANDIDATES,0,1,,2026-09-01T18:48:46.661580+00:00
20010515000794,NO_CANDIDATES,0,1,,2026-09-01T18:48:46.823885+00:00
20010515000179,NO_CANDIDATES,0,1,,2026-09-01T18:48:46.894659+00:00
20010515000797,NO_CANDIDATES,0,1,,2026-09-01T18:48:47.223204+00:00
20010515000547,NO_CANDIDATES,0,1,,2026-09-01T18:48:47.553312+00:00
20010515000165,NO_CANDIDATES,0,1,,2026-09-01T18:48:48.539974+00:00
20010515000407,NO_CANDIDATES,0,1,,2026-09-01T18:48:49.145790+00:00
20010515000499,NO_CANDIDATES,0,1,,2026-09-01T18:48:49.205776+00:00
20010514000655,NO_CANDIDATES,0,1,,2026-09-01T18:48:49.283022+00:00
20010515000926,NO_CANDIDATES,0,1,,2026-09-01T18:48:49.606677+00:00
20010515000195,NO_CANDIDATES,0,1,,2026-09-01T18:48:49.929620+00:00
20010515000416,NO_CANDIDATES,0,1,,2026-09-01T18:48:50.686942+00:00
20010515000875,NO_CANDIDATES,0,1,,2026-09-01T18:48:51.050632+00:00
20010515000684,NO_CANDIDATES,0,1,,2026-09-01T18:48:51.369133+00:00
20010515000343,NO_CANDIDATES,0,1,,2026-09-01T18:48:51.664751+00:00
20010515000232,NO_CANDIDATES,0,1,,2026-09-01T18:48:52.101638+00:00
20010515000148,NO_CANDIDATES,0,1,,2026-09-01T18:48:52.379541+00:00
20010515000549,NO_CANDIDATES,0,1,,2026-09-01T18:48:52.707841+00:00
20010515000479,NO_CANDIDATES,0,1,,2026-09-01T18:48:52.750745+00:00
20010514000728,NO_CANDIDATES,0,1,,2026-09-01T18:48:52.892294+00:00
20010515000522,NO_CANDIDATES,0,1,,2026-09-01T18:48:53.705199+00:00
20010515000284,NO_CANDIDATES,0,1,,2026-09-01T18:48:54.006779+00:00
20010515000826,NO_CANDIDATES,0,1,,2026-09-01T18:48:54.020346+00:00
20010515000271,NO_CANDIDATES,0,1,,2026-09-01T18:48:54.274846+00:00
20010515000427,NO_CANDIDATES,0,1,,2026-09-01T18:48:54.560553+00:00
20010515000880,NO_CANDIDATES,0,1,,2026-09-01T18:48:55.469451+00:00
20010515000124,NO_CANDIDATES,0,1,,2026-09-01T18:48:55.533304+00:00
20010515000055,NO_CANDIDATES,0,1,,2026-09-01T18:48:55.566570+00:00
20010515000340,NO_CANDIDATES,0,1,,2026-09-01T18:48:55.612569+00:00
20010515000824,NO_CANDIDATES,0,1,,2026-09-01T18:48:56.553151+00:00
20010515000747,NO_CANDIDATES,0,1,,2026-09-01T18:48:56.702826+00:00
20010515000084,NO_CANDIDATES,0,1,,2026-09-01T18:48:56.884558+00:00
20010515000634,NO_CANDIDATES,0,1,,2026-09-01T18:48:57.218586+00:00
20010515000202,NO_CANDIDATES,0,1,,2026-09-01T18:48:57.492995+00:00
20010515000666,NO_CANDIDATES,0,1,,2026-09-01T18:48:57.644616+00:00
20010515000327,NO_CANDIDATES,0,1,,2026-09-01T18:48:58.717783+00:00
20010515000352,NO_CANDIDATES,0,1,,2026-09-01T18:48:58.977165+00:00
20010515000705,NO_CANDIDATES,0,1,,2026-09-01T18:48:59.035167+00:00
20010515000066,NO_CANDIDATES,0,1,,2026-09-01T18:48:59.715196+00:00
20010515000466,NO_CANDIDATES,0,1,,2026-09-01T18:48:59.863647+00:00
20010515000141,NO_CANDIDATES,0,1,,2026-09-01T18:49:00.278130+00:00
20010515000309,NO_CANDIDATES,0,1,,2026-09-01T18:49:00.777794+00:00
20010515000691,NO_CANDIDATES,0,1,,2026-09-01T18:49:01.182390+00:00
20010515000859,NO_CANDIDATES,0,1,,2026-09-01T18:49:01.662529+00:00
20010515000207,NO_CANDIDATES,0,1,,2026-09-01T18:49:01.664477+00:00
20010515000516,NO_CANDIDATES,0,1,,2026-09-01T18:49:01.814173+00:00
20010515000364,NO_CANDIDATES,0,1,,2026-09-01T18:49:02.085377+00:00
20010515000354,NO_CANDIDATES,0,1,,2026-09-01T18:49:02.687807+00:00
20010515000690,NO_CANDIDATES,0,1,,2026-09-01T18:49:02.996787+00:00
20010515000512,NO_CANDIDATES,0,1,,2026-09-01T18:49:03.039667+00:00
20010515000120,NO_CANDIDATES,0,1,,2026-09-01T18:49:03.275652+00:00
20010515000029,NO_CANDIDATES,0,1,,2026-09-01T18:49:03.680958+00:00
20010515000467,NO_CANDIDATES,0,1,,2026-09-01T18:49:04.330292+00:00
20010515000370,NO_CANDIDATES,0,1,,2026-09-01T18:49:04.356228+00:00
20010515000341,NO_CANDIDATES,0,1,,2026-09-01T18:49:05.069569+00:00
20010515000576,NO_CANDIDATES,0,1,,2026-09-01T18:49:05.625900+00:00
20010514000713,NO_CANDIDATES,0,1,,2026-09-01T18:49:06.758217+00:00
20010515000285,NO_CANDIDATES,0,1,,2026-09-01T18:49:06.793002+00:00
20010514000651,NO_CANDIDATES,0,1,,2026-09-01T18:49:07.072622+00:00
20010515000869,NO_CANDIDATES,0,1,,2026-09-01T18:49:07.432331+00:00
20010515000210,NO_CANDIDATES,0,1,,2026-09-01T18:49:08.130293+00:00
20010515000940,NO_CANDIDATES,0,1,,2026-09-01T18:49:08.572053+00:00
20010515000257,NO_CANDIDATES,0,1,,2026-09-01T18:49:08.652137+00:00
20010515000613,NO_CANDIDATES,0,1,,2026-09-01T18:49:08.700136+00:00
20010515000156,NO_CANDIDATES,0,1,,2026-09-01T18:49:10.101066+00:00
20010515000658,NO_CANDIDATES,0,1,,2026-09-01T18:49:10.267457+00:00
20010515000630,NO_CANDIDATES,0,1,,2026-09-01T18:49:10.415279+00:00
20010515000440,NO_CANDIDATES,0,1,,2026-09-01T18:49:10.581150+00:00
20010515000552,NO_CANDIDATES,0,1,,2026-09-01T18:49:11.920016+00:00
20010515000785,NO_CANDIDATES,0,1,,2026-09-01T18:49:12.065714+00:00
20010515000070,NO_CANDIDATES,0,1,,2026-09-01T18:49:12.525688+00:00
20010514000665,NO_CANDIDATES,0,1,,2026-09-01T18:49:12.576329+00:00
20010515000161,NO_CANDIDATES,0,1,,2026-09-01T18:49:13.446916+00:00
20010515000078,NO_CANDIDATES,0,1,,2026-09-01T18:49:13.900560+00:00
20010514000654,NO_CANDIDATES,0,1,,2026-09-01T18:49:14.105453+00:00
20010515000953,NO_CANDIDATES,0,1,,2026-09-01T18:49:14.366635+00:00
20010515000385,NO_CANDIDATES,0,1,,2026-09-01T18:49:14.574102+00:00
20010515000150,NO_CANDIDATES,0,1,,2026-09-01T18:49:14.880156+00:00
20010515000358,NO_CANDIDATES,0,1,,2026-09-01T18:49:14.996072+00:00
20010514000668,NO_CANDIDATES,0,1,,2026-09-01T18:49:16.030011+00:00
20010515000303,NO_CANDIDATES,0,1,,2026-09-01T18:49:17.019171+00:00
20010515000102,NO_CANDIDATES,0,1,,2026-09-01T18:49:17.072768+00:00
20010515000849,NO_CANDIDATES,0,1,,2026-09-01T18:49:17.453798+00:00
20010515000517,NO_CANDIDATES,0,1,,2026-09-01T18:49:17.528759+00:00
20010515000603,NO_CANDIDATES,0,1,,2026-09-01T18:49:18.162746+00:00
20010515000858,NO_CANDIDATES,0,1,,2026-09-01T18:49:19.110925+00:00
20010515000767,NO_CANDIDATES,0,1,,2026-09-01T18:49:19.169605+00:00
20010515000191,NO_CANDIDATES,0,1,,2026-09-01T18:49:19.349387+00:00
20010514000633,NO_CANDIDATES,0,1,,2026-09-01T18:49:20.025169+00:00
20010515000615,NO_CANDIDATES,0,1,,2026-09-01T18:49:20.796359+00:00
20010515000647,NO_CANDIDATES,0,1,,2026-09-01T18:49:21.063645+00:00
20010514000734,NO_CANDIDATES,0,1,,2026-09-01T18:49:21.085519+00:00
20010515000182,NO_CANDIDATES,0,1,,2026-09-01T18:49:21.632582+00:00
20010515000637,NO_CANDIDATES,0,1,,2026-09-01T18:49:22.052753+00:00
20010515000392,NO_CANDIDATES,0,1,,2026-09-01T18:49:22.675818+00:00
20010515000881,NO_CANDIDATES,0,1,,2026-09-01T18:49:22.761297+00:00
20010515000721,NO_CANDIDATES,0,1,,2026-09-01T18:49:22.934929+00:00
20010515000496,NO_CANDIDATES,0,1,,2026-09-01T18:49:23.029969+00:00
20010515000188,NO_CANDIDATES,0,1,,2026-09-01T18:49:24.254917+00:00
20010515000840,NO_CANDIDATES,0,1,,2026-09-01T18:49:24.475191+00:00
20010515000300,NO_CANDIDATES,0,1,,2026-09-01T18:49:24.563953+00:00
20010515000702,NO_CANDIDATES,0,1,,2026-09-01T18:49:24.597108+00:00
20010515000260,NO_CANDIDATES,0,1,,2026-09-01T18:49:25.021731+00:00
20010515000485,NO_CANDIDATES,0,1,,2026-09-01T18:49:25.023842+00:00
20010515000187,NO_CANDIDATES,0,1,,2026-09-01T18:49:25.283747+00:00
20010514000679,NO_CANDIDATES,0,1,,2026-09-01T18:49:26.349428+00:00
20010515000800,NO_CANDIDATES,0,1,,2026-09-01T18:49:26.625070+00:00
20010514000722,NO_CANDIDATES,0,1,,2026-09-01T18:49:27.016358+00:00
20010515000548,NO_CANDIDATES,0,1,,2026-09-01T18:49:27.118230+00:00
20010515000910,NO_CANDIDATES,0,1,,2026-09-01T18:49:27.462727+00:00
20010515000885,NO_CANDIDATES,0,1,,2026-09-01T18:49:27.829798+00:00
20010515000194,NO_CANDIDATES,0,1,,2026-09-01T18:49:28.290922+00:00
20010515000665,NO_CANDIDATES,0,1,,2026-09-01T18:49:28.934729+00:00
20010515000099,NO_CANDIDATES,0,1,,2026-09-01T18:49:29.133288+00:00
20010515000483,NO_CANDIDATES,0,1,,2026-09-01T18:49:29.940508+00:00
20010515000590,NO_CANDIDATES,0,1,,2026-09-01T18:49:30.014406+00:00
20010515000893,NO_CANDIDATES,0,1,,2026-09-01T18:49:30.739153+00:00
20010515000396,NO_CANDIDATES,0,1,,2026-09-01T18:49:31.644854+00:00
20010515000069,NO_CANDIDATES,0,1,,2026-09-01T18:49:31.941933+00:00
20010515000791,NO_CANDIDATES,0,1,,2026-09-01T18:49:32.765788+00:00
20010515000401,NO_CANDIDATES,0,1,,2026-09-01T18:49:33.049370+00:00
