corp_code,stock_code,status,reports_found,error,updated_at_utc
00173634,009010,OK,49,,2026-09-02T18:45:35.840276+00:00
00146542,008500,OK,60,,2026-09-02T18:45:35.840276+00:00
00140946,009180,OK,60,,2026-09-02T18:45:35.840276+00:00
00126858,009330,OK,9,,2026-09-02T18:45:35.840276+00:00
00129697,008530,OK,5,,2026-09-02T18:45:35.840276+00:00
00154189,008540,OK,45,,2026-09-02T18:45:35.840276+00:00
00103042,009070,OK,60,,2026-09-02T18:45:35.840276+00:00
00154417,009080,OK,19,,2026-09-02T18:45:35.840276+00:00
00102140,009140,OK,60,,2026-09-02T18:45:35.840276+00:00
00163114,007860,OK,60,,2026-09-02T18:45:35.840276+00:00
00126371,009150,OK,60,,2026-09-02T18:45:35.840276+00:00
00138260,009160,OK,60,,2026-09-02T18:45:35.840276+00:00
00111111,009190,OK,60,,2026-09-02T18:45:35.840276+00:00
00136086,009200,OK,60,,2026-09-02T18:45:35.840276+00:00
00101637,009220,OK,16,,2026-09-02T18:45:35.840276+00:00
00136864,009270,OK,60,,2026-09-02T18:45:35.840276+00:00
00130046,009280,OK,60,,2026-09-02T18:45:35.840276+00:00
00111689,009320,OK,60,,2026-09-02T18:45:35.840276+00:00
00108047,007910,OK,25,,2026-09-02T18:45:35.840276+00:00
00154329,007980,OK,60,,2026-09-02T18:45:35.840276+00:00
00130037,009790,OK,19,,2026-09-02T18:45:35.840276+00:00
00165413,011170,OK,60,,2026-09-02T18:45:35.840276+00:00
00164830,009540,OK,60,,2026-09-02T18:45:35.840276+00:00
00100276,009840,OK,15,,2026-09-02T18:45:35.840276+00:00
00129013,011150,OK,60,,2026-09-02T18:45:35.840276+00:00
00162461,009830,OK,60,,2026-09-02T18:45:35.840276+00:00
00101488,009450,OK,60,,2026-09-02T18:45:35.840276+00:00
00163761,009460,OK,60,,2026-09-02T18:45:35.840276+00:00
00129271,009470,OK,56,,2026-09-02T18:45:35.840276+00:00
00128111,009520,OK,60,,2026-09-02T18:45:35.840276+00:00
00119007,009580,OK,60,,2026-09-02T18:45:35.840276+00:00
00121154,009780,OK,60,,2026-09-02T18:45:35.840276+00:00
00125822,009620,OK,60,,2026-09-02T18:45:35.840276+00:00
00151128,009680,OK,58,,2026-09-02T18:45:35.840276+00:00
00159908,009690,OK,33,,2026-09-02T18:45:35.840276+00:00
00159175,009720,OK,57,,2026-09-02T18:45:35.840276+00:00
00116426,009730,OK,60,,2026-09-02T18:45:35.840276+00:00
00156521,010460,OK,57,,2026-09-02T18:45:35.840276+00:00
00159874,009760,OK,60,,2026-09-02T18:45:35.840276+00:00
00147860,010580,OK,60,,2026-09-02T18:45:35.840276+00:00
00119894,010330,OK,10,,2026-09-02T18:45:35.840276+00:00
00161426,008930,OK,60,,2026-09-02T18:45:35.840276+00:00
00148896,010060,OK,60,,2026-09-02T18:45:35.840276+00:00
00105183,010200,OK,15,,2026-09-02T18:45:35.840276+00:00
00173324,019120,OK,47,,2026-09-02T18:45:35.840276+00:00
00120960,009890,OK,24,,2026-09-02T18:45:35.840276+00:00
00140964,009970,OK,60,,2026-09-02T18:45:35.840276+00:00
00160205,010040,OK,60,,2026-09-02T18:45:35.840276+00:00
00104102,010050,OK,60,,2026-09-02T18:45:35.840276+00:00
00113261,010170,OK,60,,2026-09-02T18:45:35.840276+00:00
00164308,010090,OK,60,,2026-09-02T18:45:35.840276+00:00
00160418,010100,OK,60,,2026-09-02T18:45:35.840276+00:00
00105855,010120,OK,60,,2026-09-02T18:45:35.840276+00:00
00102858,010130,OK,60,,2026-09-02T18:45:35.840276+00:00
00126478,010140,OK,60,,2026-09-02T18:45:35.840276+00:00
00159926,010150,OK,27,,2026-09-02T18:45:35.840276+00:00
00168401,008870,OK,60,,2026-09-02T18:45:35.840276+00:00
00139764,011090,OK,60,,2026-09-02T18:45:35.840276+00:00
00110981,009940,OK,17,,2026-09-02T18:45:35.840276+00:00
00159281,011050,OK,38,,2026-09-02T18:45:35.840276+00:00
00103130,009810,OK,60,,2026-09-02T18:45:35.840276+00:00
00164609,010620,OK,60,,2026-09-02T18:45:35.840276+00:00
00102760,011160,OK,60,,2026-09-02T18:45:35.840276+00:00
00160375,010640,OK,60,,2026-09-02T18:45:35.840276+00:00
00166500,010660,OK,60,,2026-09-02T18:45:35.840276+00:00
00268437,010670,OK,52,,2026-09-02T18:45:35.840276+00:00
00166315,010690,OK,60,,2026-09-02T18:45:35.840276+00:00
00105509,010730,OK,16,,2026-09-02T18:45:35.840276+00:00
00155124,010770,OK,56,,2026-09-02T18:45:35.840276+00:00
00115977,010780,OK,60,,2026-09-02T18:45:35.840276+00:00
00148522,010820,OK,60,,2026-09-02T18:45:35.840276+00:00
00138279,010950,OK,60,,2026-09-02T18:45:35.840276+00:00
00118521,011000,OK,49,,2026-09-02T18:45:35.840276+00:00
00152950,011020,OK,26,,2026-09-02T18:45:35.840276+00:00
00101549,011040,OK,60,,2026-09-02T18:45:35.840276+00:00
00164469,010520,OK,58,,2026-09-02T18:45:35.840276+00:00
00103626,010420,OK,60,,2026-09-02T18:45:35.840276+00:00
00129280,011230,OK,60,,2026-09-02T18:45:35.840276+00:00
00141273,010600,OK,60,,2026-09-02T18:45:35.840276+00:00
00164955,011720,OK,61,,2026-09-02T18:45:35.840276+00:00
00164645,011200,OK,59,,2026-09-02T18:45:35.840276+00:00
00153524,011280,OK,60,,2026-09-02T18:45:35.840276+00:00
00100319,011290,NO_REPORTS,0,,2026-09-02T18:45:35.840276+00:00
00132868,011300,OK,60,,2026-09-02T18:45:35.840276+00:00
00147152,011320,OK,60,,2026-09-02T18:45:35.840276+00:00
00137207,011330,OK,60,,2026-09-02T18:45:35.840276+00:00
00131504,011370,OK,60,,2026-09-02T18:45:35.840276+00:00
00124027,011390,OK,60,,2026-09-02T18:45:35.840276+00:00
00173069,011400,OK,57,,2026-09-02T18:45:35.840276+00:00
00129554,011420,OK,60,,2026-09-02T18:45:35.840276+00:00
00151526,011510,OK,10,,2026-09-02T18:45:35.840276+00:00
00133876,011560,OK,60,,2026-09-02T18:45:35.840276+00:00
00144720,011690,OK,60,,2026-09-02T18:45:35.840276+00:00
00162072,011700,OK,60,,2026-09-02T18:45:35.840276+00:00
00139889,011790,OK,60,,2026-09-02T18:45:35.840276+00:00
00164812,011760,OK,60,,2026-09-02T18:45:35.840276+00:00
00111458,014160,OK,60,,2026-09-02T18:45:35.840276+00:00
00118008,018500,OK,60,,2026-09-02T18:45:35.840276+00:00
00161639,012420,OK,37,,2026-09-02T18:45:35.840276+00:00
00143013,012460,OK,28,,2026-09-02T18:45:35.840276+00:00
00132628,014910,OK,60,,2026-09-02T18:45:35.840276+00:00
00102520,011840,OK,10,,2026-09-02T18:45:35.840276+00:00
00163345,012030,OK,60,,2026-09-02T18:45:35.840276+00:00
00133034,012090,OK,54,,2026-09-02T18:45:35.840276+00:00
00125488,014970,OK,60,,2026-09-02T18:45:35.840276+00:00
00145437,012170,OK,59,,2026-09-02T18:45:35.840276+00:00
00142591,012250,OK,32,,2026-09-02T18:45:35.840276+00:00
00163026,012260,OK,4,,2026-09-02T18:45:35.840276+00:00
00141413,012280,OK,60,,2026-09-02T18:45:35.840276+00:00
00143527,012320,OK,60,,2026-09-02T18:45:35.840276+00:00
00164788,012330,OK,60,,2026-09-02T18:45:35.840276+00:00
00105040,012340,OK,60,,2026-09-02T18:45:35.840276+00:00
00102618,012200,OK,60,,2026-09-02T18:45:35.840276+00:00
00139083,013310,OK,19,,2026-09-02T18:45:35.840276+00:00
00172291,012510,OK,60,,2026-09-02T18:45:35.840276+00:00
00117966,013120,OK,60,,2026-09-02T18:45:35.840276+00:00
00126566,012450,OK,60,,2026-09-02T18:45:35.840276+00:00
00142564,013200,OK,37,,2026-09-02T18:45:35.840276+00:00
00102113,012610,OK,60,,2026-09-02T18:45:35.840276+00:00
00143907,012620,OK,60,,2026-09-02T18:45:35.840276+00:00
00164636,012630,OK,60,,2026-09-02T18:45:35.840276+00:00
00138206,012650,OK,61,,2026-09-02T18:45:35.840276+00:00
00173102,012690,OK,60,,2026-09-02T18:45:35.840276+00:00
00117708,012700,OK,60,,2026-09-02T18:45:35.840276+00:00
00100957,012720,OK,60,,2026-09-02T18:45:35.840276+00:00
00158501,012750,OK,58,,2026-09-02T18:45:35.840276+00:00
00116806,012760,OK,60,,2026-09-02T18:45:35.840276+00:00
00112651,012800,OK,60,,2026-09-02T18:45:35.840276+00:00
00137234,012860,OK,60,,2026-09-02T18:45:35.840276+00:00
00134176,013000,OK,60,,2026-09-02T18:45:35.840276+00:00
00165060,013030,OK,60,,2026-09-02T18:45:35.840276+00:00
00153551,012400,OK,46,,2026-09-02T18:45:35.840276+00:00
00151863,012600,OK,60,,2026-09-02T18:45:35.840276+00:00
00132488,012580,OK,54,,2026-09-02T18:45:35.840276+00:00
00134051,013240,OK,43,,2026-09-02T18:45:35.840276+00:00
00114321,013650,OK,39,,2026-09-02T18:45:35.840276+00:00
00108320,014080,NO_REPORTS,0,,2026-09-02T18:45:35.840276+00:00
00267951,013780,OK,49,,2026-09-02T18:45:35.840276+00:00
00166272,013520,OK,60,,2026-09-02T18:45:35.840276+00:00
00129509,014130,OK,60,,2026-09-02T18:45:35.840276+00:00
00117179,013570,OK,60,,2026-09-02T18:45:35.840276+00:00
00112387,013630,OK,4,,2026-09-02T18:45:35.840276+00:00
00102432,013580,OK,60,,2026-09-02T18:45:35.840276+00:00
00151605,013720,OK,60,,2026-09-02T18:45:35.840276+00:00
00129420,013700,OK,60,,2026-09-02T18:45:35.840276+00:00
00136165,013810,OK,60,,2026-09-02T18:45:35.840276+00:00
00150633,013890,OK,38,,2026-09-02T18:45:35.840276+00:00
00111591,014010,OK,50,,2026-09-02T18:45:35.840276+00:00
00148452,014040,OK,6,,2026-09-02T18:45:35.840276+00:00
00104856,016360,OK,60,,2026-09-02T18:45:35.840276+00:00
00159971,009440,OK,60,,2026-09-02T18:45:35.840276+00:00
00103635,014200,OK,60,,2026-09-02T18:45:35.840276+00:00
00132637,014820,OK,60,,2026-09-02T18:45:35.840276+00:00
00125929,014900,OK,59,,2026-09-02T18:45:35.840276+00:00
00243067,014470,OK,60,,2026-09-02T18:45:35.840276+00:00
00140779,014440,OK,60,,2026-09-02T18:45:35.840276+00:00
00146232,013360,OK,60,,2026-09-02T18:45:35.840276+00:00
00128175,014190,OK,60,,2026-09-02T18:45:35.840276+00:00
00105299,014280,OK,60,,2026-09-02T18:45:35.840276+00:00
00132114,014300,OK,48,,2026-09-02T18:45:35.840276+00:00
00136970,014350,OK,59,,2026-09-02T18:45:35.840276+00:00
00128953,014420,OK,35,,2026-09-02T18:45:35.840276+00:00
00105156,014530,OK,60,,2026-09-02T18:45:35.840276+00:00
00122481,014580,OK,60,,2026-09-02T18:45:35.840276+00:00
00106456,014590,OK,55,,2026-09-02T18:45:35.840276+00:00
00140955,014680,OK,60,,2026-09-02T18:45:35.840276+00:00
00160834,014740,NO_REPORTS,0,,2026-09-02T18:45:35.840276+00:00
00161116,014790,OK,60,,2026-09-02T18:45:35.840276+00:00
00138695,013340,OK,55,,2026-09-02T18:45:35.840276+00:00
00136271,011930,OK,60,,2026-09-02T18:45:35.840276+00:00
00161444,016830,OK,60,,2026-09-02T18:45:35.840276+00:00
00102645,012410,OK,50,,2026-09-02T18:45:35.840276+00:00
00158565,017890,OK,58,,2026-09-02T18:45:35.840276+00:00
00108065,015540,OK,60,,2026-09-02T18:45:35.840276+00:00
00164724,017800,OK,60,,2026-09-02T18:45:35.840276+00:00
00140919,015050,OK,47,,2026-09-02T18:45:35.840276+00:00
00149664,015110,OK,60,,2026-09-02T18:45:35.840276+00:00
00133089,015200,OK,60,,2026-09-02T18:45:35.840276+00:00
00112679,015230,OK,60,,2026-09-02T18:45:35.840276+00:00
00143314,015260,OK,60,,2026-09-02T18:45:35.840276+00:00
00123967,015350,OK,60,,2026-09-02T18:45:35.840276+00:00
00143651,016880,OK,58,,2026-09-02T18:45:35.840276+00:00
00105101,015360,OK,60,,2026-09-02T18:45:35.840276+00:00
00108746,015590,OK,60,,2026-09-02T18:45:35.840276+00:00
00150183,015670,OK,24,,2026-09-02T18:45:35.840276+00:00
00187725,015710,OK,60,,2026-09-02T18:45:35.840276+00:00
00132992,015750,OK,60,,2026-09-02T18:45:35.840276+00:00
00159193,015760,OK,60,,2026-09-02T18:45:35.840276+00:00
00106881,014990,OK,60,,2026-09-02T18:45:35.840276+00:00
00146649,015860,OK,59,,2026-09-02T18:45:35.840276+00:00
00114303,015940,OK,36,,2026-09-02T18:45:35.840276+00:00
00154596,015880,OK,3,,2026-09-02T18:45:35.840276+00:00
00113614,016090,OK,60,,2026-09-02T18:45:35.840276+00:00
00267854,014100,OK,60,,2026-09-02T18:45:35.840276+00:00
00131328,016140,OK,60,,2026-09-02T18:45:35.840276+00:00
00109648,016160,OK,41,,2026-09-02T18:45:35.840276+00:00
00115676,016380,OK,60,,2026-09-02T18:45:35.840276+00:00
00116860,016420,OK,56,,2026-09-02T18:45:35.840276+00:00
00161976,016450,OK,60,,2026-09-02T18:45:35.840276+00:00
00173333,016510,OK,42,,2026-09-02T18:45:35.840276+00:00
00103459,016550,OK,4,,2026-09-02T18:45:35.840276+00:00
00130815,016560,OK,49,,2026-09-02T18:45:35.840276+00:00
00154392,016570,OK,53,,2026-09-02T18:45:35.840276+00:00
00166573,016580,OK,60,,2026-09-02T18:45:35.840276+00:00
00135777,016590,OK,60,,2026-09-02T18:45:35.840276+00:00
00267942,016600,OK,60,,2026-09-02T18:45:35.840276+00:00
00115694,016610,OK,60,,2026-09-02T18:45:35.840276+00:00
00161709,016800,OK,60,,2026-09-02T18:45:35.840276+00:00
00153339,015890,OK,60,,2026-09-02T18:45:35.840276+00:00
00134565,015020,OK,60,,2026-09-02T18:45:35.840276+00:00
00112819,017680,OK,60,,2026-09-02T18:45:35.840276+00:00
00136925,017000,OK,60,,2026-09-02T18:45:35.840276+00:00
00159023,017670,OK,60,,2026-09-02T18:45:35.840276+00:00
00103662,017040,OK,61,,2026-09-02T18:45:35.840276+00:00
00136554,017050,OK,36,,2026-09-02T18:45:35.840276+00:00
00155355,017810,OK,60,,2026-09-02T18:45:35.840276+00:00
00103121,017160,OK,41,,2026-09-02T18:45:35.840276+00:00
00188946,017170,OK,41,,2026-09-02T18:45:35.840276+00:00
00145914,017250,OK,60,,2026-09-02T18:45:35.840276+00:00
00152631,017300,OK,37,,2026-09-02T18:45:35.840276+00:00
00130684,017390,OK,60,,2026-09-02T18:45:35.840276+00:00
00133751,017510,OK,60,,2026-09-02T18:45:35.840276+00:00
00135111,017550,OK,60,,2026-09-02T18:45:35.840276+00:00
00109781,017650,OK,60,,2026-09-02T18:45:35.840276+00:00
00152260,016920,OK,60,,2026-09-02T18:45:35.840276+00:00
00140353,016970,OK,20,,2026-09-02T18:45:35.840276+00:00
00101947,018890,OK,41,,2026-09-02T18:45:35.840276+00:00
00144243,018000,OK,60,,2026-09-02T18:45:35.840276+00:00
00155683,017090,OK,1,,2026-09-02T18:45:35.840276+00:00
00174475,018410,OK,37,,2026-09-02T18:45:35.840276+00:00
00125725,016670,OK,60,,2026-09-02T18:45:35.840276+00:00
00122436,011800,OK,46,,2026-09-02T18:45:35.840276+00:00
00165583,017940,OK,60,,2026-09-02T18:45:35.840276+00:00
00162878,018020,OK,32,,2026-09-02T18:45:35.840276+00:00
00170877,018120,OK,60,,2026-09-02T18:45:35.840276+00:00
00153852,018180,OK,17,,2026-09-02T18:45:35.840276+00:00
00125646,018310,OK,60,,2026-09-02T18:45:35.840276+00:00
00159795,017960,OK,60,,2026-09-02T18:45:35.840276+00:00
00150165,018290,OK,60,,2026-09-02T18:45:35.840276+00:00
00165565,016040,OK,33,,2026-09-02T18:45:35.840276+00:00
00144164,018670,OK,60,,2026-09-02T18:45:35.840276+00:00
00122205,018700,OK,60,,2026-09-02T18:45:35.840276+00:00
00161125,018880,OK,60,,2026-09-02T18:45:35.840276+00:00
00138297,011810,OK,60,,2026-09-02T18:45:35.840276+00:00
00152729,017900,OK,60,,2026-09-02T18:45:35.840276+00:00
00149239,018470,OK,60,,2026-09-02T18:45:35.840276+00:00
00243988,033630,OK,60,,2026-09-03T18:42:22.794233+00:00
00155948,033290,OK,60,,2026-09-03T18:42:22.794233+00:00
00244561,035080,OK,60,,2026-09-03T18:42:22.794233+00:00
00219361,034810,OK,60,,2026-09-03T18:42:22.794233+00:00
00146861,033240,OK,60,,2026-09-03T18:42:22.794233+00:00
00190321,030200,OK,60,,2026-09-03T18:42:22.794233+00:00
00121543,033920,OK,53,,2026-09-03T18:42:22.794233+00:00
00205003,033340,OK,60,,2026-09-03T18:42:22.794233+00:00
00105138,033540,OK,60,,2026-09-03T18:42:22.794233+00:00
00268011,033550,OK,60,,2026-09-03T18:42:22.794233+00:00
00134510,033530,OK,60,,2026-09-03T18:42:22.794233+00:00
00231105,033500,OK,51,,2026-09-03T18:42:22.794233+00:00
00244419,033430,OK,59,,2026-09-03T18:42:22.794233+00:00
00120924,005990,OK,60,,2026-09-03T18:42:22.794233+00:00
00244862,033880,OK,35,,2026-09-03T18:42:22.794233+00:00
00123426,034970,OK,9,,2026-09-03T18:42:22.794233+00:00
00260745,036120,OK,60,,2026-09-03T18:42:22.794233+00:00
00223513,033320,OK,60,,2026-09-03T18:42:22.794233+00:00
00119423,033330,OK,30,,2026-09-03T18:42:22.794233+00:00
00244589,033850,OK,47,,2026-09-03T18:42:22.794233+00:00
00137058,012790,OK,60,,2026-09-03T18:42:22.794233+00:00
00122551,035150,OK,60,,2026-09-03T18:42:22.794233+00:00
00140168,035000,OK,60,,2026-09-03T18:42:22.794233+00:00
00125576,033250,OK,60,,2026-09-03T18:42:22.794233+00:00
00125080,006840,OK,60,,2026-09-03T18:42:22.794233+00:00
00170026,020710,OK,60,,2026-09-03T18:42:22.794233+00:00
00260383,006650,OK,60,,2026-09-03T18:42:22.794233+00:00
00255309,035500,OK,35,,2026-09-03T18:42:22.794233+00:00
00217947,034300,OK,60,,2026-09-03T18:42:22.794233+00:00
00172680,005160,OK,60,,2026-09-03T18:42:22.794233+00:00
00134909,035010,OK,42,,2026-09-03T18:42:22.794233+00:00
00255071,034750,OK,60,,2026-09-03T18:42:22.794233+00:00
00165529,013450,OK,58,,2026-09-03T18:42:22.794233+00:00
00211271,034660,OK,37,,2026-09-03T18:42:22.794233+00:00
00229021,033230,OK,60,,2026-09-03T18:42:22.794233+00:00
00130772,034120,OK,60,,2026-09-03T18:42:22.794233+00:00
00194275,033110,OK,60,,2026-09-03T18:42:22.794233+00:00
00231691,032800,OK,60,,2026-09-03T18:42:22.794233+00:00
00200798,032930,OK,44,,2026-09-03T18:42:22.794233+00:00
00173351,032750,OK,60,,2026-09-03T18:42:22.794233+00:00
00204226,032680,OK,60,,2026-09-03T18:42:22.794233+00:00
00220057,032620,OK,60,,2026-09-03T18:42:22.794233+00:00
00179832,032610,OK,16,,2026-09-03T18:42:22.794233+00:00
00231567,032600,OK,9,,2026-09-03T18:42:22.794233+00:00
00119733,032590,OK,29,,2026-09-03T18:42:22.794233+00:00
00189538,032580,OK,60,,2026-09-03T18:42:22.794233+00:00
00101442,032570,OK,35,,2026-09-03T18:42:22.794233+00:00
00218575,032560,OK,60,,2026-09-03T18:42:22.794233+00:00
00201733,032540,OK,60,,2026-09-03T18:42:22.794233+00:00
00229818,032420,OK,56,,2026-09-03T18:42:22.794233+00:00
00231831,034940,OK,60,,2026-09-03T18:42:22.794233+00:00
00127909,032280,OK,58,,2026-09-03T18:42:22.794233+00:00
00231707,032850,OK,60,,2026-09-03T18:42:22.794233+00:00
00173254,025450,OK,18,,2026-09-03T18:42:22.794233+00:00
00183215,032290,OK,42,,2026-09-03T18:42:22.794233+00:00
00210980,032940,OK,58,,2026-09-03T18:42:22.794233+00:00
00199076,032960,OK,60,,2026-09-03T18:42:22.794233+00:00
00220552,035270,OK,28,,2026-09-03T18:42:22.794233+00:00
00206127,033280,OK,47,,2026-09-03T18:42:22.794233+00:00
00267793,033210,OK,13,,2026-09-03T18:42:22.794233+00:00
00241209,033200,OK,60,,2026-09-03T18:42:22.794233+00:00
00130204,033190,OK,36,,2026-09-03T18:42:22.794233+00:00
00193009,033180,OK,60,,2026-09-03T18:42:22.794233+00:00
00121686,033160,OK,55,,2026-09-03T18:42:22.794233+00:00
00143226,033310,OK,60,,2026-09-03T18:42:22.794233+00:00
00231442,033130,OK,60,,2026-09-03T18:42:22.794233+00:00
00185356,033100,OK,60,,2026-09-03T18:42:22.794233+00:00
00216300,033070,OK,4,,2026-09-03T18:42:22.794233+00:00
00222435,033050,OK,60,,2026-09-03T18:42:22.794233+00:00
00206136,033040,OK,7,,2026-09-03T18:42:22.794233+00:00
00232317,033030,OK,60,,2026-09-03T18:42:22.794233+00:00
00232089,032980,OK,60,,2026-09-03T18:42:22.794233+00:00
00107303,033220,OK,58,,2026-09-03T18:42:22.794233+00:00
00110884,032790,OK,56,,2026-09-03T18:42:22.794233+00:00
00247902,037010,OK,12,,2026-09-03T18:42:22.794233+00:00
00255141,035480,OK,48,,2026-09-03T18:42:22.794233+00:00
00152589,027050,OK,60,,2026-09-03T18:42:22.794233+00:00
00173999,024800,OK,60,,2026-09-03T18:42:22.794233+00:00
00261285,036460,OK,60,,2026-09-03T18:42:22.794233+00:00
00277985,036060,NO_REPORTS,0,,2026-09-03T18:42:22.794233+00:00
00241236,037340,OK,60,,2026-09-03T18:42:22.794233+00:00
00265421,037330,OK,60,,2026-09-03T18:42:22.794233+00:00
00260693,037240,OK,45,,2026-09-03T18:42:22.794233+00:00
00267960,036500,OK,60,,2026-09-03T18:42:22.794233+00:00
00110051,036490,OK,60,,2026-09-03T18:42:22.794233+00:00
00227333,033640,OK,60,,2026-09-03T18:42:22.794233+00:00
00248956,036820,OK,17,,2026-09-03T18:42:22.794233+00:00
00265218,036760,OK,32,,2026-09-03T18:42:22.794233+00:00
00122339,036260,OK,60,,2026-09-03T18:42:22.794233+00:00
00260569,036200,OK,60,,2026-09-03T18:42:22.794233+00:00
00258360,036090,OK,60,,2026-09-03T18:42:22.794233+00:00
00131896,003100,OK,60,,2026-09-03T18:42:22.794233+00:00
00128315,037460,OK,60,,2026-09-03T18:42:22.794233+00:00
00256292,036790,OK,33,,2026-09-03T18:42:22.794233+00:00
00120289,026040,OK,60,,2026-09-03T18:42:22.794233+00:00
00205687,032860,OK,56,,2026-09-03T18:42:22.794233+00:00
00148188,032150,OK,33,,2026-09-03T18:42:22.794233+00:00
00138792,020560,OK,60,,2026-09-03T18:42:22.794233+00:00
00108940,016710,OK,58,,2026-09-03T18:42:22.794233+00:00
00259536,037540,OK,44,,2026-09-03T18:42:22.794233+00:00
00255956,037410,OK,9,,2026-09-03T18:42:22.794233+00:00
00198192,037230,OK,60,,2026-09-03T18:42:22.794233+00:00
00118804,005290,OK,60,,2026-09-03T18:42:22.794233+00:00
00240088,036920,OK,50,,2026-09-03T18:42:22.794233+00:00
00188122,036280,OK,48,,2026-09-03T18:42:22.794233+00:00
00257149,036180,OK,60,,2026-09-03T18:42:22.794233+00:00
00232821,036170,OK,60,,2026-09-03T18:42:22.794233+00:00
00242439,035950,OK,35,,2026-09-03T18:42:22.794233+00:00
00249034,035430,OK,60,,2026-09-03T18:42:22.794233+00:00
00238782,032190,OK,60,,2026-09-03T18:42:22.794233+00:00
00219848,035890,OK,59,,2026-09-03T18:42:22.794233+00:00
00155692,037400,OK,60,,2026-09-03T18:42:22.794233+00:00
00249982,035610,OK,60,,2026-09-03T18:42:22.794233+00:00
00247762,036880,OK,17,,2026-09-03T18:42:22.794233+00:00
00253514,037120,OK,15,,2026-09-03T18:42:22.794233+00:00
00113359,030610,OK,60,,2026-09-03T18:42:22.794233+00:00
00166519,000850,OK,60,,2026-09-03T18:42:22.794233+00:00
00178471,037020,OK,40,,2026-09-03T18:42:22.794233+00:00
00255840,036210,OK,55,,2026-09-03T18:42:22.794233+00:00
00111829,016890,OK,33,,2026-09-03T18:42:22.794233+00:00
00241120,036910,OK,20,,2026-09-03T18:42:22.794233+00:00
00258801,035720,OK,60,,2026-09-03T18:42:22.794233+00:00
00259493,035710,OK,37,,2026-09-03T18:42:22.794233+00:00
00259439,035450,OK,57,,2026-09-03T18:42:22.794233+00:00
00158963,033270,OK,60,,2026-09-03T18:42:22.794233+00:00
00260408,036580,OK,60,,2026-09-03T18:42:22.794233+00:00
00244455,033780,OK,56,,2026-09-03T18:42:22.794233+00:00
00223346,035400,OK,40,,2026-09-03T18:42:22.794233+00:00
00244729,035210,OK,59,,2026-09-03T18:42:22.794233+00:00
00258421,035460,OK,60,,2026-09-03T18:42:22.794233+00:00
00260639,037250,OK,13,,2026-09-03T18:42:22.794233+00:00
00265324,035760,OK,60,,2026-09-03T18:42:22.794233+00:00
00259590,035620,OK,60,,2026-09-03T18:42:22.794233+00:00
00254009,036610,OK,54,,2026-09-03T18:42:22.794233+00:00
00251190,034600,OK,44,,2026-09-03T18:42:22.794233+00:00
00244871,032390,OK,34,,2026-09-03T18:42:22.794233+00:00
00244932,036020,OK,16,,2026-09-03T18:42:22.794233+00:00
00265157,035960,OK,12,,2026-09-03T18:42:22.794233+00:00
00246383,035830,OK,38,,2026-09-03T18:42:22.794233+00:00
00130587,027040,OK,60,,2026-09-03T18:42:22.794233+00:00
00162081,019560,OK,20,,2026-09-03T18:42:22.794233+00:00
00259934,036000,OK,60,,2026-09-03T18:42:22.794233+00:00
00109037,027830,OK,60,,2026-09-03T18:42:22.794233+00:00
00265254,037220,OK,16,,2026-09-03T18:42:22.794233+00:00
00208693,036850,OK,38,,2026-09-03T18:42:22.794233+00:00
00258731,035910,OK,16,,2026-09-03T18:42:22.794233+00:00
00242378,035810,OK,60,,2026-09-03T18:42:22.794233+00:00
00231521,032380,OK,40,,2026-09-03T18:42:22.794233+00:00
00249502,035290,OK,60,,2026-09-03T18:42:22.794233+00:00
00194372,032050,OK,26,,2026-09-03T18:42:22.794233+00:00
00114215,025970,OK,44,,2026-09-03T18:42:22.794233+00:00
00107358,032030,OK,37,,2026-09-03T18:42:22.794233+00:00
00177199,024090,OK,60,,2026-09-03T18:42:22.794233+00:00
00113128,023910,OK,60,,2026-09-03T18:42:22.794233+00:00
00159290,023890,OK,60,,2026-09-03T18:42:22.794233+00:00
00180795,023810,OK,60,,2026-09-03T18:42:22.794233+00:00
00103510,023800,OK,60,,2026-09-03T18:42:22.794233+00:00
00167004,024060,OK,60,,2026-09-03T18:42:22.794233+00:00
00172945,023790,OK,60,,2026-09-03T18:42:22.794233+00:00
00138367,023770,OK,60,,2026-09-03T18:42:22.794233+00:00
00149594,023760,OK,60,,2026-09-03T18:42:22.794233+00:00
00125938,023600,OK,61,,2026-09-03T18:42:22.794233+00:00
00176914,023590,OK,60,,2026-09-03T18:42:22.794233+00:00
00149266,023460,OK,60,,2026-09-03T18:42:22.794233+00:00
00115065,023450,OK,60,,2026-09-03T18:42:22.794233+00:00
00137456,023780,OK,56,,2026-09-03T18:42:22.794233+00:00
00142865,024070,OK,60,,2026-09-03T18:42:22.794233+00:00
00106483,019930,OK,13,,2026-09-03T18:42:22.794233+00:00
00137836,024080,OK,46,,2026-09-03T18:42:22.794233+00:00
00133557,024940,OK,60,,2026-09-03T18:42:22.794233+00:00
00144933,023420,OK,20,,2026-09-03T18:42:22.794233+00:00
00102353,024910,OK,60,,2026-09-03T18:42:22.794233+00:00
00112022,024890,OK,60,,2026-09-03T18:42:22.794233+00:00
00157636,024880,OK,60,,2026-09-03T18:42:22.794233+00:00
00144562,024870,OK,40,,2026-09-03T18:42:22.794233+00:00
00158024,024840,OK,60,,2026-09-03T18:42:22.794233+00:00
