stock_code,corp_code,year,period,period_end,reprt_code,fs_div,status,rows_saved,error,updated_at_utc
035760,00265324,2015,FY,2015-12-31,11011,CFS,OK,271,,2026-09-01T01:58:50.297105+00:00
035810,00242378,2015,FY,2015-12-31,11011,CFS,OK,227,,2026-09-01T01:58:50.430762+00:00
036030,00260958,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:50.877662+00:00
035890,00219848,2015,FY,2015-12-31,11011,CFS,OK,191,,2026-09-01T01:58:51.063379+00:00
036000,00259934,2015,FY,2015-12-31,11011,CFS,OK,137,,2026-09-01T01:58:51.141714+00:00
035900,00258689,2015,FY,2015-12-31,11011,CFS,OK,190,,2026-09-01T01:58:51.225745+00:00
036010,00138598,2015,FY,2015-12-31,11011,CFS,OK,186,,2026-09-01T01:58:51.304761+00:00
036120,00260745,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:51.460483+00:00
036090,00258360,2015,FY,2015-12-31,11011,CFS,OK,135,,2026-09-01T01:58:51.603726+00:00
036180,00257149,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:51.708643+00:00
036170,00232821,2015,FY,2015-12-31,11011,CFS,OK,226,,2026-09-01T01:58:52.301468+00:00
036200,00260569,2015,FY,2015-12-31,11011,CFS,OK,161,,2026-09-01T01:58:52.405831+00:00
036190,00176516,2015,FY,2015-12-31,11011,CFS,OK,198,,2026-09-01T01:58:52.479259+00:00
036220,00260657,2015,FY,2015-12-31,11011,CFS,OK,150,,2026-09-01T01:58:52.598795+00:00
036420,00203315,2015,FY,2015-12-31,11011,CFS,OK,219,,2026-09-01T01:58:52.852001+00:00
036260,00122339,2015,FY,2015-12-31,11011,CFS,OK,199,,2026-09-01T01:58:52.866948+00:00
036480,00177320,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:52.994596+00:00
036490,00110051,2015,FY,2015-12-31,11011,CFS,OK,124,,2026-09-01T01:58:53.497530+00:00
036560,00141389,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:53.569000+00:00
036460,00261285,2015,FY,2015-12-31,11011,CFS,OK,398,,2026-09-01T01:58:53.676772+00:00
036500,00267960,2015,FY,2015-12-31,11011,CFS,OK,165,,2026-09-01T01:58:53.701700+00:00
036530,00225159,2015,FY,2015-12-31,11011,CFS,OK,205,,2026-09-01T01:58:54.092276+00:00
036540,00301246,2015,FY,2015-12-31,11011,CFS,OK,312,,2026-09-01T01:58:54.117603+00:00
036620,00261009,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:54.267602+00:00
036630,00268002,2015,FY,2015-12-31,11011,CFS,OK,120,,2026-09-01T01:58:54.697200+00:00
036670,00265041,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:54.700168+00:00
036580,00260408,2015,FY,2015-12-31,11011,CFS,OK,246,,2026-09-01T01:58:54.727053+00:00
036570,00261443,2015,FY,2015-12-31,11011,CFS,OK,436,,2026-09-01T01:58:54.894683+00:00
036640,00230911,2015,FY,2015-12-31,11011,CFS,OK,181,,2026-09-01T01:58:55.236725+00:00
036690,00268118,2015,FY,2015-12-31,11011,CFS,OK,118,,2026-09-01T01:58:55.241369+00:00
036800,00264945,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:55.292506+00:00
036810,00223434,2015,FY,2015-12-31,11011,CFS,OK,118,,2026-09-01T01:58:55.703750+00:00
037030,00231354,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:55.868521+00:00
036830,00247975,2015,FY,2015-12-31,11011,CFS,OK,165,,2026-09-01T01:58:55.906115+00:00
036710,00152127,2015,FY,2015-12-31,11011,CFS,OK,243,,2026-09-01T01:58:55.952086+00:00
036890,00174208,2015,FY,2015-12-31,11011,CFS,OK,158,,2026-09-01T01:58:56.256142+00:00
037070,00238153,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:56.279274+00:00
036930,00252135,2015,FY,2015-12-31,11011,CFS,OK,239,,2026-09-01T01:58:56.370661+00:00
037230,00198192,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:56.437342+00:00
037270,00249247,2015,FY,2015-12-31,11011,CFS,OK,172,,2026-09-01T01:58:57.023315+00:00
037330,00265421,2015,FY,2015-12-31,11011,CFS,OK,151,,2026-09-01T01:58:57.069351+00:00
037350,00216498,2015,FY,2015-12-31,11011,CFS,OK,145,,2026-09-01T01:58:57.396974+00:00
037370,00261054,2015,FY,2015-12-31,11011,CFS,OK,225,,2026-09-01T01:58:57.492772+00:00
037400,00155692,2015,FY,2015-12-31,11011,CFS,OK,186,,2026-09-01T01:58:57.563117+00:00
037340,00241236,2015,FY,2015-12-31,11011,CFS,OK,423,,2026-09-01T01:58:57.683297+00:00
037560,00222532,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:57.967859+00:00
037440,00236863,2015,FY,2015-12-31,11011,CFS,OK,131,,2026-09-01T01:58:57.997697+00:00
037460,00128315,2015,FY,2015-12-31,11011,CFS,OK,163,,2026-09-01T01:58:58.084184+00:00
037620,00311030,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:58.099545+00:00
037710,00220561,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:58.151176+00:00
037760,00239596,2015,FY,2015-12-31,11011,CFS,OK,194,,2026-09-01T01:58:58.813851+00:00
038010,00148595,2015,FY,2015-12-31,11011,CFS,OK,118,,2026-09-01T01:58:58.964442+00:00
037950,00242712,2015,FY,2015-12-31,11011,CFS,OK,162,,2026-09-01T01:58:59.125130+00:00
038070,00373447,2015,FY,2015-12-31,11011,CFS,OK,221,,2026-09-01T01:58:59.332116+00:00
038060,00406329,2015,FY,2015-12-31,11011,CFS,OK,253,,2026-09-01T01:58:59.360170+00:00
038160,00334624,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:58:59.389362+00:00
038110,00139153,2015,FY,2015-12-31,11011,CFS,OK,268,,2026-09-01T01:58:59.406988+00:00
038290,00261373,2015,FY,2015-12-31,11011,CFS,OK,219,,2026-09-01T01:59:00.216370+00:00
038340,00215976,2015,FY,2015-12-31,11011,CFS,OK,261,,2026-09-01T01:59:00.265846+00:00
038460,00240857,2015,FY,2015-12-31,11011,CFS,OK,153,,2026-09-01T01:59:00.428036+00:00
038390,00261355,2015,FY,2015-12-31,11011,CFS,OK,185,,2026-09-01T01:59:00.450390+00:00
038530,00255105,2015,FY,2015-12-31,11011,CFS,OK,137,,2026-09-01T01:59:00.516808+00:00
038500,00239639,2015,FY,2015-12-31,11011,CFS,OK,246,,2026-09-01T01:59:00.642808+00:00
038620,00264228,2015,FY,2015-12-31,11011,CFS,OK,201,,2026-09-01T01:59:01.417837+00:00
038540,00306162,2015,FY,2015-12-31,11011,CFS,OK,307,,2026-09-01T01:59:01.475265+00:00
038680,00264635,2015,FY,2015-12-31,11011,CFS,OK,210,,2026-09-01T01:59:01.540591+00:00
038870,00287812,2015,FY,2015-12-31,11011,CFS,OK,198,,2026-09-01T01:59:01.553574+00:00
038950,00264732,2015,FY,2015-12-31,11011,CFS,OK,154,,2026-09-01T01:59:01.751739+00:00
038880,00252269,2015,FY,2015-12-31,11011,CFS,OK,176,,2026-09-01T01:59:01.756899+00:00
039010,00255044,2015,FY,2015-12-31,11011,CFS,OK,113,,2026-09-01T01:59:02.383143+00:00
039020,00184889,2015,FY,2015-12-31,11011,CFS,OK,179,,2026-09-01T01:59:02.594537+00:00
039030,00246417,2015,FY,2015-12-31,11011,CFS,OK,181,,2026-09-01T01:59:02.656453+00:00
039230,00295370,2015,FY,2015-12-31,11011,CFS,OK,139,,2026-09-01T01:59:02.784332+00:00
039130,00269940,2015,FY,2015-12-31,11011,CFS,OK,298,,2026-09-01T01:59:02.838079+00:00
039200,00263654,2015,FY,2015-12-31,11011,CFS,OK,193,,2026-09-01T01:59:02.861095+00:00
039240,00206039,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:02.953781+00:00
039490,00296290,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:03.561852+00:00
039310,00264671,2015,FY,2015-12-31,11011,CFS,OK,153,,2026-09-01T01:59:03.626918+00:00
039340,00263371,2015,FY,2015-12-31,11011,CFS,OK,119,,2026-09-01T01:59:03.765832+00:00
039290,00243757,2015,FY,2015-12-31,11011,CFS,OK,191,,2026-09-01T01:59:03.837704+00:00
039440,00298340,2015,FY,2015-12-31,11011,CFS,OK,204,,2026-09-01T01:59:03.975186+00:00
039530,00252755,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:04.148975+00:00
039420,00246620,2015,FY,2015-12-31,11011,CFS,OK,255,,2026-09-01T01:59:04.236936+00:00
039610,00217743,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:04.435673+00:00
039560,00268251,2015,FY,2015-12-31,11011,CFS,OK,174,,2026-09-01T01:59:04.731577+00:00
039570,00350312,2015,FY,2015-12-31,11011,CFS,OK,160,,2026-09-01T01:59:04.875182+00:00
039670,00298687,2015,FY,2015-12-31,11011,CFS,OK,166,,2026-09-01T01:59:05.080789+00:00
039790,00261735,2015,FY,2015-12-31,11011,CFS,OK,237,,2026-09-01T01:59:05.344750+00:00
039830,00141556,2015,FY,2015-12-31,11011,CFS,OK,161,,2026-09-01T01:59:05.401346+00:00
039850,00246347,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:05.467976+00:00
039740,00261957,2015,FY,2015-12-31,11011,CFS,OK,179,,2026-09-01T01:59:05.502143+00:00
039840,00115931,2015,FY,2015-12-31,11011,CFS,OK,196,,2026-09-01T01:59:05.847082+00:00
039980,00369213,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:05.928845+00:00
039860,00230425,2015,FY,2015-12-31,11011,CFS,OK,165,,2026-09-01T01:59:06.175073+00:00
040160,00269889,2015,FY,2015-12-31,11011,CFS,OK,157,,2026-09-01T01:59:06.517099+00:00
040300,00200275,2015,FY,2015-12-31,11011,CFS,OK,188,,2026-09-01T01:59:06.627805+00:00
040350,00346407,2015,FY,2015-12-31,11011,CFS,OK,244,,2026-09-01T01:59:06.665365+00:00
040670,00248123,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:06.747136+00:00
040420,00287788,2015,FY,2015-12-31,11011,CFS,OK,126,,2026-09-01T01:59:06.819522+00:00
040610,00264714,2015,FY,2015-12-31,11011,CFS,OK,167,,2026-09-01T01:59:07.019364+00:00
041140,00266943,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:07.265753+00:00
041190,00231664,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:07.330456+00:00
040910,00298377,2015,FY,2015-12-31,11011,CFS,OK,185,,2026-09-01T01:59:07.624198+00:00
041020,00269852,2015,FY,2015-12-31,11011,CFS,OK,169,,2026-09-01T01:59:07.749918+00:00
041440,00228536,2015,FY,2015-12-31,11011,CFS,OK,169,,2026-09-01T01:59:08.003760+00:00
041460,00361169,2015,FY,2015-12-31,11011,CFS,OK,137,,2026-09-01T01:59:08.118265+00:00
041510,00260930,2015,FY,2015-12-31,11011,CFS,OK,271,,2026-09-01T01:59:08.499780+00:00
041520,00137289,2015,FY,2015-12-31,11011,CFS,OK,313,,2026-09-01T01:59:08.628437+00:00
041590,00297448,2015,FY,2015-12-31,11011,CFS,OK,165,,2026-09-01T01:59:08.747724+00:00
041650,00129642,2015,FY,2015-12-31,11011,CFS,OK,162,,2026-09-01T01:59:08.776560+00:00
041830,00269922,2015,FY,2015-12-31,11011,CFS,OK,118,,2026-09-01T01:59:09.018503+00:00
041910,00463342,2015,FY,2015-12-31,11011,CFS,OK,164,,2026-09-01T01:59:09.082543+00:00
041920,00273439,2015,FY,2015-12-31,11011,CFS,OK,179,,2026-09-01T01:59:09.620514+00:00
042370,00103644,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:09.656178+00:00
042040,00206686,2015,FY,2015-12-31,11011,CFS,OK,145,,2026-09-01T01:59:09.744771+00:00
041960,00187415,2015,FY,2015-12-31,11011,CFS,OK,141,,2026-09-01T01:59:09.851678+00:00
041930,00199988,2015,FY,2015-12-31,11011,CFS,OK,137,,2026-09-01T01:59:09.864824+00:00
042110,00171867,2015,FY,2015-12-31,11011,CFS,OK,127,,2026-09-01T01:59:09.989723+00:00
042510,00255433,2015,FY,2015-12-31,11011,CFS,OK,94,,2026-09-01T01:59:10.638794+00:00
042420,00266952,2015,FY,2015-12-31,11011,CFS,OK,152,,2026-09-01T01:59:10.642281+00:00
042500,00352499,2015,FY,2015-12-31,11011,CFS,OK,182,,2026-09-01T01:59:10.754182+00:00
042520,00349060,2015,FY,2015-12-31,11011,CFS,OK,164,,2026-09-01T01:59:10.846306+00:00
042600,00147994,2015,FY,2015-12-31,11011,CFS,OK,199,,2026-09-01T01:59:10.982661+00:00
042940,00232007,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:11.326575+00:00
042660,00111704,2015,FY,2015-12-31,11011,CFS,OK,216,,2026-09-01T01:59:11.338732+00:00
043090,00351454,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:11.425566+00:00
042670,00344287,2015,FY,2015-12-31,11011,CFS,OK,290,,2026-09-01T01:59:11.762849+00:00
042700,00161383,2015,FY,2015-12-31,11011,CFS,OK,234,,2026-09-01T01:59:11.795488+00:00
043100,00220109,2015,FY,2015-12-31,11011,CFS,OK,146,,2026-09-01T01:59:12.144543+00:00
043150,00264255,2015,FY,2015-12-31,11011,CFS,OK,164,,2026-09-01T01:59:12.426784+00:00
043200,00266934,2015,FY,2015-12-31,11011,CFS,OK,196,,2026-09-01T01:59:12.459248+00:00
043220,00317487,2015,FY,2015-12-31,11011,CFS,OK,303,,2026-09-01T01:59:12.683155+00:00
043340,00203209,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:12.709094+00:00
043260,00317210,2015,FY,2015-12-31,11011,CFS,OK,161,,2026-09-01T01:59:12.864992+00:00
043290,00297961,2015,FY,2015-12-31,11011,CFS,OK,133,,2026-09-01T01:59:12.934437+00:00
043360,00295547,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:13.009289+00:00
043610,00223762,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:13.449384+00:00
043370,00155151,2015,FY,2015-12-31,11011,CFS,OK,251,,2026-09-01T01:59:13.738750+00:00
043580,00222806,2015,FY,2015-12-31,11011,CFS,OK,183,,2026-09-01T01:59:13.801783+00:00
043590,00260611,2015,FY,2015-12-31,11011,CFS,OK,271,,2026-09-01T01:59:13.832718+00:00
043650,00256715,2015,FY,2015-12-31,11011,CFS,OK,197,,2026-09-01T01:59:14.034714+00:00
043710,00305570,2015,FY,2015-12-31,11011,CFS,OK,180,,2026-09-01T01:59:14.135831+00:00
043910,00418379,2015,FY,2015-12-31,11011,CFS,OK,181,,2026-09-01T01:59:14.598407+00:00
044380,00269241,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:14.603243+00:00
044060,00291860,2015,FY,2015-12-31,11011,CFS,OK,128,,2026-09-01T01:59:14.839741+00:00
044180,00111218,2015,FY,2015-12-31,11011,CFS,OK,225,,2026-09-01T01:59:14.949929+00:00
044340,00293886,2015,FY,2015-12-31,11011,CFS,OK,230,,2026-09-01T01:59:14.953602+00:00
044450,00160232,2015,FY,2015-12-31,11011,CFS,OK,312,,2026-09-01T01:59:15.373591+00:00
044960,00145473,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:15.552341+00:00
044490,00186799,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:15.557472+00:00
044480,00173449,2015,FY,2015-12-31,11011,CFS,OK,121,,2026-09-01T01:59:15.602577+00:00
044780,00235183,2015,FY,2015-12-31,11011,CFS,OK,157,,2026-09-01T01:59:15.825140+00:00
044990,00311216,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:15.979492+00:00
045340,00355089,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:16.398519+00:00
044820,00219574,2015,FY,2015-12-31,11011,CFS,OK,321,,2026-09-01T01:59:16.481009+00:00
045060,00220969,2015,FY,2015-12-31,11011,CFS,OK,126,,2026-09-01T01:59:16.541783+00:00
045100,00216762,2015,FY,2015-12-31,11011,CFS,OK,201,,2026-09-01T01:59:16.725725+00:00
045300,00350482,2015,FY,2015-12-31,11011,CFS,OK,324,,2026-09-01T01:59:16.879883+00:00
045390,00318316,2015,FY,2015-12-31,11011,CFS,OK,143,,2026-09-01T01:59:16.971718+00:00
045660,00256502,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:17.125417+00:00
045510,00147772,2015,FY,2015-12-31,11011,CFS,OK,126,,2026-09-01T01:59:17.383118+00:00
045520,00185222,2015,FY,2015-12-31,11011,CFS,OK,138,,2026-09-01T01:59:17.458013+00:00
045890,00455112,2015,FY,2015-12-31,11011,CFS,OK,128,,2026-09-01T01:59:17.702784+00:00
046120,00297989,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:17.970646+00:00
045970,00271501,2015,FY,2015-12-31,11011,CFS,OK,337,,2026-09-01T01:59:18.171473+00:00
046110,00277736,2015,FY,2015-12-31,11011,CFS,OK,150,,2026-09-01T01:59:18.231380+00:00
046070,00295857,2015,FY,2015-12-31,11011,CFS,OK,251,,2026-09-01T01:59:18.236069+00:00
046210,00172079,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:18.275916+00:00
046140,00280688,2015,FY,2015-12-31,11011,CFS,OK,117,,2026-09-01T01:59:18.552583+00:00
046440,00405278,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:18.817198+00:00
046390,00301112,2015,FY,2015-12-31,11011,CFS,OK,147,,2026-09-01T01:59:19.193685+00:00
046310,00360036,2015,FY,2015-12-31,11011,CFS,OK,188,,2026-09-01T01:59:19.214224+00:00
046940,00363246,2015,FY,2015-12-31,11011,CFS,OK,159,,2026-09-01T01:59:19.333613+00:00
046890,00130763,2015,FY,2015-12-31,11011,CFS,OK,171,,2026-09-01T01:59:19.348663+00:00
046970,00296005,2015,FY,2015-12-31,11011,CFS,OK,192,,2026-09-01T01:59:19.667532+00:00
047040,00124540,2015,FY,2015-12-31,11011,CFS,OK,179,,2026-09-01T01:59:20.053486+00:00
047080,00348292,2015,FY,2015-12-31,11011,CFS,OK,154,,2026-09-01T01:59:20.228608+00:00
047400,00369833,2015,FY,2015-12-31,11011,CFS,OK,112,,2026-09-01T01:59:20.314531+00:00
047050,00124504,2015,FY,2015-12-31,11011,CFS,OK,239,,2026-09-01T01:59:20.367283+00:00
047310,00269612,2015,FY,2015-12-31,11011,CFS,OK,160,,2026-09-01T01:59:20.757835+00:00
047440,00324104,2015,FY,2015-12-31,11011,CFS,OK,320,,2026-09-01T01:59:20.935326+00:00
047560,00273420,2015,FY,2015-12-31,11011,CFS,OK,178,,2026-09-01T01:59:21.154132+00:00
047770,00329093,2015,FY,2015-12-31,11011,CFS,OK,144,,2026-09-01T01:59:21.202812+00:00
047810,00309503,2015,FY,2015-12-31,11011,CFS,OK,135,,2026-09-01T01:59:21.289053+00:00
047920,00336817,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:21.338723+00:00
047820,00299464,2015,FY,2015-12-31,11011,CFS,OK,171,,2026-09-01T01:59:21.482787+00:00
048470,00109268,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:21.885131+00:00
048260,00341916,2015,FY,2015-12-31,11011,CFS,OK,127,,2026-09-01T01:59:21.912620+00:00
048530,00292434,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:21.924897+00:00
048430,00201742,2015,FY,2015-12-31,11011,CFS,OK,155,,2026-09-01T01:59:22.345780+00:00
048410,00313649,2015,FY,2015-12-31,11011,CFS,OK,272,,2026-09-01T01:59:22.408384+00:00
048550,00185046,2015,FY,2015-12-31,11011,CFS,OK,204,,2026-09-01T01:59:22.623767+00:00
048830,00108490,2015,FY,2015-12-31,11011,CFS,OK,117,,2026-09-01T01:59:22.814228+00:00
048770,00108649,2015,FY,2015-12-31,11011,CFS,OK,306,,2026-09-01T01:59:23.313567+00:00
048870,00475985,2015,FY,2015-12-31,11011,CFS,OK,436,,2026-09-01T01:59:23.349668+00:00
048910,00351807,2015,FY,2015-12-31,11011,CFS,OK,170,,2026-09-01T01:59:23.467112+00:00
049070,00226866,2015,FY,2015-12-31,11011,CFS,OK,145,,2026-09-01T01:59:23.516156+00:00
049080,00377018,2015,FY,2015-12-31,11011,CFS,OK,170,,2026-09-01T01:59:23.727826+00:00
049120,00350020,2015,FY,2015-12-31,11011,CFS,OK,175,,2026-09-01T01:59:23.825327+00:00
049180,00310156,2015,FY,2015-12-31,11011,CFS,OK,167,,2026-09-01T01:59:24.419300+00:00
049430,00152783,2015,FY,2015-12-31,11011,CFS,OK,177,,2026-09-01T01:59:24.457667+00:00
049480,00335076,2015,FY,2015-12-31,11011,CFS,OK,156,,2026-09-01T01:59:24.497233+00:00
049470,00351579,2015,FY,2015-12-31,11011,CFS,OK,173,,2026-09-01T01:59:24.598261+00:00
049520,00256380,2015,FY,2015-12-31,11011,CFS,OK,172,,2026-09-01T01:59:24.836611+00:00
049550,00261656,2015,FY,2015-12-31,11011,CFS,OK,171,,2026-09-01T01:59:24.973963+00:00
049830,00135467,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:25.401757+00:00
049770,00340917,2015,FY,2015-12-31,11011,CFS,OK,209,,2026-09-01T01:59:25.642222+00:00
049630,00147082,2015,FY,2015-12-31,11011,CFS,OK,219,,2026-09-01T01:59:25.693330+00:00
049720,00336297,2015,FY,2015-12-31,11011,CFS,OK,190,,2026-09-01T01:59:25.733596+00:00
049800,00303217,2015,FY,2015-12-31,11011,CFS,OK,160,,2026-09-01T01:59:25.746441+00:00
049950,00447760,2015,FY,2015-12-31,11011,CFS,OK,150,,2026-09-01T01:59:26.107649+00:00
050090,00369569,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:26.258815+00:00
050320,00245898,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:26.330798+00:00
049960,00357430,2015,FY,2015-12-31,11011,CFS,OK,128,,2026-09-01T01:59:26.386075+00:00
050110,00330044,2015,FY,2015-12-31,11011,CFS,OK,156,,2026-09-01T01:59:26.807458+00:00
050120,00175623,2015,FY,2015-12-31,11011,CFS,OK,196,,2026-09-01T01:59:26.832250+00:00
050540,00302078,2015,FY,2015-12-31,11011,CFS,OK,158,,2026-09-01T01:59:27.252668+00:00
050760,00340272,2015,FY,2015-12-31,11011,CFS,OK,123,,2026-09-01T01:59:27.360646+00:00
050960,00577016,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:27.386434+00:00
050860,00138747,2015,FY,2015-12-31,11011,CFS,OK,167,,2026-09-01T01:59:27.466409+00:00
050890,00364403,2015,FY,2015-12-31,11011,CFS,OK,277,,2026-09-01T01:59:27.553227+00:00
051160,00389110,2015,FY,2015-12-31,11011,CFS,OK,145,,2026-09-01T01:59:27.933537+00:00
051380,00297934,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:28.125263+00:00
051170,00202778,2015,FY,2015-12-31,11011,CFS,OK,146,,2026-09-01T01:59:28.283589+00:00
051370,00369170,2015,FY,2015-12-31,11011,CFS,OK,137,,2026-09-01T01:59:28.438163+00:00
051360,00390365,2015,FY,2015-12-31,11011,CFS,OK,194,,2026-09-01T01:59:28.520162+00:00
051310,00181934,2015,FY,2015-12-31,11011,CFS,OK,331,,2026-09-01T01:59:28.918119+00:00
051390,00296263,2015,FY,2015-12-31,11011,CFS,OK,192,,2026-09-01T01:59:29.067190+00:00
051630,00347734,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:29.102722+00:00
051490,00297095,2015,FY,2015-12-31,11011,CFS,OK,153,,2026-09-01T01:59:29.273081+00:00
051500,00127954,2015,FY,2015-12-31,11011,CFS,OK,161,,2026-09-01T01:59:29.383993+00:00
051600,00159218,2015,FY,2015-12-31,11011,CFS,OK,176,,2026-09-01T01:59:29.554579+00:00
052190,00347877,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:30.130034+00:00
051780,00296324,2015,FY,2015-12-31,11011,CFS,OK,222,,2026-09-01T01:59:30.171538+00:00
051910,00356361,2015,FY,2015-12-31,11011,CFS,OK,165,,2026-09-01T01:59:30.212020+00:00
051980,00347716,2015,FY,2015-12-31,11011,CFS,OK,133,,2026-09-01T01:59:30.247685+00:00
051900,00356370,2015,FY,2015-12-31,11011,CFS,OK,214,,2026-09-01T01:59:30.289987+00:00
052020,00273110,2015,FY,2015-12-31,11011,CFS,OK,191,,2026-09-01T01:59:30.494604+00:00
052330,00305297,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:31.072816+00:00
052260,00347062,2015,FY,2015-12-31,11011,CFS,OK,125,,2026-09-01T01:59:31.140937+00:00
052220,00370006,2015,FY,2015-12-31,11011,CFS,OK,177,,2026-09-01T01:59:31.234183+00:00
052290,00348177,2015,FY,2015-12-31,11011,CFS,OK,135,,2026-09-01T01:59:31.240408+00:00
052270,00291231,2015,FY,2015-12-31,11011,CFS,OK,176,,2026-09-01T01:59:31.320973+00:00
052300,00349811,2015,FY,2015-12-31,11011,CFS,OK,205,,2026-09-01T01:59:31.398022+00:00
052600,00244783,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:32.023513+00:00
052670,00185505,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:32.148907+00:00
052690,00159209,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:32.202065+00:00
052400,00349732,2015,FY,2015-12-31,11011,CFS,OK,246,,2026-09-01T01:59:32.318255+00:00
052420,00350048,2015,FY,2015-12-31,11011,CFS,OK,201,,2026-09-01T01:59:32.334618+00:00
052460,00405719,2015,FY,2015-12-31,11011,CFS,OK,142,,2026-09-01T01:59:32.338531+00:00
052770,00346911,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:32.750509+00:00
053030,00216027,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:32.935393+00:00
052710,00298447,2015,FY,2015-12-31,11011,CFS,OK,225,,2026-09-01T01:59:33.150497+00:00
053050,00351995,2015,FY,2015-12-31,11011,CFS,NO_DATA,0,,2026-09-01T01:59:33.316237+00:00
052790,00348034,2015,FY,2015-12-31,11011,CFS,OK,242,,2026-09-01T01:59:33.330683+00:00
052900,00276834,2015,FY,2015-12-31,11011,CFS,OK,176,,2026-09-01T01:59:33.467439+00:00
052860,00365758,2015,FY,2015-12-31,11011,CFS,OK,198,,2026-09-01T01:59:33.734160+00:00
053060,00133663,2015,FY,2015-12-31,11011,CFS,OK,160,,2026-09-01T01:59:34.081096+00:00
053110,00352718,2015,FY,2015-12-31,11011,CFS,OK,153,,2026-09-01T01:59:34.186417+00:00
