Date,Open,High,Low,Close,Volume,Change,Amount,MarCap
2021-08-06,1499.92,1506.63,1493.4,1500.31,87161130,0.0022,2501559903155,201107691325200
2021-08-09,1497.0,1507.35,1489.24,1502.52,104872583,0.0015,3987458119500,200299898495060
2021-08-10,1503.24,1507.35,1488.28,1491.51,134392502,-0.0073,3802460624100,198894790966860
2021-08-11,1486.6,1505.22,1483.24,1497.31,97227373,0.0039,4034328254935,200576309148630
2021-08-12,1500.95,1503.74,1492.25,1493.87,96213371,-0.0023,4078835805435,200274362255995
2021-08-13,1493.03,1494.35,1458.01,1478.98,105653072,-0.01,3839901818725,198021701727050
2021-08-17,1477.35,1479.39,1445.9,1447.55,119292255,-0.0213,3871447308650,193780426477990
2021-08-18,1443.04,1471.2,1434.62,1468.68,111426522,0.0146,3634082262610,196337093663065
2021-08-19,1455.76,1470.73,1433.63,1433.63,103179658,-0.0239,3442928668759,191708473093300
2021-08-20,1444.35,1450.67,1401.93,1406.36,94405746,-0.019,3274570204835,188206591444185
2021-08-23,1426.02,1450.24,1415.95,1444.97,106847270,0.0275,3364285949485,193482512622300
2021-08-24,1460.96,1476.08,1454.39,1474.65,109631282,0.0204999999999999,3962201738085,196642354407275
2021-08-25,1480.87,1480.88,1461.94,1480.15,93002499,0.0037,3203482930650,197102516770575
2021-08-26,1484.31,1494.11,1478.68,1487.94,98030002,0.0053,4385467194765,198360978759205
2021-08-27,1482.04,1495.08,1477.31,1484.34,89190096,-0.0024,3819084525435,197988084169015
2021-08-30,1494.13,1514.29,1492.76,1499.52,135211383,0.0102,5594679345245,199853218806085
2021-08-31,1498.17,1512.05,1484.93,1512.05,129553345,0.0084,5142598564775,201724718535645
2021-09-01,1507.84,1521.98,1504.46,1521.08,107236656,0.006,4110303439810,201910224503460
2021-09-02,1523.2,1523.61,1514.09,1518.62,88191385,-0.0016,3146381792855,201173157762375
2021-09-03,1523.51,1530.53,1515.96,1528.17,87757958,0.0063,3502103363570,202560212406050
2021-09-06,1532.22,1533.9,1520.82,1527.09,81324802,-0.0007,2873294967575,202395345351165
2021-09-07,1527.65,1532.33,1522.71,1531.46,83785141,0.0029,3052615078150,203028099935810
2021-09-08,1529.12,1529.12,1499.79,1499.98,115896260,-0.0206,3477240488820,199133376957660
2021-09-09,1495.89,1507.33,1488.65,1502.41,130276968,0.0016,3714462194353,199454420589680
2021-09-10,1502.92,1510.53,1492.29,1504.75,96996747,0.0016,3544574766420,200005307367255
2021-09-13,1499.99,1505.07,1489.31,1492.2,106673258,-0.0083,4118262218913,197587012735890
2021-09-14,1498.87,1515.86,1493.42,1510.73,88308286,0.0124,3862949671105,200288045826600
2021-09-15,1513.62,1528.79,1511.43,1525.36,123724378,0.0097,3714360843188,202238256389185
2021-09-16,1533.76,1534.63,1516.03,1522.56,89259015,-0.0018,3514385563430,201525234367720
2021-09-17,1525.71,1536.65,1516.09,1536.65,110397649,0.0093,4025735457915,203370508149455
2021-09-23,1530.19,1541.15,1526.41,1530.74,68519056,-0.0038,2775759747126,203007269275795
2021-09-24,1536.0,1540.44,1524.01,1530.02,156048827,-0.0005,4437327250809,203690574164505
2021-09-27,1529.07,1529.9,1516.24,1520.45,106849838,-0.0063,3170791515601,202605554662345
2021-09-28,1516.91,1517.5,1483.89,1484.26,105572330,-0.0237999999999999,3213833004471,197835651148355
2021-09-29,1455.81,1471.29,1449.76,1467.45,88615481,-0.0113,2973059704408,195235523828525
2021-09-30,1466.09,1481.13,1460.14,1475.06,162060339,0.0052,3645551915327,196616488543820
2021-10-01,1464.83,1469.89,1443.4,1445.28,117888948,-0.0202,3767420984615,192701556075295
2021-10-05,1430.83,1436.15,1408.17,1409.87,118971721,-0.0245,3940380664838,188073145384725
2021-10-06,1422.72,1426.48,1367.89,1369.72,120174765,-0.0285,3961249879723,184421908115875
2021-10-07,1389.76,1407.47,1384.4,1405.73,86504277,0.0263,3251568228932,189131445977320
2021-10-08,1415.85,1418.19,1396.32,1402.29,92571186,-0.0024,3089819365940,188710714632085
2021-10-12,1397.26,1397.26,1371.74,1378.27,71232958,-0.0171,2322439023960,185820576795165
2021-10-13,1376.58,1403.63,1376.25,1394.63,75066254,0.0118999999999999,2968000061345,188520319920725
2021-10-14,1406.98,1439.92,1403.49,1439.4,73782633,0.0321,3138726915760,194139370180445
2021-10-15,1449.99,1453.26,1432.28,1444.89,135276531,0.0038,3320450542720,194971010954325
2021-10-18,1444.9,1456.87,1436.15,1448.61,98263304,0.0026,2827393687580,195837811279150
2021-10-19,1454.96,1472.39,1454.53,1472.26,119700686,0.0163,3929396564085,199030042101095
2021-10-20,1476.55,1480.05,1459.13,1459.85,96418150,-0.0084,3107372197801,197319259563325
2021-10-21,1460.76,1464.1,1445.6,1450.2,123718719,-0.0066,4063068541333,196002622364160
2021-10-22,1448.02,1463.33,1440.31,1452.25,78807065,0.0014,2750927387805,196369015690940
2021-10-25,1448.57,1451.28,1437.94,1448.12,58895196,-0.0028,2303580823080,195734790478700
2021-10-26,1460.32,1480.28,1458.96,1480.28,85594763,0.0222,3238010176555,200053619598990
2021-10-27,1480.61,1481.15,1468.67,1473.42,71289905,-0.0046,3083586861524,199345834868610
2021-10-28,1472.87,1477.1,1458.72,1458.95,91496490,-0.0098,3250573470364,198615894001100
2021-10-29,1466.41,1466.41,1442.31,1444.19,91170087,-0.0101,3353658179999,196824343286060
2021-11-01,1450.62,1466.65,1447.96,1460.1,82494863,0.011,3371078753875,198857184642380
2021-11-02,1463.12,1482.31,1462.71,1475.6,80259595,0.0106,2587571060190,200727107684760
2021-11-03,1477.23,1487.72,1467.71,1473.16,78644819,-0.0017,3596737139435,200520463650865
2021-11-04,1488.58,1496.51,1465.14,1475.29,83021096,0.0014,4149365025521,201005446979580
2021-11-05,1486.13,1490.01,1473.74,1489.95,78373383,0.0098999999999999,4107338944110,203318213355875
2021-11-08,1484.24,1489.51,1458.52,1480.58,84526339,-0.0063,3561751787895,202711736122540
2021-11-09,1478.55,1495.84,1478.19,1491.75,78535064,0.0075,3705116155140,204760745679635
2021-11-10,1487.15,1489.26,1450.89,1456.7,82138348,-0.0235,4504800537205,199853308505315
2021-11-11,1446.56,1470.53,1444.33,1469.68,84497904,0.0089,4769333297705,201963405343360
2021-11-12,1483.86,1496.76,1472.21,1496.03,82682967,0.0179,4408026184409,205814399531745
2021-11-15,1509.87,1534.65,1508.23,1532.07,95921982,0.0241,4340245982839,210716070688835
2021-11-16,1529.68,1543.82,1527.04,1542.51,96670838,0.0068,5119737454235,212623090664970
2021-11-17,1548.28,1551.63,1524.68,1526.55,97915884,-0.0103,4269841426725,211223041105000
2021-11-18,1528.94,1532.95,1510.38,1524.84,85989032,-0.0011,3812786145090,211293533244050
2021-11-19,1524.51,1545.81,1520.21,1544.08,79341906,0.0126,3821335447308,214448848204825
2021-11-22,1545.07,1552.83,1519.72,1532.83,119039478,-0.0073,4717851295100,212748397463960
2021-11-23,1515.11,1517.86,1494.25,1495.28,68445943,-0.0245,3225351152885,207311410024695
2021-11-24,1497.11,1509.36,1482.72,1508.18,83431970,0.0086,3849908284450,209323573853175
2021-11-25,1510.74,1516.52,1492.68,1492.68,65068815,-0.0103,3006875095605,206711061159940
2021-11-26,1496.49,1507.3,1479.85,1491.58,112042635,-0.0007,4254803623870,206684727672300
2021-11-29,1462.44,1489.17,1456.65,1474.01,96505060,-0.0118,4196171090735,199893497256350
2021-11-30,1493.23,1498.77,1438.96,1448.84,134796790,-0.0171,5567021324255,196495374479760
2021-12-01,1458.36,1460.69,1425.34,1453.53,82980111,0.0032,3256198455345,196638935234460
2021-12-02,1439.4,1448.83,1425.11,1447.21,99119324,-0.0043,3862639375030,195131249437660
2021-12-03,1452.81,1484.71,1445.88,1482.5,84549174,0.0243999999999999,3105775597515,200108580214390
2021-12-06,1469.17,1472.63,1454.71,1466.97,73143196,-0.0105,3060605148720,197558783058320
2021-12-07,1473.82,1481.21,1465.43,1478.5,92344579,0.0079,3540754560014,199006541396810
2021-12-08,1495.01,1509.5,1494.03,1499.87,82806124,0.0144999999999999,3500150752790,202258402101020
2021-12-09,1503.94,1529.55,1503.43,1529.55,86831387,0.0197999999999999,3330640460880,206085443150090
2021-12-10,1515.83,1515.83,1495.49,1495.82,95922921,-0.0220999999999999,3139907825945,208489483862495
2021-12-13,1497.85,1498.68,1480.31,1480.31,77352092,-0.0104,3155438200775,206336561001165
2021-12-14,1471.21,1486.41,1470.12,1477.73,69850138,-0.0017,2722007998630,205832610550670
2021-12-15,1475.87,1490.74,1472.07,1486.6,130512260,0.006,3549040041304,206955530172660
2021-12-16,1504.83,1510.56,1491.66,1493.69,122413108,0.0048,3931143844960,208182538591320
2021-12-17,1481.54,1486.59,1466.09,1474.3,98572744,-0.013,3284416777295,205716703869810
2021-12-20,1476.31,1487.17,1467.82,1468.65,111810428,-0.0038,3903122303275,205292996748015
2021-12-21,1477.15,1482.11,1457.91,1477.39,106597265,0.006,4119216667970,206829137858405
2021-12-22,1490.25,1490.78,1476.28,1479.95,103167443,0.0017,3804855438123,207323899726325
2021-12-23,1484.51,1491.93,1479.81,1482.61,102043840,0.0018,3693512011775,207943740070415
2021-12-24,1491.1,1496.3,1482.83,1484.0,71472280,0.0009,3016075812070,208203489542350
2021-12-27,1486.97,1504.66,1484.4,1500.02,72905197,0.0108,2901328485865,210427009267545
2021-12-28,1510.68,1539.5,1508.58,1539.5,107806952,0.0263,4853668362600,216284668833075
2021-12-29,1540.11,1546.27,1511.37,1520.56,123431976,-0.0123,4996412272250,212158515483930
2021-12-30,1523.92,1526.64,1504.36,1524.21,81543202,0.0024,3458707268060,212674538812750
2022-01-03,1531.39,1533.51,1512.32,1521.9,78035489,-0.0015,3359552898035,212163046205690
2022-01-04,1527.53,1528.22,1493.14,1499.62,87429463,-0.0146,3164410131545,209150578200565
2022-01-05,1494.33,1494.33,1458.88,1462.53,111713291,-0.0247,3898733926840,204281491639405
2022-01-06,1438.63,1450.51,1410.09,1411.17,93988832,-0.0351,3659301717365,196885816195595
2022-01-07,1422.37,1436.2,1421.94,1428.97,68991488,0.0126,2553972856130,199320719373545
2022-01-10,1421.13,1422.15,1395.7,1400.17,60355454,-0.0202,2390038353255,195334673608610
2022-01-11,1406.28,1411.17,1382.83,1391.99,92714778,-0.0058,2882842158755,193998440238815
2022-01-12,1407.48,1432.08,1407.48,1431.07,66417067,0.0281,2617504558837,199367421320500
2022-01-13,1435.98,1436.32,1407.81,1411.07,98247348,-0.0139999999999999,3146796330195,196573866957780
2022-01-14,1386.87,1397.07,1382.01,1386.43,82317196,-0.0175,2638134228055,193027191331170
2022-01-17,1386.5,1388.71,1366.32,1372.55,55539427,-0.01,1896493619739,191041640457935
2022-01-18,1378.22,1393.68,1350.46,1354.45,69870292,-0.0132,2156873296640,188487592529425
2022-01-19,1341.0,1352.48,1328.75,1338.01,55559982,-0.0121,1878752722060,186298475527190
2022-01-20,1338.12,1377.8,1337.89,1377.8,60806548,0.0297,1913980860120,191948326148720
2022-01-21,1363.06,1371.25,1340.41,1350.49,65625016,-0.0197999999999999,2252495747845,188240998131350
2022-01-24,1338.8,1344.43,1311.71,1317.0,65067690,-0.0248,2426637456165,183393565674955
2022-01-25,1327.17,1329.29,1280.14,1286.82,73618699,-0.0229,2426730202411,179146403094690
2022-01-26,1293.83,1301.05,1261.06,1262.96,68978535,-0.0185,2781022283640,175654247136495
2022-01-27,1266.14,1267.64,1210.19,1210.19,96288759,-0.0418,3656731536420,168158310407105
2022-01-28,1215.97,1246.97,1191.17,1244.9,82993227,0.0287,3031561213345,172648668250580
2022-02-03,1269.86,1281.41,1265.87,1271.33,82691258,0.0212,3010572732040,176162725072295
2022-02-04,1266.5,1284.47,1263.21,1284.47,67243433,0.0103,2279640521655,178563399480585
2022-02-07,1287.14,1287.62,1259.86,1268.03,71092543,-0.0128,2495523769270,176306834449595
2022-02-08,1269.84,1282.69,1251.8,1262.59,108590440,-0.0043,2707219092925,175788472110275
2022-02-09,1278.81,1288.14,1270.42,1288.14,66047189,0.0202,2194857615131,179310291735070
2022-02-10,1295.7,1295.97,1254.61,1260.66,82333437,-0.0213,2780762660740,175185554222960
2022-02-11,1240.34,1249.71,1229.27,1229.31,67426168,-0.0249,2335499314730,171144823775980
2022-02-14,1209.43,1219.51,1199.99,1206.89,73020259,-0.0182,2309104316140,168153755751805
2022-02-15,1214.62,1219.29,1185.55,1187.38,56866250,-0.0162,1793219330260,165603462510735
2022-02-16,1217.38,1248.48,1215.33,1248.48,135475296,0.0515,2591559664535,174104848192870
2022-02-17,1247.23,1261.8,1215.2,1236.32,109868802,-0.0097,2645958036200,172647281570990
2022-02-18,1215.39,1245.71,1213.73,1244.51,55852327,0.0066,1523537494340,173815807988365
2022-02-21,1225.45,1247.36,1216.76,1246.36,45233682,0.0015,1329285253660,174122753134910
2022-02-22,1222.74,1237.63,1220.76,1227.98,62797606,-0.0147,1737903632209,171658572149890
2022-02-23,1236.89,1246.32,1228.84,1239.76,53335555,0.0096,1459941295130,173230626197395
2022-02-24,1226.14,1226.72,1197.68,1198.63,71613452,-0.0332,2031248099140,167412685789740
2022-02-25,1227.2,1247.05,1226.36,1247.05,78193091,0.0404,2231696672015,174038872972405
2022-02-28,1238.38,1257.14,1236.7,1257.14,53116617,0.0081,1736307217240,175454255184150
2022-03-02,1254.03,1281.87,1252.22,1277.06,58351845,0.0158,1889239655615,178330471790360
2022-03-03,1286.69,1309.11,1284.09,1308.16,68561118,0.0243999999999999,2284199478015,182403240892325
2022-03-04,1298.36,1300.82,1279.13,1282.76,65841219,-0.0194,2052400306585,178886575198150
2022-03-07,1260.09,1271.26,1248.92,1255.09,61638334,-0.0216,1793095562165,175129712525025
2022-03-08,1235.09,1261.64,1230.13,1242.39,64455456,-0.0101,2205270822454,173262024788430
2022-03-10,1268.38,1288.61,1268.38,1280.83,82281627,0.0308999999999999,2380807913983,178452786188585
2022-03-11,1277.36,1287.46,1269.2,1272.84,60644341,-0.0062,2008695907400,177289666376420
2022-03-14,1276.7,1276.7,1237.77,1238.68,66918272,-0.0268,2888079908610,172634976045800
2022-03-15,1235.15,1246.39,1226.12,1237.27,68498590,-0.0011,1908211052885,172238731943600
2022-03-16,1257.8,1273.84,1253.46,1273.84,82056574,0.0296,2002064328580,176048330331680
2022-03-17,1295.52,1317.77,1295.52,1311.49,80345838,0.0296,2794293488732,181398990829400
2022-03-18,1310.22,1323.25,1305.38,1323.25,66250034,0.009,2329982606660,183163058533810
2022-03-21,1329.17,1329.17,1307.39,1307.4,56730622,-0.012,1824912887340,181314848820850
2022-03-22,1301.73,1311.58,1295.21,1311.11,62180139,0.0028,2819151011845,182097690973360
2022-03-23,1319.5,1329.11,1314.92,1321.44,54976813,0.0079,2578203582155,183907783953355
2022-03-24,1311.45,1320.0,1300.11,1317.23,56898314,-0.0032,3065435192385,183283974448380
2022-03-25,1325.84,1328.06,1316.31,1317.18,68189371,0.0,2529154328941,183330105530095
2022-03-28,1313.21,1313.21,1297.08,1297.08,62957120,-0.0153,1970914564455,180706858138720
2022-03-29,1309.16,1321.64,1307.78,1321.64,89004097,0.0189,2396625793590,184344839524505
2022-03-30,1329.21,1332.37,1321.32,1326.99,67096731,0.004,2048025650488,185169447993860
2022-03-31,1321.81,1336.04,1321.03,1332.65,94603283,0.0043,2742923770390,186045517064235
2022-04-01,1323.72,1326.33,1316.51,1322.58,85420102,-0.0076,2265840600574,184811763917535
2022-04-04,1318.89,1330.24,1315.22,1330.24,68663090,0.0058,1777109240540,186070625690610
2022-04-05,1336.57,1345.51,1335.2,1339.71,74181070,0.0070999999999999,2121525686455,186984092732055
2022-04-06,1323.51,1328.79,1313.22,1317.42,57694720,-0.0166,2120553030280,184146387901920
2022-04-07,1307.19,1310.57,1298.04,1304.21,77558614,-0.01,2552248957106,182128628249265
2022-04-08,1311.71,1317.14,1303.07,1316.51,48249723,0.0093999999999999,2184844793220,184155018433895
2022-04-11,1309.93,1310.75,1283.49,1284.37,45578449,-0.0243999999999999,1736587684840,179826272401665
2022-04-12,1272.12,1277.81,1261.73,1274.47,48077919,-0.0077,1826500267235,178488732528925
2022-04-13,1278.61,1299.79,1270.83,1299.79,51653971,0.0199,1812279134810,181581581614525
2022-04-14,1303.07,1306.65,1292.75,1298.66,40578887,-0.0009,1621646319635,181490567146330
2022-04-15,1284.48,1289.47,1272.97,1285.83,40506787,-0.0098999999999999,1462470428680,179857467672020
2022-04-18,1278.22,1283.25,1270.43,1275.15,47796346,-0.0083,1426787846140,178391542067280
2022-04-19,1285.7,1305.95,1285.52,1305.27,56263429,0.0236,1666711332550,182396811624320
2022-04-20,1305.7,1306.34,1294.17,1295.08,43765647,-0.0078,1426220127975,180898915835515
2022-04-21,1299.48,1309.47,1292.46,1292.46,46324579,-0.002,1466107112910,180802644801345
2022-04-22,1279.47,1281.68,1267.44,1277.14,48936827,-0.0118999999999999,1456742100785,179145945393990
2022-04-25,1254.09,1262.36,1243.27,1243.28,57217319,-0.0265,1962267341395,174877299715565
2022-04-26,1256.13,1269.06,1254.18,1265.28,59908369,0.0177,1716581229925,178044043538680
2022-04-27,1245.55,1245.55,1230.43,1241.14,56011725,-0.0191,2146638521630,174257791588265
2022-04-28,1248.0,1250.01,1229.8,1235.51,45304503,-0.0045,1595162506085,173568112383420
2022-04-29,1239.85,1261.33,1236.05,1261.29,43156470,0.0209,1823169043151,177075300245060
2022-05-02,1240.27,1253.79,1234.86,1248.17,33933610,-0.0104,1393373669820,175381271783455
2022-05-03,1252.88,1268.96,1252.88,1258.6,36607712,0.0084,1514273360480,176930305074025
2022-05-04,1265.44,1267.47,1248.74,1249.93,55893319,-0.0069,1673218098050,176113871126735
2022-05-06,1230.43,1238.08,1220.44,1220.54,48611411,-0.0235,2001091176445,171849350977040
2022-05-09,1212.98,1215.06,1188.83,1189.52,44703265,-0.0254,1397706943205,167364111149825
2022-05-10,1170.25,1189.84,1152.38,1182.31,53865905,-0.0060999999999999,1782036922840,166446822274835
2022-05-11,1175.41,1212.66,1171.29,1211.73,57447808,0.0249,1788702949435,170319795041330
2022-05-12,1189.7,1195.4,1156.86,1157.14,65788235,-0.0451,2120302229090,162322127374915
2022-05-13,1167.88,1199.71,1167.88,1198.44,66277223,0.0356999999999999,2049153834757,167515659616475
2022-05-16,1217.46,1221.97,1197.73,1198.55,56512553,0.0001,1702608719210,167312193280595
2022-05-17,1201.88,1221.14,1200.14,1220.19,59063885,0.0181,1645279255694,170384191917710
2022-05-18,1232.07,1240.47,1226.32,1235.92,58986119,0.0129,2105296998920,172108795097885
2022-05-19,1203.65,1231.33,1199.3,1222.69,56571468,-0.0107,2624491836755,170486450263200
2022-05-20,1228.77,1256.22,1228.77,1256.22,47515430,0.0274,1864372523800,174964497657185
2022-05-23,1262.4,1265.33,1251.68,1263.31,59673808,0.0056,2435141040097,176218461674205
2022-05-24,1256.25,1260.62,1227.86,1227.86,56508950,-0.0281,1827793769820,171331465478580
2022-05-25,1236.67,1258.53,1224.33,1245.64,57183781,0.0144999999999999,2135011902556,173706869639510
2022-05-26,1250.83,1264.98,1233.22,1238.71,51587471,-0.0056,1852067385470,172637127570290
2022-05-27,1258.68,1261.35,1236.21,1239.35,47082849,0.0005,1645054910090,172844320499385
2022-05-30,1254.2,1258.64,1251.31,1257.55,45475980,0.0147,1713191983608,175558114835840
2022-05-31,1259.45,1269.22,1250.43,1269.22,70511859,0.0093,1991109365730,177233450660360
2022-06-02,1261.83,1263.18,1254.16,1257.18,44565350,-0.0095,1288177400200,175577931021655
2022-06-03,1269.55,1271.93,1250.22,1252.97,40537426,-0.0033,1341034443410,175076837914020
2022-06-07,1245.51,1246.22,1216.75,1217.83,44790133,-0.0279999999999999,1435159499415,170334483343530
2022-06-08,1225.39,1232.12,1216.28,1219.69,62522808,0.0015,1271916882108,170792895723080
2022-06-09,1216.46,1231.58,1204.65,1231.58,87063765,0.0097,1941716716455,172387629670650
2022-06-10,1214.14,1219.42,1206.62,1212.68,85239402,-0.0153,1913536712585,176405214729655
2022-06-13,1182.59,1183.95,1159.41,1159.47,75057417,-0.0438999999999999,1958987784100,168613421267165
2022-06-14,1142.17,1162.39,1132.17,1159.81,70335211,0.0003,2020893387245,168573300550205
2022-06-15,1158.86,1165.25,1121.39,1127.92,57229929,-0.0275,1831493151530,163817518828140
2022-06-16,1152.76,1162.63,1131.12,1135.58,51702620,0.0068,1570790473397,165036289704420
2022-06-17,1114.01,1131.93,1106.71,1130.79,50781778,-0.0042,1510941763720,164214773289615
2022-06-20,1142.51,1143.06,1091.29,1100.66,53394810,-0.0266,1502597698321,159728866805355
2022-06-21,1111.36,1120.43,1089.77,1112.8,62171276,0.011,1770074820885,161612615733845
2022-06-22,1120.72,1123.84,1069.75,1069.75,66372872,-0.0387,2031747733640,155356193630515
2022-06-23,1071.36,1086.36,1031.03,1031.03,76070804,-0.0362,2399370129608,149501225034330
2022-06-24,1044.52,1093.4,1044.52,1093.3,59561020,0.0604,1880712424040,158426294877495
2022-06-27,1103.92,1123.29,1095.44,1113.6,53632200,0.0186,1884417070575,152284334579315
2022-06-28,1112.39,1117.11,1092.59,1103.45,53115006,-0.0091,1484845576523,151336877085190
2022-06-29,1085.24,1088.72,1069.83,1079.54,45949601,-0.0217,1444400450115,148286652457500
2022-06-30,1078.83,1081.74,1053.7,1056.42,49910037,-0.0214,1685770154230,145206719053325
2022-07-01,1064.33,1071.63,1024.76,1031.71,56240630,-0.0233999999999999,1561593068325,142094085204310
2022-07-04,1038.73,1045.6,1013.54,1028.63,45512212,-0.003,1330933170360,141304442521825
2022-07-05,1043.99,1076.68,1037.05,1076.6,54678944,0.0466,1538902179480,147708875825555
2022-07-06,1072.08,1090.17,1059.83,1061.71,49537404,-0.0138,1542780977680,145826988245135
2022-07-07,1074.17,1086.48,1069.28,1081.45,40013502,0.0186,1172088122455,148734312900800
2022-07-08,1093.17,1104.43,1091.23,1096.43,57887951,0.0139,1490984441660,150272558594675
2022-07-11,1096.98,1109.84,1092.56,1095.41,64745232,-0.0009,1588154473410,150213160067655
2022-07-12,1086.34,1087.73,1067.19,1071.52,65146684,-0.0218,1521958503525,146780949156125
2022-07-13,1073.59,1101.75,1070.02,1099.68,79533337,0.0263,1947141611030,150440173691975
2022-07-14,1097.85,1107.81,1092.07,1100.95,65182373,0.0012,1955696568000,150820290439895
2022-07-15,1105.44,1107.06,1085.52,1096.36,59098098,-0.0042,1728563580545,158402522181695
2022-07-18,1111.64,1115.48,1095.07,1111.63,60249346,0.0139,1654575513375,160724269914680
2022-07-19,1105.83,1119.55,1101.55,1119.55,56995558,0.0070999999999999,1774877126823,161841149978985
2022-07-20,1139.77,1143.51,1128.78,1135.34,98693179,0.0141,2530054662795,164069043490385
2022-07-21,1138.28,1139.3,1128.89,1136.96,87682661,0.0014,1900212727470,164713100052320
2022-07-22,1139.12,1147.96,1127.29,1127.29,59751391,-0.0085,1880671648925,163290319383605
2022-07-25,1122.86,1131.19,1116.12,1127.8,106727577,0.0005,1767947875450,163264028866155
2022-07-26,1125.78,1130.52,1120.82,1127.87,114942697,0.0001,1976783981543,163392711834880
2022-07-27,1127.16,1136.98,1125.31,1136.85,58931188,0.008,1360469977600,164631186998035
2022-07-28,1149.57,1156.09,1138.73,1142.74,53663534,0.0052,1426161135775,165707359510055
2022-07-29,1152.4,1160.49,1146.39,1151.8,58174881,0.0079,1527732376400,166987487522065
2022-08-01,1151.48,1158.88,1144.88,1155.23,61084452,0.003,1871803079259,167739681790535
2022-08-02,1154.3,1154.92,1142.04,1150.06,49538722,-0.0045,1474440231055,166836043854570
2022-08-03,1150.11,1171.23,1148.31,1171.22,54672171,0.0184,2129847887795,169924325102610
2022-08-04,1179.39,1196.28,1179.39,1193.08,92885209,0.0187,3127760561445,172859884917380
2022-08-05,1193.78,1210.61,1193.54,1207.32,61563334,0.0118999999999999,2572593679145,174553890544225
2022-08-08,1201.52,1206.25,1196.96,1203.77,51644984,-0.0029,1773516479530,174061492630120
2022-08-09,1203.78,1214.8,1200.37,1213.42,65311155,0.008,2028820555020,175362491898125
2022-08-10,1204.94,1206.44,1184.03,1184.07,59321145,-0.0242,1769739864685,171478715096740
2022-08-11,1208.4,1212.67,1194.51,1203.57,68985853,0.0165,2214094550240,174269530303235
2022-08-12,1200.44,1202.72,1189.12,1196.34,65736079,-0.006,2307078029735,173610933896845
2022-08-16,1202.85,1205.48,1195.26,1204.24,71795300,0.0066,2507385107853,174629628924265
2022-08-17,1204.64,1205.87,1190.52,1194.09,83606029,-0.0084,2379163551850,173419210033110
2022-08-18,1185.09,1193.17,1177.7,1191.04,53512753,-0.0026,1858618584665,172640592937805
2022-08-19,1192.71,1192.89,1168.45,1168.45,49156953,-0.019,1759632510755,169293358863135
2022-08-22,1155.44,1161.55,1142.2,1142.2,39741533,-0.0225,1357604108815,165406288298325
2022-08-23,1134.19,1136.68,1117.06,1118.3,38484989,-0.0209,1360635290157,162169459104580
2022-08-24,1128.62,1135.21,1114.06,1135.21,42262295,0.0151,1411608993615,164522791646480
2022-08-25,1136.43,1160.9,1132.01,1160.9,46640947,0.0226,1548625929665,167981922918840
2022-08-26,1164.07,1168.79,1144.74,1145.59,55180556,-0.0132,1851321260865,165635086661210
2022-08-29,1110.87,1116.29,1104.23,1106.6,49832642,-0.034,1685604631245,160061830481540
2022-08-30,1115.61,1139.69,1114.94,1139.0,47505604,0.0293,1567367147655,164644469818750
2022-08-31,1127.66,1157.33,1125.74,1155.03,44240185,0.0141,1517003546558,166746380000085
2022-09-01,1139.36,1141.32,1120.98,1120.98,56826910,-0.0295,2082451358325,161890468580805
2022-09-02,1130.77,1135.59,1117.49,1119.78,55482067,-0.0011,1736219741692,161580628091945
2022-09-05,1119.56,1122.33,1092.3,1096.03,54155658,-0.0212,1598333362035,158444487007990
2022-09-06,1103.32,1115.0,1094.97,1100.56,42647696,0.0040999999999999,1199544278285,159285913496550
2022-09-07,1093.74,1094.88,1078.52,1085.13,56483456,-0.0139999999999999,1625584676770,157010715617525
2022-09-08,1103.82,1119.09,1100.55,1113.0,67288517,0.0256999999999999,2238380414690,160902600759985
2022-09-13,1141.54,1146.54,1137.64,1142.18,66257214,0.0262,1928659111450,165207343071400
2022-09-14,1106.82,1115.51,1098.84,1105.26,54914817,-0.0323,1986943407525,160331206090490
2022-09-15,1109.37,1109.83,1095.43,1097.06,55606717,-0.0074,1970275638690,159274446818375
2022-09-16,1087.83,1096.81,1079.47,1080.84,64285346,-0.0148,2541743254572,157461259147625
2022-09-19,1084.13,1086.76,1056.82,1059.34,62395896,-0.0199,1662129319767,154449336984360
2022-09-20,1072.13,1079.03,1063.73,1067.78,40380184,0.008,1254161566526,155876382982825
2022-09-21,1062.36,1066.57,1048.19,1055.98,43491711,-0.0111,1288710463420,154095344088070
2022-09-22,1041.65,1052.9,1028.95,1051.02,54200091,-0.0046999999999999,1392958057190,153392899575580
2022-09-23,1047.45,1047.52,1017.92,1019.59,45287472,-0.0299,1499275964960,148620644184515
2022-09-26,1004.08,1005.82,973.67,975.09,53924088,-0.0436,1573785553645,142006535064865
2022-09-27,982.28,989.5,962.32,989.5,51214106,0.0148,1421028223325,144101173244375
2022-09-28,986.04,993.73,950.76,958.14,53363446,-0.0317,1443961269565,139404292889340
2022-09-29,981.94,990.96,963.95,963.95,45588652,0.0060999999999999,1259463879105,140031528958175
2022-09-30,954.64,968.75,945.7,956.48,48496312,-0.0077,1232621144015,138875287590750
2022-10-04,979.58,994.23,974.6,993.04,42428542,0.0382,1134393223465,144147821945355
2022-10-05,1010.89,1011.4,968.37,969.27,40009704,-0.0239,1094176111654,140724726737915
2022-10-06,978.25,1001.65,976.58,1000.4,33155278,0.0321,1022440210955,145295043945205
