Date,NAV_Gross,NAV_Net,Drawdown_Net,Turnover,Cost
2009-12-04,12475.344019523842,12473.022739185779,-0.014536591679399469,0.0,0.0
2009-12-07,12462.680445567587,12460.361521533701,-0.015536923913358036,0.0,0.0
2009-12-08,12392.946427053497,12390.640478389736,-0.021045415178467808,0.0,0.0
2009-12-09,12373.564091691516,12371.26174948814,-0.022576481755640865,0.0,0.0
2009-12-10,12340.363236900954,12338.067072362202,-0.025199113040987542,0.0,0.0
2009-12-11,12339.05877214789,12336.76285033017,-0.02530215647446543,0.0,0.0
2009-12-14,12389.352220451838,12387.046940560103,-0.02132933192515929,0.0,0.0
2009-12-15,12340.264863938937,12337.968717704387,-0.025206883805006908,0.0,0.0
2009-12-16,12373.980805835225,12371.678386094078,-0.02254356430344795,0.0,0.0
2009-12-17,12340.979654191016,12338.683374955841,-0.025150420461234946,0.0,0.0
2009-12-18,12361.01729890998,12358.717291281371,-0.0235675891077618,0.0,0.0
2009-12-21,12285.72550979379,12283.439511666598,-0.029515104703714545,0.0,0.0
2009-12-22,12270.74527468448,12268.462063921319,-0.03069843668439287,0.0,0.0
2009-12-23,12301.184229055982,12298.895354533473,-0.02829397587964788,0.0,0.0
2009-12-24,12300.53719166542,12298.2484375368,-0.028345087229460386,0.0,0.0
2009-12-28,12314.597726824291,12312.306356459698,-0.027234405000674755,0.0,0.0
2009-12-29,12324.768476827256,12322.475213996853,-0.026430988121155297,0.0,0.0
2009-12-30,12344.9496320079,12342.652614081155,-0.024836820462368348,0.0,0.0
2009-12-31,12275.572557083988,12273.28844811107,-0.030317115723712318,0.0,0.0
2010-01-04,12404.52973330824,12401.035767264353,-0.02022410850573364,0.09561690769605358,1.1858620807590907
2010-01-05,12454.854139608897,12451.345998761888,-0.016249218597996995,0.0,0.0
2010-01-06,12415.008892286172,12411.511974592653,-0.019396408661365938,0.0,0.0
2010-01-07,12421.420521523574,12417.921797875671,-0.018889984001417837,0.0,0.0
2010-01-08,12437.916279916883,12434.412909932445,-0.0175870610584965,0.0,0.0
2010-01-11,12426.949075386827,12423.44879451911,-0.018453309342523205,0.0,0.0
2010-01-12,12449.292216935497,12445.785642707244,-0.016688528903418876,0.0,0.0
2010-01-13,12423.430781077064,12419.931491202244,-0.01873120298444264,0.0,0.0
2010-01-14,12510.828694994041,12507.304787874544,-0.011828049792523387,0.0,0.0
2010-01-15,12487.55415794515,12484.036806531018,-0.013666396813850845,0.0,0.0
2010-01-19,12527.958356880838,12524.42962487412,-0.01047505777211133,0.0,0.0
2010-01-20,12508.045462466549,12504.52233929615,-0.012047884335991799,0.0,0.0
2010-01-21,12441.885107956012,12438.380620077485,-0.017273581860669407,0.0,0.0
2010-01-22,12342.053148112738,12338.576779758714,-0.025158842290367134,0.0,0.0
2010-01-25,12339.7281495789,12336.252436103869,-0.025342483070000754,0.0,0.0
2010-01-26,12321.143510015154,12317.67303124881,-0.026810396984365048,0.0,0.0
2010-01-27,12309.797673625448,12306.330390624518,-0.027706551631293985,0.0,0.0
2010-01-28,12261.660837955162,12258.207113587483,-0.03150865554789184,0.0,0.0
2010-01-29,12260.454788961517,12257.001404299923,-0.031603915727305365,0.0,0.0
2010-02-01,12303.00873219863,12299.543361429067,-0.02824277841955347,0.0,0.0
2010-02-02,12388.956731111004,12385.467151492237,-0.02145414724473338,0.0,0.0
2010-02-03,12288.756673150381,12285.295316737785,-0.02936848202620712,0.0,0.0
2010-02-04,12206.840615066165,12203.4023318318,-0.03583864901864442,0.0,0.0
2010-02-05,12223.183210541836,12219.740324112114,-0.03454782369952658,0.0,0.0
2010-02-08,12197.821324070275,12194.385581286628,-0.036551040706691795,0.0,0.0
2010-02-09,12206.536900255744,12203.098702568292,-0.035862638033588023,0.0,0.0
2010-02-10,12147.01134735781,12143.589916147204,-0.0405642835543093,0.0,0.0
2010-02-11,12181.290196915232,12177.859110430389,-0.03785675726297888,0.0,0.0
2010-02-12,12197.710541313776,12194.27482973415,-0.03655979091942407,0.0,0.0
2010-02-16,12314.822320130937,12311.353621845057,-0.027309678262032566,0.0,0.0
2010-02-17,12257.147209301616,12253.694756281227,-0.03186516600278044,0.0,0.0
2010-02-18,12265.728953422064,12262.274083194156,-0.031187334099680553,0.0,0.0
2010-02-19,12301.782702859507,12298.317677423865,-0.0283396167531752,0.0,0.0
2010-02-22,12272.277016841186,12268.820302229677,-0.03067013314067879,0.0,0.0
2010-02-23,12294.928794304342,12291.465699399263,-0.028880974991595587,0.0,0.0
