,성장형,중립형,안정형
2007-07-31,0.029158659780017304,0.029158659780017304,0.029158659780017304
2007-08-31,0.039032852966618625,0.039032852966618625,0.039032852966618625
2007-09-30,-0.02389464872796976,-0.023894648727969647,-0.02389464872796976
2007-10-31,0.006571325556337104,0.006571325556337104,0.006571325556337104
2007-11-30,-0.011352926975770283,-0.008593085345692697,-0.005322784041107198
2007-12-31,0.029367493571047065,0.025190140349223178,0.019985426172173915
2008-01-31,-0.012156125973294296,-0.008928272631984924,-0.005545827784401602
2008-02-29,0.014833477999815381,0.01330618159750041,0.011083216920824812
2008-03-31,0.00728319848566894,0.006997010319729435,0.006348996094816428
2008-04-30,0.02181101179240197,0.018793776086026392,0.015172078245704768
2008-05-31,-0.00412844430306436,-0.00412844430306436,-0.00412844430306436
2008-06-30,0.04480149680381018,0.04480149680381018,0.04480149680381018
2008-07-31,-0.03727112979522762,-0.03727112979522762,-0.03727112979522773
2008-08-31,0.10610948384686014,0.10610948384686014,0.10610948384686014
2008-09-30,0.12406331841519536,0.12406331841519536,0.12406331841519536
2008-10-31,0.0393180638422157,0.0393180638422157,0.0393180638422157
2008-11-30,0.13428493613290193,0.11410627657193584,0.08678188487500549
2008-12-31,-0.05023097164351864,-0.041803702271463794,-0.03105729248578526
2009-01-31,0.05817810732980799,0.04990556422000747,0.038848991306928315
2009-02-28,0.03854352507393366,0.033250928161122184,0.026100898276677276
2009-03-31,-0.03607635163801637,-0.0307940213554313,-0.023361389125167165
2009-04-30,-0.023553566037876172,-0.020358230090515628,-0.015143758796921092
2009-05-31,-0.0580654453154964,-0.0580654453154964,-0.0580654453154964
2009-06-30,0.02727291741997706,0.02727291741997706,0.02727291741997706
2009-07-31,-0.03475334065661928,-0.03475334065661928,-0.03475334065661928
2009-08-31,0.04388829817436868,0.04388829817436868,0.04388829817436868
2009-09-30,-0.035350650423066066,-0.035350650423066066,-0.03535065042306618
2009-10-31,-0.020358612387052943,-0.020358612387052832,-0.020358612387052943
2009-11-30,0.042435198697071685,0.03591712827922744,0.02752471347040797
2009-12-31,-0.005378358938979311,-0.00442467344683406,-0.0027865887980360604
2010-01-31,-0.026597630740625267,-0.02188474778988303,-0.015934716010794547
2010-02-28,0.015997389516009042,0.013756750182594812,0.010867928760972312
2010-03-31,0.018961256373843494,0.01624498216655401,0.012839837213035832
2010-04-30,0.0030329981303636178,0.0029871043872771175,0.0028334393667530655
2010-05-31,0.13313984656163402,0.13313984656163402,0.13313984656163402
2010-06-30,0.0813164678335545,0.0813164678335545,0.0813164678335545
2010-07-31,-0.040984154502449854,-0.040984154502449965,-0.040984154502449854
2010-08-31,0.09858126134421785,0.09858126134421785,0.09858126134421785
2010-09-30,-0.07231575417720593,-0.07231575417720582,-0.07231575417720593
2010-10-31,-0.058183323436402756,-0.05818332343640287,-0.05818332343640287
2010-11-30,0.010194019863502657,0.008802933886292275,0.007126401162935947
2010-12-31,0.010962218038124805,0.009313733772758237,0.007570129626152333
2011-01-31,-0.03017941284169534,-0.025114427969348818,-0.018384273652868655
2011-02-28,0.022372837270455248,0.019111550536841992,0.014843916718728867
2011-03-31,0.007783611273350033,0.006941059506058389,0.005879237394710302
2011-04-30,0.008493759789544475,0.007630131210394353,0.00638451661776851
2011-05-31,0.043519918821564696,0.043519918821564696,0.043519918821564696
2011-06-30,-0.03383165125648602,-0.03383165125648613,-0.03383165125648624
2011-07-31,0.03210114953291465,0.03210114953291465,0.03210114953291465
2011-08-31,0.10697621781556244,0.10697621781556244,0.10697621781556244
2011-09-30,0.2565579536771996,0.2565579536771996,0.2565579536771996
2011-10-31,-0.09436333577508416,-0.09436333577508416,-0.09436333577508416
2011-11-30,0.004995592679451599,0.004949942775139826,0.004387156715036644
2011-12-31,-0.012760143095607246,-0.010155535381466296,-0.006889317688134944
2012-01-31,0.0373064442279083,0.03148394002093413,0.02434520630107828
2012-02-29,0.015561909663467155,0.01334465407024843,0.010732258162707842
2012-03-31,-0.012232766562089381,-0.010034902827435355,-0.006861281201559377
2012-04-30,0.005354944858233512,0.005144906375717406,0.004547331993028703
2012-05-31,0.13844428844786205,0.13844428844786205,0.13844428844786205
2012-06-30,-0.04913687115075216,-0.04913687115075216,-0.04913687115075216
2012-07-31,0.02825706299873043,0.02825706299873043,0.02825706299873043
2012-08-31,-0.010630968632023285,-0.010630968632023285,-0.010630968632023285
2012-09-30,-0.04424156707977045,-0.04424156707977034,-0.04424156707977045
2012-10-31,-0.02368345417763429,-0.0236834541776344,-0.0236834541776344
2012-11-30,-0.0008532923856451324,-0.000363276521702538,0.00034359470946676574
2012-12-31,-0.010811963640556255,-0.008870583478052141,-0.00610261084469399
2013-01-31,0.03527659613335321,0.029753006712145647,0.022869512581630058
2013-02-28,-0.009004511680184568,-0.007157914075428096,-0.004897855815863661
2013-03-31,0.026807747754355127,0.022918245530273884,0.0178195779834478
2013-04-30,-0.006865002266246867,-0.005416100639901611,-0.0034870540400262495
2013-05-31,-0.04406171926557845,-0.04406171926557867,-0.04406171926557845
2013-06-30,-0.022339849269498835,-0.022339849269498835,-0.022339849269498835
2013-07-31,-0.038669180662939784,-0.038669180662939784,-0.038669180662939784
2013-08-31,-0.025040095246436245,-0.025040095246436245,-0.025040095246436134
2013-09-30,-0.026224499035840676,-0.026224499035840565,-0.026224499035840676
2013-10-31,0.0024912406172541424,0.0024912406172541424,0.0024912406172541424
2013-11-30,-0.010980904293492522,-0.009043183492813855,-0.006270824257281649
2013-12-31,-0.008107355524166637,-0.006587505371718483,-0.004340001514398506
2014-01-31,0.01395957742006515,0.012340910530160398,0.009776873644118167
2014-02-28,0.021455224652613403,0.01827807588000141,0.014194322835435313
2014-03-31,0.003395488917903089,0.0030827630690359875,0.0029226371013297836
2014-04-30,-0.019114715649390157,-0.01567829695669465,-0.011250634134416848
2014-05-31,0.016985944383081097,0.016985944383081097,0.016985944383081097
2014-06-30,-0.011018563949517612,-0.011018563949517501,-0.011018563949517501
2014-07-31,0.022712598365701053,0.022712598365701053,0.022712598365701053
2014-08-31,0.03307412900484619,0.03307412900484619,0.03307412900484619
2014-09-30,0.018172515238399134,0.018172515238399134,0.018172515238399134
2014-10-31,0.046242381293919,0.046242381293919,0.046242381293919
2014-11-30,0.0545719962242488,0.046147438095951676,0.03504910855457943
2014-12-31,0.0049687475148796345,0.004604643759993365,0.0038505537550626023
2015-01-31,0.03955564632104913,0.0341297399580105,0.026362607918487546
2015-02-28,-0.00033362836290640185,-0.0002883012457636225,0.00015571167032857325
2015-03-31,0.012987372801149144,0.01142320987841261,0.009072206843701025
2015-04-30,-0.0016257120159934857,-0.0011935282782076229,-0.0006467521930507703
2015-05-31,0.008236328397215997,0.008236328397215997,0.008236328397215997
2015-06-30,-0.036104783260785256,-0.036104783260785256,-0.036104783260785256
2015-07-31,0.08509472290317621,0.08509472290317621,0.08509472290317621
2015-08-31,0.012664168357150674,0.012664168357150674,0.012664168357150674
2015-09-30,0.021462010943414267,0.021462010943414267,0.021462010943414267
2015-10-31,-0.04117961368196943,-0.04117961368196943,-0.04117961368196943
2015-11-30,-0.016681252862496554,-0.013906653274580405,-0.010117795072061564
2015-12-31,0.011115075723797663,0.009576705037274147,0.007498521994440344
2016-01-31,0.006250638343096027,0.005938841886640844,0.004843726353595201
2016-02-29,0.04467654813357602,0.03804568463303881,0.028810148609097475
2016-03-31,-0.024989111799314845,-0.02119628375995497,-0.01568965088875729
2016-04-30,0.011892267954479285,0.010224982221445744,0.008031576868027024
2016-05-31,0.0476159086743142,0.0476159086743142,0.0476159086743142
2016-06-30,0.0380076611593696,0.0380076611593696,0.0380076611593696
2016-07-31,-0.01547627363550308,-0.01547627363550308,-0.01547627363550308
2016-08-31,-0.007386159510908374,-0.007386159510908374,-0.0073861595109084854
2016-09-30,-0.03096956915987803,-0.03096956915987803,-0.03096956915987803
2016-10-31,-0.0025363229550423583,-0.0025363229550423583,-0.0025363229550422473
2016-11-30,-0.012938524067790391,-0.011104654535152414,-0.008090909422086345
2016-12-31,0.010429343261554536,0.008776138714700954,0.006877079939897612
2017-01-31,-0.005976793407996506,-0.004829645356650425,-0.0032935943775949106
2017-02-28,0.009543542657380666,0.00809339192172498,0.006352898002568885
2017-03-31,-0.0030272487877083254,-0.0024628470138226,-0.0015112639795574756
2017-04-30,0.024492453775299072,0.020758372269360725,0.015858942288248024
2017-05-31,0.003277774919205445,0.003277774919205445,0.003277774919205445
2017-06-30,0.029677873868599214,0.029677873868599214,0.029677873868599214
2017-07-31,-0.025596275301851934,-0.025596275301851934,-0.025596275301851934
2017-08-31,0.0345480186074707,0.0345480186074707,0.0345480186074707
2017-09-30,-0.005640566320560647,-0.005640566320560647,-0.005640566320560647
2017-10-31,-0.023911237790130935,-0.023911237790130935,-0.023911237790131046
2017-11-30,-0.016708105205271884,-0.013900377431091182,-0.010142670187429315
2017-12-31,0.0023198594110345194,0.0021584357238959573,0.0019321508960006284
2018-01-31,0.026623634752966474,0.022218865520905906,0.01695576358361306
2018-02-28,-0.026664028730145506,-0.02220606737058739,-0.016371550439976956
2018-03-31,-0.01819069526792616,-0.014816456392995336,-0.010730379433910753
2018-04-30,0.005298497198781282,0.004570539562179565,0.003770597027238587
2018-05-31,0.031188768685359136,0.031188768685359136,0.031188768685359136
2018-06-30,0.03536369501065417,0.03536369501065417,0.03536369501065417
2018-07-31,-0.01351749807812952,-0.01351749807812952,-0.01351749807812952
2018-08-31,0.016534543896810305,0.016534543896810305,0.016534543896810305
2018-09-30,-0.034506915633304214,-0.034506915633304214,-0.034506915633304214
2018-10-31,-0.002172344036405427,-0.002172344036405427,-0.002172344036405427
2018-11-30,0.008923696815332782,0.007663121938687567,0.006131163088592961
2018-12-31,-0.0038413395020823193,-0.0025710658997110114,-0.001562604955121616
2019-01-31,0.03567317912104495,0.03012644823454158,0.022953723153320116
2019-02-28,0.023711444517987568,0.020138807792652758,0.015534415064791807
2019-03-31,0.027732202412253493,0.023733240654389975,0.018440181545476886
2019-04-30,0.030349756845142073,0.025941438770782588,0.02015962329790888
2019-05-31,0.09168404439210565,0.09168404439210565,0.09168404439210565
2019-06-30,-0.020957905330305282,-0.020957905330305282,-0.020957905330305282
2019-07-31,0.027018008258249626,0.027018008258249626,0.027018008258249626
2019-08-31,0.13732477097548257,0.13732477097548257,0.13732477097548257
2019-09-30,-0.03922774211927105,-0.03922774211927105,-0.039227742119270936
2019-10-31,-0.033252575558938346,-0.03325257555893846,-0.033252575558938346
2019-11-30,0.0033952453804328986,0.0028595948672307525,0.0024504541508667543
2019-12-31,0.010030649056417928,0.008537960149458401,0.006689647041168811
2020-01-31,0.030756684218580244,0.026324466369946453,0.020135403389770934
2020-02-29,0.004504573435570647,0.004448398904773443,0.003615100962789164
2020-03-31,-0.05027433881814081,-0.04158826929610471,-0.03125614445755631
2020-04-30,0.05213771247037213,0.04354104642158574,0.03287123331004427
2020-05-31,0.009030439784639466,0.009030439784639466,0.009030439784639466
2020-06-30,-0.025932753997619407,-0.025932753997619296,-0.025932753997619407
2020-07-31,0.037548659335433276,0.037548659335433276,0.037548659335433276
2020-08-31,-0.05460538279722593,-0.05460538279722582,-0.05460538279722582
2020-09-30,-0.010520361027568814,-0.010520361027568814,-0.010520361027568814
2020-10-31,-0.06035128593096395,-0.06035128593096406,-0.06035128593096395
2020-11-30,0.023017948291306434,0.019019815119716066,0.014388581310688098
2020-12-31,0.027319917876032607,0.02288239869150166,0.017375234990288035
2021-01-31,0.01630728324355224,0.01379189911006784,0.010553220775973537
2021-02-28,-0.0036476347972699275,-0.0033478963849619126,-0.0023998111401731803
2021-03-31,-0.005159696588375229,-0.004596033200234828,-0.0033103874642327336
2021-04-30,0.01976446842157409,0.016854099122100452,0.012902404860171357
2021-05-31,-0.0009647095812139739,-0.0009647095812139739,-0.0009647095812139739
2021-06-30,0.05912575061961456,0.05912575061961456,0.05912575061961456
2021-07-31,0.05683799302735948,0.05683799302735948,0.05683799302735948
2021-08-31,0.002187342171499518,0.002187342171499518,0.002187342171499518
2021-09-30,-0.0077959583665211385,-0.0077959583665212495,-0.0077959583665211385
2021-10-31,0.017067280631196446,0.017067280631196446,0.017067280631196446
2021-11-30,0.02173432312324075,0.018671467120961793,0.01421838894615357
2021-12-31,0.014425276132936649,0.012101763098035567,0.009354408612630927
2022-01-31,-0.03824761968808077,-0.03218831999668903,-0.0240100828195553
2022-02-28,-0.004396855514286702,-0.003525284630412795,-0.0024003099165961217
2022-03-31,0.01049285173051806,0.00862243927767059,0.0068047155888848465
2022-04-30,-0.0298170378175856,-0.02510632113228073,-0.018487631988140074
2022-05-31,-0.03727439387820497,-0.03727439387820497,-0.03727439387820497
2022-06-30,0.03675551016444656,0.03675551016444656,0.03675551016444656
2022-07-31,0.02441295343090788,0.02441295343090788,0.02441295343090788
2022-08-31,-0.016450782673994024,-0.016450782673994024,-0.016450782673994135
2022-09-30,-0.018592896317603635,-0.018592896317603635,-0.018592896317603635
2022-10-31,-0.064288029777965,-0.064288029777965,-0.064288029777965
2022-11-30,0.00480610783090385,0.0048200797215842694,0.004322613253039176
2022-12-31,-0.041423956087229596,-0.034180657938628456,-0.02483963500368891
2023-01-31,0.045220084095287216,0.03859946272480852,0.02948813342680978
2023-02-28,0.011336006185534542,0.009701735093645025,0.008008353767992693
2023-03-31,0.03118075155756239,0.026946305442303142,0.020959656333064958
2023-04-30,0.02659268169304152,0.022799589208456705,0.01796263857533953
2023-05-31,-0.040196593667790825,-0.040196593667790825,-0.040196593667790714
2023-06-30,-0.0029358247159910755,-0.0029358247159910755,-0.0029358247159910755
2023-07-31,-0.05794537271932265,-0.05794537271932265,-0.05794537271932265
2023-08-31,0.005517445307903657,0.005517445307903657,0.005517445307903657
2023-09-30,-0.05189763514708823,-0.05189763514708823,-0.05189763514708823
2023-10-31,-0.05703284132281794,-0.05703284132281805,-0.05703284132281805
2023-11-30,0.038533901666682135,0.033180730459252405,0.025645976449585106
2023-12-31,0.056456252893673176,0.04850221418224332,0.03745191696631789
2024-01-31,0.005328060111338795,0.00475673938799126,0.004428468629556592
2024-02-29,0.010944681321666039,0.009526137473762741,0.007940668088346037
2024-03-31,0.05482014863759699,0.04721579238074458,0.03683619378109948
2024-04-30,-0.0010615650852427994,-0.0007154529198526438,0.00013256504409464576
2024-05-31,0.01390296243871414,0.01390296243871414,0.01390296243871414
2024-06-30,0.033883136319124985,0.033883136319124985,0.033883136319124985
2024-07-31,0.009610882487638639,0.009610882487638639,0.009610882487638639
2024-08-31,0.01123270498296458,0.01123270498296458,0.01123270498296458
2024-09-30,-0.01007251783892904,-0.01007251783892893,-0.01007251783892904
2024-10-31,-0.0036134995974924644,-0.0036134995974925754,-0.0036134995974925754
2024-11-30,0.011836906804615799,0.010542125724065654,0.00860998768473431
2024-12-31,0.024086238136997062,0.020450954381169506,0.016038474767846145
2025-01-31,0.007191931680402774,0.006656916042907746,0.005789157816334045
2025-02-28,0.013462771127289885,0.012160537643365332,0.009815008536973036
2025-03-31,0.004688267048973405,0.003935418669066326,0.002961127512939976
2025-04-30,-0.007813881257755395,-0.00610074070184119,-0.003827648547873763
2025-05-31,-0.06712408266122227,-0.06712408266122238,-0.06712408266122227
2025-06-30,-0.0063947819229136504,-0.0063947819229136504,-0.0063947819229136504
2025-07-31,0.028188592689526004,0.028188592689526004,0.028188592689526004
2025-08-31,0.0037751692189100794,0.0037751692189100794,0.0037751692189100794
2025-09-30,0.04114080118539287,0.04114080118539287,0.04114080118539287
2025-10-31,0.027381724727770784,0.027381724727770784,0.027381724727770784
2025-11-30,0.013694725267553665,0.011704582190932289,0.009331696210763019
2025-12-31,0.0049433051202147915,0.0045946647827048714,0.004177290133525746
2026-01-31,0.05671601739622689,0.04806334351738473,0.03666952948658131
2026-02-28,0.01839752035204678,0.01602952815837133,0.012670750137834697
2026-03-31,-0.05169104548520631,-0.043586857097824505,-0.03262198495402291
2026-04-30,0.042860974236026195,0.036379315396891876,0.02826090014883187
2026-05-31,0.0234220755199801,0.0234220755199801,0.0234220755199801
2026-06-30,0.050865404026281036,0.050865404026281036,0.050865404026281036
2026-07-31,-0.12238345611960755,-0.12238345611960744,-0.12238345611960744
2026-08-31,-0.03915301700881124,-0.03915301700881124,-0.03915301700881113
